"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1976,4769.87,5157.923,1976,3868.44225,0
"2","Agra","Uttar Pradesh",1976,4002.38,3839.498,1976,2879.6235,0
"3","Ahmadabad","Gujarat",1976,2623.92,2549.804,1976,1912.353,0
"4","Ahmednagar","Maharashtra",1976,5191.58,5037.341,1976,3778.00575,0
"5","Aizawl","Mizoram",1976,9946.41,9975.455,1976,7481.59125,0
"6","Ajmer","Rajasthan",1976,3548.73,3382.224,1976,2536.668,0
"7","Akola","Maharashtra",1976,4543.98,4575.897,1976,3431.92275,0
"8","Alappuzha","Kerala",1976,1.39,1.407,1976,1.05525,0
"9","Aligarh","Uttar Pradesh",1976,3977.45,3641.638,1976,2731.2285,0
"10","Allahabad","Uttar Pradesh",1976,4762.99,5143.364,1976,3857.523,0
"11","Almora","Uttaranchal",1976,4655.31,4736.114,1976,3552.0855,0
"12","Alwar","Rajasthan",1976,3931.37,3565.358,1976,2674.0185,0
"13","Ambala","Haryana",1976,3414.68,3095.755,1976,2321.81625,0
"14","Ambedkar Nagar","Uttar Pradesh",1976,4059.54,4453.625,1976,3340.21875,0
"15","Amravati","Maharashtra",1976,4579.19,4618.479,1976,3463.85925,0
"16","Amreli","Gujarat",1976,2598.81,2696.02,1976,2022.015,0
"17","Amritsar","Punjab",1976,4937.51,4293.067,1976,3219.80025,0
"18","Anand","Gujarat",1976,3342.55,3213.976,1976,2410.482,0
"19","Anantapur","Andhra Pradesh",1976,3545.3,4393.006,1976,3294.7545,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1976,8378.57,7302.174,1976,5476.6305,0
"21","Andaman Islands","Andaman and Nicobar",1976,1057.74,1010.319,1976,757.73925,0
"22","Angul","Orissa",1976,6495.14,6335.346,1976,4751.5095,0
"23","Araria","Bihar",1976,5131.5,5401.261,1976,4050.94575,0
