"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1941,4180.8,5126.44,1941,3844.83,0
"2","Agra","Uttar Pradesh",1941,3054.6,3688.685,1941,2766.51375,0
"3","Ahmadabad","Gujarat",1941,2292.85,2576.495,1941,1932.37125,0
"4","Ahmednagar","Maharashtra",1941,4465.36,5283.68,1941,3962.76,0
"5","Aizawl","Mizoram",1941,10597.96,10418.1,1941,7813.575,0
"6","Ajmer","Rajasthan",1941,2625.8,3006.109,1941,2254.58175,0
"7","Akola","Maharashtra",1941,4011.97,4758.253,1941,3568.68975,0
"8","Alappuzha","Kerala",1941,1.42,1.405,1941,1.05375,0
"9","Aligarh","Uttar Pradesh",1941,2928.48,3419.801,1941,2564.85075,0
"10","Allahabad","Uttar Pradesh",1941,4516.8,5435.891,1941,4076.91825,0
"11","Almora","Uttaranchal",1941,3911.3,4546.806,1941,3410.1045,0
"12","Alwar","Rajasthan",1941,2744.21,3247.976,1941,2435.982,0
"13","Ambala","Haryana",1941,2431.09,2687.047,1941,2015.28525,0
"14","Ambedkar Nagar","Uttar Pradesh",1941,3878.22,4573.475,1941,3430.10625,0
"15","Amravati","Maharashtra",1941,4211.3,4880.39,1941,3660.2925,0
"16","Amreli","Gujarat",1941,2172.26,2673.451,1941,2005.08825,0
"17","Amritsar","Punjab",1941,3307.87,3547.649,1941,2660.73675,0
"18","Anand","Gujarat",1941,2906.15,3330.436,1941,2497.827,0
"19","Anantapur","Andhra Pradesh",1941,4148.38,4230.949,1941,3173.21175,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1941,5881.78,6532.095,1941,4899.07125,0
"21","Andaman Islands","Andaman and Nicobar",1941,964.38,1042.182,1941,781.6365,0
"22","Angul","Orissa",1941,6230.59,6583.667,1941,4937.75025,0
"23","Araria","Bihar",1941,5478.2,5520.577,1941,4140.43275,0
"24","Ariyalur","Tamil Nadu",1941,4859.09,4537.428,1941,3403.071,0
"25","Auraiya","Uttar Pradesh",1941,2777.98,3659.391,1941,2744.54325,0
"26","Aurangabad (Bihar)","Bihar",1941,5613.75,5989.495,1941,4492.12125,0
