"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1924,5074.83,4840.86,1924,3630.645,0
"2","Agra","Uttar Pradesh",1924,3844.3,3632.326,1924,2724.2445,0
"3","Ahmadabad","Gujarat",1924,2591.32,2411.53,1924,1808.6475,0
"4","Ahmednagar","Maharashtra",1924,5094.55,4751.62,1924,3563.715,0
"5","Aizawl","Mizoram",1924,10938.62,10360.428,1924,7770.321,0
"6","Ajmer","Rajasthan",1924,3100.7,2952.588,1924,2214.441,0
"7","Akola","Maharashtra",1924,4579.93,4283.844,1924,3212.883,0
"8","Alappuzha","Kerala",1924,1.55,1.427,1924,1.07025,0
"9","Aligarh","Uttar Pradesh",1924,3778.48,3431.286,1924,2573.4645,0
"10","Allahabad","Uttar Pradesh",1924,5295.52,5300.46,1924,3975.345,0
"11","Almora","Uttaranchal",1924,5182.76,4804.231,1924,3603.17325,0
"12","Alwar","Rajasthan",1924,3506.51,3234.31,1924,2425.7325,0
"13","Ambala","Haryana",1924,3153.99,2835.062,1924,2126.2965,0
"14","Ambedkar Nagar","Uttar Pradesh",1924,4648.34,4553.32,1924,3414.99,0
"15","Amravati","Maharashtra",1924,4595.38,4356.649,1924,3267.48675,0
"16","Amreli","Gujarat",1924,2395.07,2622.754,1924,1967.0655,0
"17","Amritsar","Punjab",1924,4177.06,3634.899,1924,2726.17425,0
"18","Anand","Gujarat",1924,3262.92,3074.787,1924,2306.09025,0
"19","Anantapur","Andhra Pradesh",1924,3844.99,3965.342,1924,2974.0065,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1924,7277.32,6744.165,1924,5058.12375,0
"21","Andaman Islands","Andaman and Nicobar",1924,993.54,1015.653,1924,761.73975,0
"22","Angul","Orissa",1924,5905.63,6445.374,1924,4834.0305,0
"23","Araria","Bihar",1924,5425.55,5418.196,1924,4063.647,0
"24","Ariyalur","Tamil Nadu",1924,4393.43,4533.418,1924,3400.0635,0
"25","Auraiya","Uttar Pradesh",1924,3816.38,3665.691,1924,2749.26825,0
"26","Aurangabad (Bihar)","Bihar",1924,5587.08,5778.06,1924,4333.545,0
"27","Aurangabad (Maharashtra)","Maharashtra",1924,4096.43,3746.896,1924,2810.172,0
"28","Azamgarh","Uttar Pradesh",1924,4904.75,4835.978,1924,3626.9835,0
