"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1917,5946.56,5025.758,1917,3769.3185,0
"2","Agra","Uttar Pradesh",1917,5139.31,3646.39,1917,2734.7925,0
"3","Ahmadabad","Gujarat",1917,3487.1,2509.966,1917,1882.4745,0
"4","Ahmednagar","Maharashtra",1917,5789.12,5022.218,1917,3766.6635,0
"5","Aizawl","Mizoram",1917,10302.02,10464.323,1917,7848.24225,0
"6","Ajmer","Rajasthan",1917,4778.72,2798.697,1917,2099.02275,0
"7","Akola","Maharashtra",1917,5409.82,4539.806,1917,3404.8545,0
"8","Alappuzha","Kerala",1917,1.6,1.416,1917,1.062,0
"9","Aligarh","Uttar Pradesh",1917,4735.01,3475.756,1917,2606.817,0
"10","Allahabad","Uttar Pradesh",1917,5949.41,5348.777,1917,4011.58275,0
"11","Almora","Uttaranchal",1917,5709.17,4833.506,1917,3625.1295,0
"12","Alwar","Rajasthan",1917,4803.05,3224.409,1917,2418.30675,0
"13","Ambala","Haryana",1917,3310.17,2828.866,1917,2121.6495,0
"14","Ambedkar Nagar","Uttar Pradesh",1917,4925.65,4545.134,1917,3408.8505,0
"15","Amravati","Maharashtra",1917,5283.94,4590.807,1917,3443.10525,0
"16","Amreli","Gujarat",1917,3605.5,2668.193,1917,2001.14475,0
"17","Amritsar","Punjab",1917,4459.56,3700.62,1917,2775.465,0
"18","Anand","Gujarat",1917,4269.37,3269.823,1917,2452.36725,0
"19","Anantapur","Andhra Pradesh",1917,4923.83,4189.955,1917,3142.46625,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1917,7856.41,6736.034,1917,5052.0255,0
"21","Andaman Islands","Andaman and Nicobar",1917,964.79,1000.802,1917,750.6015,0
"22","Angul","Orissa",1917,6965.99,6440.354,1917,4830.2655,0
"23","Araria","Bihar",1917,5988.3,5578.953,1917,4184.21475,0
"24","Ariyalur","Tamil Nadu",1917,4568.72,4529.665,1917,3397.24875,0
"25","Auraiya","Uttar Pradesh",1917,4794.07,3673.622,1917,2755.2165,0
"26","Aurangabad (Bihar)","Bihar",1917,6269.9,5819.686,1917,4364.7645,0
"27","Aurangabad (Maharashtra)","Maharashtra",1917,4814.34,3968.495,1917,2976.37125,0
"28","Azamgarh","Uttar Pradesh",1917,5182.73,4816.371,1917,3612.27825,0
"29","Badaun","Uttar Pradesh",1917,4776.07,3745.84,1917,2809.38,0
"30","Bagalkot","Karnataka",1917,6456.58,5683.759,1917,4262.81925,0
"31","Bagdam","Jammu and Kashmir",1917,8970.2,7476.919,1917,5607.68925,0
"32","Bageshwar","Uttaranchal",1917,7848.05,6646.92,1917,4985.19,0
"33","Baghpat","Uttar Pradesh",1917,3761.61,2957.285,1917,2217.96375,0
"34","Bahraich","Uttar Pradesh",1917,5444.69,4685.925,1917,3514.44375,0
"35","Balaghat","Madhya Pradesh",1917,6596.05,6042.561,1917,4531.92075,0
"36","Baleshwar","Orissa",1917,7582.08,7015.686,1917,5261.7645,0
"37","Ballia","Uttar Pradesh",1917,5049.41,4717.419,1917,3538.06425,0
"38","Balrampur","Uttar Pradesh",1917,5326.97,4859.676,1917,3644.757,0
"39","Banas Kantha","Gujarat",1917,2612.91,1845.918,1917,1384.4385,0
"40","Banda","Uttar Pradesh",1917,6039.71,5094.76,1917,3821.07,0
"41","Bangalore Rural","Karnataka",1917,5280.09,4745.322,1917,3558.9915,0
"42","Bangalore Urban","Karnataka",1917,5198.99,4753.037,1917,3564.77775,0
"43","Banka","Bihar",1917,6721.24,6336.541,1917,4752.40575,0
"44","Bankura","West Bengal",1917,7755.33,7249.649,1917,5437.23675,0
"45","Banswara","Rajasthan",1917,4298.07,3578.923,1917,2684.19225,0
"46","Bara Banki","Uttar Pradesh",1917,5221.21,4461.177,1917,3345.88275,0
"47","Baragarh","Orissa",1917,6894.72,6276.472,1917,4707.354,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1917,9239.12,7764.73,1917,5823.5475,0
"49","Baran","Rajasthan",1917,4602.76,3819.988,1917,2864.991,0
"50","Barddhaman","West Bengal",1917,7358.57,7002.892,1917,5252.169,0
"51","Bareilly","Uttar Pradesh",1917,4661.5,3794.87,1917,2846.1525,0
"52","Barmer","Rajasthan",1917,2595.58,1709.108,1917,1281.831,0
"53","Barpeta","Assam",1917,10099.66,9207.324,1917,6905.493,0
"54","Barwani","Madhya Pradesh",1917,4549.8,3812.374,1917,2859.2805,0
"55","Bastar","Chhattisgarh",1917,8091.34,7001.644,1917,5251.233,0
"56","Basti","Uttar Pradesh",1917,4712.44,4341.591,1917,3256.19325,0
"57","Bathinda","Punjab",1917,2692.12,2195.944,1917,1646.958,0
"58","Begusarai","Bihar",1917,5707.72,5339.875,1917,4004.90625,0
"59","Belgaum","Karnataka",1917,8317.9,7592.415,1917,5694.31125,0
"60","Bellary","Karnataka",1917,5472.37,4800.271,1917,3600.20325,0
"61","Betul","Madhya Pradesh",1917,5806.41,5059.375,1917,3794.53125,0
"62","Bhabua","Bihar",1917,6255.97,5757.717,1917,4318.28775,0
"63","Bhadrak","Orissa",1917,7384.52,6837.98,1917,5128.485,0
"64","Bhagalpur","Bihar",1917,6208.85,5816.795,1917,4362.59625,0
"65","Bhandara","Maharashtra",1917,6297.3,5694.019,1917,4270.51425,0
"66","Bharatpur","Rajasthan",1917,5153.55,3520.316,1917,2640.237,0
"67","Bharuch","Gujarat",1917,5223.39,4248.655,1917,3186.49125,0
"68","Bhavnagar","Gujarat",1917,4091.27,3156.868,1917,2367.651,0
"69","Bhilwara","Rajasthan",1917,4924.96,3144.195,1917,2358.14625,0
"70","Bhind","Madhya Pradesh",1917,5145.54,3898.075,1917,2923.55625,0
"71","Bhiwani","Haryana",1917,3695.82,2600.828,1917,1950.621,0
"72","Bhojpur","Bihar",1917,5638.9,5239.248,1917,3929.436,0
"73","Bhopal","Madhya Pradesh",1917,4999.67,4365.827,1917,3274.37025,0
"74","Bid","Maharashtra",1917,4464.64,3673.884,1917,2755.413,0
"75","Bidar","Karnataka",1917,5460.83,4485.244,1917,3363.933,0
"76","Bijapur","Karnataka",1917,5043.85,4305.636,1917,3229.227,0
"77","Bijnor","Uttar Pradesh",1917,4217.5,3572.053,1917,2679.03975,0
"78","Bikaner","Rajasthan",1917,2793.88,1921.321,1917,1440.99075,0
"79","Bilaspur","Chhattisgarh",1917,3936.62,3417.075,1917,2562.80625,0
"80","Birbhum","West Bengal",1917,7348.05,6968.889,1917,5226.66675,0
"81","Bishnupur","Manipur",1917,10170.01,10376.84,1917,7782.63,0
"82","Bokaro","Jharkhand",1917,7680.69,7179.946,1917,5384.9595,0
"83","Bolangir","Orissa",1917,6922.33,6248.915,1917,4686.68625,0
"84","Boudh","Orissa",1917,6774.07,6298.867,1917,4724.15025,0
