"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1967,4832.18,4819.18,1967,3614.385,0
"2","Agra","Uttar Pradesh",1967,4454.73,3846.183,1967,2884.63725,0
"3","Ahmadabad","Gujarat",1967,2646.89,2339.859,1967,1754.89425,0
"4","Ahmednagar","Maharashtra",1967,5164.49,4856.095,1967,3642.07125,0
"5","Aizawl","Mizoram",1967,9621.38,10188.78,1967,7641.585,0
"6","Ajmer","Rajasthan",1967,3756.5,3095.449,1967,2321.58675,0
"7","Akola","Maharashtra",1967,4259,4331.766,1967,3248.8245,0
"8","Alappuzha","Kerala",1967,1.36,1.398,1967,1.0485,0
"9","Aligarh","Uttar Pradesh",1967,4211.71,3643.012,1967,2732.259,0
"10","Allahabad","Uttar Pradesh",1967,5698.2,5164.119,1967,3873.08925,0
"11","Almora","Uttaranchal",1967,4638.95,4723.16,1967,3542.37,0
"12","Alwar","Rajasthan",1967,4119.14,3459.109,1967,2594.33175,0
"13","Ambala","Haryana",1967,3024.08,2889.65,1967,2167.2375,0
"14","Ambedkar Nagar","Uttar Pradesh",1967,4773.8,4349.131,1967,3261.84825,0
"15","Amravati","Maharashtra",1967,4257.54,4394.313,1967,3295.73475,0
"16","Amreli","Gujarat",1967,2810.29,2641.418,1967,1981.0635,0
"17","Amritsar","Punjab",1967,3966.3,3835.879,1967,2876.90925,0
"18","Anand","Gujarat",1967,3154.86,3002.564,1967,2251.923,0
"19","Anantapur","Andhra Pradesh",1967,4155.65,4229.554,1967,3172.1655,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1967,6202.56,7085.188,1967,5313.891,0
"21","Andaman Islands","Andaman and Nicobar",1967,1118.36,1058.413,1967,793.80975,0
"22","Angul","Orissa",1967,6402.37,6351.343,1967,4763.50725,0
"23","Araria","Bihar",1967,4744.96,5131.32,1967,3848.49,0
"24","Ariyalur","Tamil Nadu",1967,4820.41,4738.192,1967,3553.644,0
"25","Auraiya","Uttar Pradesh",1967,4188.19,3769.32,1967,2826.99,0
"26","Aurangabad (Bihar)","Bihar",1967,5644.6,5444.341,1967,4083.25575,0
"27","Aurangabad (Maharashtra)","Maharashtra",1967,3873.11,3751.303,1967,2813.47725,0
"28","Azamgarh","Uttar Pradesh",1967,4952.44,4588.62,1967,3441.465,0
"29","Badaun","Uttar Pradesh",1967,4323.13,3851.897,1967,2888.92275,0
"30","Bagalkot","Karnataka",1967,6120.9,5862.105,1967,4396.57875,0
"31","Bagdam","Jammu and Kashmir",1967,6988.19,7970.943,1967,5978.20725,0
"32","Bageshwar","Uttaranchal",1967,5774.09,6317.67,1967,4738.2525,0
"33","Baghpat","Uttar Pradesh",1967,3500.71,3164.495,1967,2373.37125,0
"34","Bahraich","Uttar Pradesh",1967,4795.98,4533.894,1967,3400.4205,0
"35","Balaghat","Madhya Pradesh",1967,6142.32,5921.449,1967,4441.08675,0
"36","Baleshwar","Orissa",1967,7032.18,7096.961,1967,5322.72075,0
"37","Ballia","Uttar Pradesh",1967,4555.56,4439.757,1967,3329.81775,0
"38","Balrampur","Uttar Pradesh",1967,4857.46,4597.667,1967,3448.25025,0
"39","Banas Kantha","Gujarat",1967,2036.85,1621.421,1967,1216.06575,0
"40","Banda","Uttar Pradesh",1967,5423.5,5065.938,1967,3799.4535,0
"41","Bangalore Rural","Karnataka",1967,4412.03,4850.774,1967,3638.0805,0
