"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1983,5851.43,5289.853,1983,3967.38975,0
"2","Agra","Uttar Pradesh",1983,4022.23,3810.185,1983,2857.63875,0
"3","Ahmadabad","Gujarat",1983,2994.84,2454.539,1983,1840.90425,0
"4","Ahmednagar","Maharashtra",1983,5905.05,5149.922,1983,3862.4415,0
"5","Aizawl","Mizoram",1983,11248.82,10256.413,1983,7692.30975,0
"6","Ajmer","Rajasthan",1983,3771.08,3077.564,1983,2308.173,0
"7","Akola","Maharashtra",1983,5019.61,4606.78,1983,3455.085,0
"8","Alappuzha","Kerala",1983,1.22,1.342,1983,1.0065,0
"9","Aligarh","Uttar Pradesh",1983,4116.84,3662.192,1983,2746.644,0
"10","Allahabad","Uttar Pradesh",1983,4932.16,5183.915,1983,3887.93625,0
"11","Almora","Uttaranchal",1983,5179.95,4686.257,1983,3514.69275,0
"12","Alwar","Rajasthan",1983,4078.86,3526.572,1983,2644.929,0
"13","Ambala","Haryana",1983,3509.9,3132.358,1983,2349.2685,0
"14","Ambedkar Nagar","Uttar Pradesh",1983,4266.95,4471.282,1983,3353.4615,0
"15","Amravati","Maharashtra",1983,4924.43,4650.621,1983,3487.96575,0
"16","Amreli","Gujarat",1983,3787.62,2746.798,1983,2060.0985,0
"17","Amritsar","Punjab",1983,5259.09,4507.337,1983,3380.50275,0
"18","Anand","Gujarat",1983,3861.89,3168.298,1983,2376.2235,0
"19","Anantapur","Andhra Pradesh",1983,4195.99,4219.141,1983,3164.35575,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1983,9279.05,7661.436,1983,5746.077,0
"21","Andaman Islands","Andaman and Nicobar",1983,1012.17,992.367,1983,744.27525,0
"22","Angul","Orissa",1983,6363.29,6319.371,1983,4739.52825,0
"23","Araria","Bihar",1983,5527.7,5527.055,1983,4145.29125,0
"24","Ariyalur","Tamil Nadu",1983,4174.89,4575.378,1983,3431.5335,0
"25","Auraiya","Uttar Pradesh",1983,3872.82,3702.999,1983,2777.24925,0
"26","Aurangabad (Bihar)","Bihar",1983,5508.31,5608.134,1983,4206.1005,0
"27","Aurangabad (Maharashtra)","Maharashtra",1983,4446.86,4081.85,1983,3061.3875,0
"28","Azamgarh","Uttar Pradesh",1983,4488.88,4724.307,1983,3543.23025,0
"29","Badaun","Uttar Pradesh",1983,4155.29,3793.352,1983,2845.014,0
"30","Bagalkot","Karnataka",1983,6367.23,5878.599,1983,4408.94925,0
"31","Bagdam","Jammu and Kashmir",1983,10321.53,8543.226,1983,6407.4195,0
"32","Bageshwar","Uttaranchal",1983,7180.32,6355.061,1983,4766.29575,0
"33","Baghpat","Uttar Pradesh",1983,3802.12,3277.893,1983,2458.41975,0
"34","Bahraich","Uttar Pradesh",1983,4718.12,4561.573,1983,3421.17975,0
"35","Balaghat","Madhya Pradesh",1983,6118.61,5974.665,1983,4480.99875,0
"36","Baleshwar","Orissa",1983,7058.4,6979.655,1983,5234.74125,0
