"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1940,5417.12,5235.662,1940,3926.7465,0
"2","Agra","Uttar Pradesh",1940,3633.84,3780.957,1940,2835.71775,0
"3","Ahmadabad","Gujarat",1940,2666.73,2488.668,1940,1866.501,0
"4","Ahmednagar","Maharashtra",1940,5494.11,5151.227,1940,3863.42025,0
"5","Aizawl","Mizoram",1940,10307.34,10365.733,1940,7774.29975,0
"6","Ajmer","Rajasthan",1940,2983.59,3022.62,1940,2266.965,0
"7","Akola","Maharashtra",1940,5301.75,4752.025,1940,3564.01875,0
"8","Alappuzha","Kerala",1940,1.34,1.39,1940,1.0425,0
"9","Aligarh","Uttar Pradesh",1940,3327.26,3538.585,1940,2653.93875,0
"10","Allahabad","Uttar Pradesh",1940,5360.53,5472.031,1940,4104.02325,0
"11","Almora","Uttaranchal",1940,4495.32,4723.312,1940,3542.484,0
"12","Alwar","Rajasthan",1940,3237.99,3320.982,1940,2490.7365,0
"13","Ambala","Haryana",1940,2777.17,2770.572,1940,2077.929,0
"14","Ambedkar Nagar","Uttar Pradesh",1940,4575.87,4616.514,1940,3462.3855,0
"15","Amravati","Maharashtra",1940,5382.68,4877.921,1940,3658.44075,0
"16","Amreli","Gujarat",1940,2655.66,2608.223,1940,1956.16725,0
"17","Amritsar","Punjab",1940,3124.86,3625.818,1940,2719.3635,0
"18","Anand","Gujarat",1940,3483.64,3222.106,1940,2416.5795,0
"19","Anantapur","Andhra Pradesh",1940,4890.51,4179.692,1940,3134.769,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1940,6160.82,6713.049,1940,5034.78675,0
"21","Andaman Islands","Andaman and Nicobar",1940,1001.78,1049.369,1940,787.02675,0
"22","Angul","Orissa",1940,7001.13,6628.074,1940,4971.0555,0
"23","Araria","Bihar",1940,5554.76,5541.494,1940,4156.1205,0
"24","Ariyalur","Tamil Nadu",1940,4887.97,4497.638,1940,3373.2285,0
"25","Auraiya","Uttar Pradesh",1940,3624.34,3757.492,1940,2818.119,0
