"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1948,5243.16,5178.342,1948,3883.7565,0
"2","Agra","Uttar Pradesh",1948,4297.08,3859.874,1948,2894.9055,0
"3","Ahmadabad","Gujarat",1948,2195.49,2472.839,1948,1854.62925,0
"4","Ahmednagar","Maharashtra",1948,5759.1,5110.884,1948,3833.163,0
"5","Aizawl","Mizoram",1948,11582.44,11032.456,1948,8274.342,0
"6","Ajmer","Rajasthan",1948,3415.08,3134.017,1948,2350.51275,0
"7","Akola","Maharashtra",1948,5192.59,4671.4,1948,3503.55,0
"8","Alappuzha","Kerala",1948,1.3,1.394,1948,1.0455,0
"9","Aligarh","Uttar Pradesh",1948,4055.74,3573.878,1948,2680.4085,0
"10","Allahabad","Uttar Pradesh",1948,6006.57,5495.811,1948,4121.85825,0
"11","Almora","Uttaranchal",1948,4943.91,4675.49,1948,3506.6175,0
"12","Alwar","Rajasthan",1948,3729.84,3403.38,1948,2552.535,0
"13","Ambala","Haryana",1948,3344.81,2888.847,1948,2166.63525,0
"14","Ambedkar Nagar","Uttar Pradesh",1948,4894.96,4624.071,1948,3468.05325,0
"15","Amravati","Maharashtra",1948,5193.28,4688.488,1948,3516.366,0
"16","Amreli","Gujarat",1948,2169.02,2652.763,1948,1989.57225,0
"17","Amritsar","Punjab",1948,4396.96,3756.111,1948,2817.08325,0
"18","Anand","Gujarat",1948,2553.88,3112.964,1948,2334.723,0
"19","Anantapur","Andhra Pradesh",1948,4138.35,4133.287,1948,3099.96525,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1948,7479.87,6630.827,1948,4973.12025,0
"21","Andaman Islands","Andaman and Nicobar",1948,1061.32,1052.915,1948,789.68625,0
"22","Angul","Orissa",1948,6561.62,6467.114,1948,4850.3355,0
"23","Araria","Bihar",1948,5570.11,5560.547,1948,4170.41025,0
"24","Ariyalur","Tamil Nadu",1948,4288.68,4248.168,1948,3186.126,0
"25","Auraiya","Uttar Pradesh",1948,4299.46,3863.951,1948,2897.96325,0
"26","Aurangabad (Bihar)","Bihar",1948,6110.49,5891.39,1948,4418.5425,0
"27","Aurangabad (Maharashtra)","Maharashtra",1948,4609.37,4075.546,1948,3056.6595,0
"28","Azamgarh","Uttar Pradesh",1948,5164.63,4924.004,1948,3693.003,0
"29","Badaun","Uttar Pradesh",1948,4175.49,3763.035,1948,2822.27625,0
"30","Bagalkot","Karnataka",1948,5801.9,5859.443,1948,4394.58225,0
"31","Bagdam","Jammu and Kashmir",1948,8273.99,7234.534,1948,5425.9005,0
"32","Bageshwar","Uttaranchal",1948,6555.05,6359.764,1948,4769.823,0
"33","Baghpat","Uttar Pradesh",1948,3590.78,3029.887,1948,2272.41525,0
"34","Bahraich","Uttar Pradesh",1948,4988.11,4642.549,1948,3481.91175,0
"35","Balaghat","Madhya Pradesh",1948,6229.08,6217.168,1948,4662.876,0
"36","Baleshwar","Orissa",1948,7362.42,7054.556,1948,5290.917,0
"37","Ballia","Uttar Pradesh",1948,4942,4812.553,1948,3609.41475,0
"38","Balrampur","Uttar Pradesh",1948,5081.72,4810.203,1948,3607.65225,0
"39","Banas Kantha","Gujarat",1948,1699.06,1823.694,1948,1367.7705,0
"40","Banda","Uttar Pradesh",1948,6168.54,5412.826,1948,4059.6195,0
"41","Bangalore Rural","Karnataka",1948,4677.04,4717.627,1948,3538.22025,0
"42","Bangalore Urban","Karnataka",1948,4504.99,4697.879,1948,3523.40925,0
"43","Banka","Bihar",1948,6301.83,6384.262,1948,4788.1965,0
"44","Bankura","West Bengal",1948,7470.78,7180.445,1948,5385.33375,0
"45","Banswara","Rajasthan",1948,3814.91,3745.174,1948,2808.8805,0
"46","Bara Banki","Uttar Pradesh",1948,4997.81,4536.429,1948,3402.32175,0
"47","Baragarh","Orissa",1948,6249.76,6249.251,1948,4686.93825,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1948,8303.16,7356.669,1948,5517.50175,0
"49","Baran","Rajasthan",1948,4360.29,4033.782,1948,3025.3365,0
"50","Barddhaman","West Bengal",1948,7136.87,6934.454,1948,5200.8405,0
"51","Bareilly","Uttar Pradesh",1948,4084.28,3762.456,1948,2821.842,0
"52","Barmer","Rajasthan",1948,1589.24,1653.856,1948,1240.392,0
"53","Barpeta","Assam",1948,9500.75,9095.726,1948,6821.7945,0
