"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1909,4789.96,4947.137,1909,3710.35275,0
"2","Agra","Uttar Pradesh",1909,4033.82,3572.171,1909,2679.12825,0
"3","Ahmadabad","Gujarat",1909,2888.77,2578.185,1909,1933.63875,0
"4","Ahmednagar","Maharashtra",1909,5208.66,4983.206,1909,3737.4045,0
"5","Aizawl","Mizoram",1909,9733.12,10446.351,1909,7834.76325,0
"6","Ajmer","Rajasthan",1909,3191.92,2873.122,1909,2154.8415,0
"7","Akola","Maharashtra",1909,4372.67,4366.85,1909,3275.1375,0
"8","Alappuzha","Kerala",1909,1.33,1.345,1909,1.00875,0
"9","Aligarh","Uttar Pradesh",1909,3852.03,3452.534,1909,2589.4005,0
"10","Allahabad","Uttar Pradesh",1909,5384.81,5077.467,1909,3808.10025,0
"11","Almora","Uttaranchal",1909,5212.79,4709.219,1909,3531.91425,0
"12","Alwar","Rajasthan",1909,3786.44,3218.481,1909,2413.86075,0
"13","Ambala","Haryana",1909,3242.86,2887.479,1909,2165.60925,0
"14","Ambedkar Nagar","Uttar Pradesh",1909,4354.1,4292.323,1909,3219.24225,0
"15","Amravati","Maharashtra",1909,4448.82,4494.29,1909,3370.7175,0
"16","Amreli","Gujarat",1909,3096.63,2871.201,1909,2153.40075,0
"17","Amritsar","Punjab",1909,4781.16,3928.155,1909,2946.11625,0
"18","Anand","Gujarat",1909,3714.29,3290.395,1909,2467.79625,0
"19","Anantapur","Andhra Pradesh",1909,4530.28,4135.31,1909,3101.4825,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1909,7965.04,7127.378,1909,5345.5335,0
"21","Andaman Islands","Andaman and Nicobar",1909,1201.35,1020.065,1909,765.04875,0
"22","Angul","Orissa",1909,5650.11,6160.266,1909,4620.1995,0
"23","Araria","Bihar",1909,5662.71,5448.03,1909,4086.0225,0
"24","Ariyalur","Tamil Nadu",1909,4666.02,4515.774,1909,3386.8305,0
"25","Auraiya","Uttar Pradesh",1909,3898.14,3482.598,1909,2611.9485,0
"26","Aurangabad (Bihar)","Bihar",1909,5580.81,5571.957,1909,4178.96775,0
"27","Aurangabad (Maharashtra)","Maharashtra",1909,4136.44,3776.976,1909,2832.732,0
"28","Azamgarh","Uttar Pradesh",1909,4607.7,4552.745,1909,3414.55875,0
"29","Badaun","Uttar Pradesh",1909,4049.73,3640.427,1909,2730.32025,0
"30","Bagalkot","Karnataka",1909,5639.24,5723.325,1909,4292.49375,0
"31","Bagdam","Jammu and Kashmir",1909,9157.52,7974.459,1909,5980.84425,0
"32","Bageshwar","Uttaranchal",1909,7196.69,6494.947,1909,4871.21025,0
"33","Baghpat","Uttar Pradesh",1909,3430.08,2970.944,1909,2228.208,0
"34","Bahraich","Uttar Pradesh",1909,4799.18,4475.626,1909,3356.7195,0
"35","Balaghat","Madhya Pradesh",1909,6129.63,6150.313,1909,4612.73475,0
"36","Baleshwar","Orissa",1909,6602.66,6830.776,1909,5123.082,0
"37","Ballia","Uttar Pradesh",1909,4568.18,4532.187,1909,3399.14025,0
"38","Balrampur","Uttar Pradesh",1909,4747.82,4619.433,1909,3464.57475,0
"39","Banas Kantha","Gujarat",1909,2162.18,1851.448,1909,1388.586,0
"40","Banda","Uttar Pradesh",1909,5403.73,4806.168,1909,3604.626,0
"41","Bangalore Rural","Karnataka",1909,5516.56,4889.729,1909,3667.29675,0
"42","Bangalore Urban","Karnataka",1909,5346.42,4880.828,1909,3660.621,0
"43","Banka","Bihar",1909,6193.12,6131.097,1909,4598.32275,0
"44","Bankura","West Bengal",1909,6982.95,7022.572,1909,5266.929,0
"45","Banswara","Rajasthan",1909,4020.15,3643.48,1909,2732.61,0
"46","Bara Banki","Uttar Pradesh",1909,4569.02,4248.989,1909,3186.74175,0
"47","Baragarh","Orissa",1909,5744.21,6130.392,1909,4597.794,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1909,9450.13,8235.745,1909,6176.80875,0
"49","Baran","Rajasthan",1909,4091.52,3759.906,1909,2819.9295,0
"50","Barddhaman","West Bengal",1909,6805.23,6829.963,1909,5122.47225,0
"51","Bareilly","Uttar Pradesh",1909,4092.61,3662.618,1909,2746.9635,0
