"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1922,4877.34,4793.486,1922,3595.1145,0
"2","Agra","Uttar Pradesh",1922,3982.8,3602.718,1922,2702.0385,0
"3","Ahmadabad","Gujarat",1922,2276.43,2349.881,1922,1762.41075,0
"4","Ahmednagar","Maharashtra",1922,4211.2,4617.638,1922,3463.2285,0
"5","Aizawl","Mizoram",1922,10516.17,10276.194,1922,7707.1455,0
"6","Ajmer","Rajasthan",1922,2870.26,2803.113,1922,2102.33475,0
"7","Akola","Maharashtra",1922,4445.56,4205.073,1922,3153.80475,0
"8","Alappuzha","Kerala",1922,1.49,1.434,1922,1.0755,0
"9","Aligarh","Uttar Pradesh",1922,3652.54,3412.21,1922,2559.1575,0
"10","Allahabad","Uttar Pradesh",1922,5959.58,5276.497,1922,3957.37275,0
"11","Almora","Uttaranchal",1922,5352.13,4755.028,1922,3566.271,0
"12","Alwar","Rajasthan",1922,3148.65,3151.202,1922,2363.4015,0
"13","Ambala","Haryana",1922,2923.06,2813.947,1922,2110.46025,0
"14","Ambedkar Nagar","Uttar Pradesh",1922,5251.11,4505.969,1922,3379.47675,0
"15","Amravati","Maharashtra",1922,4564.51,4302.067,1922,3226.55025,0
"16","Amreli","Gujarat",1922,2493.83,2513.621,1922,1885.21575,0
"17","Amritsar","Punjab",1922,3662.51,3579.143,1922,2684.35725,0
"18","Anand","Gujarat",1922,2969.24,3029.377,1922,2272.03275,0
"19","Anantapur","Andhra Pradesh",1922,4028.85,3964.902,1922,2973.6765,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1922,6721.16,6646.454,1922,4984.8405,0
"21","Andaman Islands","Andaman and Nicobar",1922,1086.51,1008.579,1922,756.43425,0
"22","Angul","Orissa",1922,6330.47,6428.192,1922,4821.144,0
"23","Araria","Bihar",1922,5845.8,5387.813,1922,4040.85975,0
"24","Ariyalur","Tamil Nadu",1922,4772.25,4453.378,1922,3340.0335,0
"25","Auraiya","Uttar Pradesh",1922,4164.76,3653.646,1922,2740.2345,0
"26","Aurangabad (Bihar)","Bihar",1922,6333.72,5788.344,1922,4341.258,0
"27","Aurangabad (Maharashtra)","Maharashtra",1922,3664.64,3667.971,1922,2750.97825,0
"28","Azamgarh","Uttar Pradesh",1922,5603.23,4802.996,1922,3602.247,0
"29","Badaun","Uttar Pradesh",1922,4328.87,3715.878,1922,2786.9085,0
"30","Bagalkot","Karnataka",1922,5362.37,5182.215,1922,3886.66125,0
"31","Bagdam","Jammu and Kashmir",1922,6978.71,7477.61,1922,5608.2075,0
"32","Bageshwar","Uttaranchal",1922,7098.71,6464.702,1922,4848.5265,0
"33","Baghpat","Uttar Pradesh",1922,2935.54,2884.977,1922,2163.73275,0
"34","Bahraich","Uttar Pradesh",1922,5220.74,4598.71,1922,3449.0325,0
"35","Balaghat","Madhya Pradesh",1922,5941.62,6089.388,1922,4567.041,0
"36","Baleshwar","Orissa",1922,6982.39,6850.421,1922,5137.81575,0
"37","Ballia","Uttar Pradesh",1922,5427.55,4713.636,1922,3535.227,0
"38","Balrampur","Uttar Pradesh",1922,5491.77,4765.635,1922,3574.22625,0
"39","Banas Kantha","Gujarat",1922,1618.08,1749.815,1922,1312.36125,0
"40","Banda","Uttar Pradesh",1922,5596.51,5146.938,1922,3860.2035,0
"41","Bangalore Rural","Karnataka",1922,4674.58,4694.708,1922,3521.031,0
"42","Bangalore Urban","Karnataka",1922,4685.69,4684.491,1922,3513.36825,0
"43","Banka","Bihar",1922,6529.84,6200.148,1922,4650.111,0
"44","Bankura","West Bengal",1922,7434.87,7073.666,1922,5305.2495,0
"45","Banswara","Rajasthan",1922,3487.29,3472.666,1922,2604.4995,0
"46","Bara Banki","Uttar Pradesh",1922,4985.51,4401.757,1922,3301.31775,0
"47","Baragarh","Orissa",1922,6304.75,6280.716,1922,4710.537,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1922,7301.21,7796.397,1922,5847.29775,0
"49","Baran","Rajasthan",1922,4043,3811.577,1922,2858.68275,0
"50","Barddhaman","West Bengal",1922,7182.6,6816.358,1922,5112.2685,0
"51","Bareilly","Uttar Pradesh",1922,4396.53,3788.754,1922,2841.5655,0
"52","Barmer","Rajasthan",1922,1399.75,1582.926,1922,1187.1945,0
"53","Barpeta","Assam",1922,8382.27,8907.607,1922,6680.70525,0
"54","Barwani","Madhya Pradesh",1922,3775.09,3574.794,1922,2681.0955,0
"55","Bastar","Chhattisgarh",1922,6889.86,6974.569,1922,5230.92675,0
"56","Basti","Uttar Pradesh",1922,4987.62,4287.585,1922,3215.68875,0
