"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1964,5020.55,5114.55,1964,3835.9125,0
"2","Agra","Uttar Pradesh",1964,4023.69,3877.351,1964,2908.01325,0
"3","Ahmadabad","Gujarat",1964,2832.15,2356.392,1964,1767.294,0
"4","Ahmednagar","Maharashtra",1964,5245.28,5172.328,1964,3879.246,0
"5","Aizawl","Mizoram",1964,11803.66,10322.332,1964,7741.749,0
"6","Ajmer","Rajasthan",1964,3254.07,3060.088,1964,2295.066,0
"7","Akola","Maharashtra",1964,4342.81,4613.825,1964,3460.36875,0
"8","Alappuzha","Kerala",1964,1.3,1.434,1964,1.0755,0
"9","Aligarh","Uttar Pradesh",1964,3737.82,3647.095,1964,2735.32125,0
"10","Allahabad","Uttar Pradesh",1964,5160.22,5136.737,1964,3852.55275,0
"11","Almora","Uttaranchal",1964,4485.66,4698.508,1964,3523.881,0
"12","Alwar","Rajasthan",1964,3845.33,3463.081,1964,2597.31075,0
"13","Ambala","Haryana",1964,3236.12,2896.319,1964,2172.23925,0
"14","Ambedkar Nagar","Uttar Pradesh",1964,4339.65,4322.151,1964,3241.61325,0
"15","Amravati","Maharashtra",1964,4344.22,4603.211,1964,3452.40825,0
"16","Amreli","Gujarat",1964,3187.06,2647.037,1964,1985.27775,0
"17","Amritsar","Punjab",1964,4362.15,3915.988,1964,2936.991,0
"18","Anand","Gujarat",1964,3633.63,3005.087,1964,2253.81525,0
"19","Anantapur","Andhra Pradesh",1964,4349.39,4330.013,1964,3247.50975,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1964,7738.84,7003.795,1964,5252.84625,0
"21","Andaman Islands","Andaman and Nicobar",1964,1035.39,1060.669,1964,795.50175,0
"22","Angul","Orissa",1964,6768.73,6310.948,1964,4733.211,0
"23","Araria","Bihar",1964,4920.39,4968.379,1964,3726.28425,0
"24","Ariyalur","Tamil Nadu",1964,4078.48,4605.896,1964,3454.422,0
"25","Auraiya","Uttar Pradesh",1964,4064.86,3831.921,1964,2873.94075,0
"26","Aurangabad (Bihar)","Bihar",1964,5886.45,5332.639,1964,3999.47925,0
"27","Aurangabad (Maharashtra)","Maharashtra",1964,3859,4046.255,1964,3034.69125,0
