"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1937,5221.83,5314.553,1937,3985.91475,0
"2","Agra","Uttar Pradesh",1937,3574.29,3800.758,1937,2850.5685,0
"3","Ahmadabad","Gujarat",1937,2489.98,2394.454,1937,1795.8405,0
"4","Ahmednagar","Maharashtra",1937,5154.18,5324.443,1937,3993.33225,0
"5","Aizawl","Mizoram",1937,10023.51,10428.527,1937,7821.39525,0
"6","Ajmer","Rajasthan",1937,2628.89,2980.021,1937,2235.01575,0
"7","Akola","Maharashtra",1937,5090.56,4893.051,1937,3669.78825,0
"8","Alappuzha","Kerala",1937,1.42,1.357,1937,1.01775,0
"9","Aligarh","Uttar Pradesh",1937,3322.94,3566.57,1937,2674.9275,0
"10","Allahabad","Uttar Pradesh",1937,5288.33,5449.981,1937,4087.48575,0
"11","Almora","Uttaranchal",1937,4945.06,4805.451,1937,3604.08825,0
"12","Alwar","Rajasthan",1937,2922.16,3307.587,1937,2480.69025,0
"13","Ambala","Haryana",1937,2794.93,2837.864,1937,2128.398,0
"14","Ambedkar Nagar","Uttar Pradesh",1937,4439.87,4666.207,1937,3499.65525,0
"15","Amravati","Maharashtra",1937,5234.42,4983.735,1937,3737.80125,0
"16","Amreli","Gujarat",1937,2693.4,2579.184,1937,1934.388,0
"17","Amritsar","Punjab",1937,3543.89,3561.484,1937,2671.113,0
"18","Anand","Gujarat",1937,3209.46,3119.414,1937,2339.5605,0
"19","Anantapur","Andhra Pradesh",1937,3959.4,4277.868,1937,3208.401,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1937,7556.27,6704.601,1937,5028.45075,0
"21","Andaman Islands","Andaman and Nicobar",1937,1101.08,1048.263,1937,786.19725,0
"22","Angul","Orissa",1937,6283.96,6465.095,1937,4848.82125,0
"23","Araria","Bihar",1937,5209.05,5561.809,1937,4171.35675,0
"24","Ariyalur","Tamil Nadu",1937,4362.7,4391.728,1937,3293.796,0
"25","Auraiya","Uttar Pradesh",1937,3829.71,3802.834,1937,2852.1255,0
"26","Aurangabad (Bihar)","Bihar",1937,5595.7,5950.196,1937,4462.647,0
"27","Aurangabad (Maharashtra)","Maharashtra",1937,4082.12,4231.156,1937,3173.367,0
"28","Azamgarh","Uttar Pradesh",1937,4614.58,4971.693,1937,3728.76975,0
"29","Badaun","Uttar Pradesh",1937,3771.03,3836.148,1937,2877.111,0
"30","Bagalkot","Karnataka",1937,5759.38,6005.486,1937,4504.1145,0
"31","Bagdam","Jammu and Kashmir",1937,8034.32,7289.357,1937,5467.01775,0
"32","Bageshwar","Uttaranchal",1937,6755.88,6570.511,1937,4927.88325,0
"33","Baghpat","Uttar Pradesh",1937,2833.3,2995.793,1937,2246.84475,0
"34","Bahraich","Uttar Pradesh",1937,4773.18,4735.237,1937,3551.42775,0
"35","Balaghat","Madhya Pradesh",1937,6496.37,6474.61,1937,4855.9575,0
"36","Baleshwar","Orissa",1937,7327.03,7093.243,1937,5319.93225,0
"37","Ballia","Uttar Pradesh",1937,4373.64,4864.499,1937,3648.37425,0
"38","Balrampur","Uttar Pradesh",1937,4819.69,4879.177,1937,3659.38275,0
