"","District.ID","Ten.Year.Moving.Avg","Year"
"178","Ganjam",466.725166666667,1908
"179","Garhchiroli",472.597416666667,1908
"180","Garhwa",524.7905,1908
"181","Gautam Buddha Nagar",278.273583333333,1908
"182","Gaya",492.048083333333,1908
"183","Ghaziabad",277.208333333333,1908
"184","Ghazipur",401.366333333333,1908
"185","Giridih",534.97,1908
"186","Goalpara",739.184916666667,1908
"187","Godda",519.030083333333,1908
"188","Golaghat",653.390166666667,1908
"189","Gonda",361.77425,1908
"190","Gondiya",507.74625,1908
"191","Gopalganj",359.733666666667,1908
"192","Gorakhpur",366.332583333333,1908
"193","Greater Bombay",0,1908
"194","Gulbarga",305.090666666667,1908
"195","Gumla",577.274583333333,1908
"196","Guna",341.646166666666,1908
"197","Guntur",323.51525,1908
"198","Gurdaspur",341.5655,1908
"199","Gurgaon",267.6935,1908
"200","Gwalior",329.12025,1908
"201","Hailakandi",923.960250000001,1908
"202","Hamirpur",346.186708333333,1908
"203","Hanumangarh",182.463416666667,1908
"204","Haora",559.228833333333,1908
"205","Harda",359.296,1908
"206","Hardoi",308.839916666667,1908
"207","Haridwar",278.826416666666,1908
"208","Hassan",833.9515,1908
"209","Hathras",287.898,1908
"210","Haveri",763.611916666667,1908
"211","Hazaribag",583.764416666667,1908
"212","Hingoli",346.252916666666,1908
"213","Hisar",207.525583333333,1908
"214","Hoshangabad",417.141416666666,1908
"215","Hoshiarpur",251.977666666666,1908
"216","Hugli",577.009833333333,1908
"217","Hyderabad",379.168166666667,1908
"218","Idukki",764.625166666667,1908
"219","Indore",314.430583333333,1908
"220","Jabalpur",464.436333333333,1908
"221","Jagatsinghpur",493.723833333334,1908
"222","Jaintia Hills",949.665833333334,1908
"223","Jaipur",240.394666666667,1908
"224","Jaisalmer",117.563833333333,1908
"225","Jajpur",544.539583333333,1908
"226","Jalandhar",217.491333333333,1908
"227","Jalaun",325.975416666667,1908
"228","Jalgaon",296.214,1908
"229","Jalna",304.685833333333,1908
"230","Jalor",158.742416666667,1908
"231","Jalpaiguri",703.234333333334,1908
"232","Jammu",518.024416666667,1908
"233","Jamnagar",185.889916666667,1908
"234","Jamui",497.522416666667,1908
"235","Janjgir-Champa",506.406833333333,1908
"236","Jashpur",539.670166666667,1908
"237","Jaunpur",384.01625,1908
"238","Jehanabad",443.132166666667,1908
"239","Jhabua",320.081833333333,1908
"240","Jhajjar",224.520166666667,1908
"241","Jhalawar",324.7675,1908
"242","Jhansi",343.659916666667,1908
"243","Jharsuguda",517.536916666667,1908
"244","Jhunjhunun",204.851,1908
"245","Jind",215.8055,1908
"246","Jodhpur",151.319666666667,1908
"247","Jorhat",668.201166666667,1908
"248","Junagadh",82.9320833333333,1908
"249","Jyotiba Phule Nagar",292.2105,1908
"250","Kachchh",138.615166666667,1908
"251","Kaithal",215.269333333333,1908
"252","Kalahandi",537.676333333333,1908
"253","Kamrup",837.410416666666,1908
"254","Kancheepuram",370.494,1908
"255","Kandhamal",489.922666666667,1908
"256","Kangra",379.56025,1908
"257","Kanker",546.746833333333,1908
"258","Kannauj",287.290833333333,1908
"259","Kanniyakumari",36.472,1908
"260","Kannur",102.761166666667,1908
"261","Kanpur",313.484333333333,1908
"262","Kanpur Dehat",307.640083333333,1908
"263","Kapurthala",230.114833333333,1908
"264","Karaikal",384.193583333333,1908
"265","Karauli",282.96625,1908
"266","Karbi Anglong",794.18475,1908
"267","Kargil",536.823666666667,1908
"268","Karimganj",894.5435,1908
"269","Karimnagar",404.517416666667,1908
"270","Karnal",221.548166666667,1908
"271","Karur",478.6195,1908
"272","Kasaragod",0,1908
"273","Kathua",404.380333333333,1908
"274","Katihar",504.607416666667,1908
"275","Katni",461.729,1908
"276","Kaushambi",407.171666666667,1908
"277","Kavaratti",0.187666666666667,1908
"278","Kawardha",520.164666666667,1908
"279","Kendrapara",544.744,1908
"280","Keonjhar",533.205666666667,1908
"281","Khagaria",420.18975,1908
"282","Khammam",379.717583333333,1908
"283","Kheda",264.065166666667,1908
"284","Khordha",462.727583333333,1908
"285","Kinnaur",621.07025,1908
"286","Kishanganj",528.979,1908
"287","Kochbihar",672.076666666667,1908
"288","Kodagu",645.396,1908
"289","Koderma",528.25925,1908
"290","Kohima",836.460833333333,1908
"291","Kokrajhar",753.42975,1908
"292","Kolar",388.66225,1908
"293","Kolasib",897.317666666667,1908
"294","Kolhapur",608.61925,1908
"295","Kolkata",560.083,1908
"296","Kollam",227.106,1908
"297","Koppal",408.445333333333,1908
"298","Koraput",549.527583333333,1908
"299","Korba",514.573583333333,1908
"300","Koriya",559.2415,1908
"301","Kota",294.59025,1908
"302","Kottayam",421.894666666667,1908
"303","Kozhikode",77.1985833333333,1908
"304","Krishna",335.092083333333,1908
"305","Kullu",579.187833333333,1908
"306","Kupwara (Muzaffarabad)",625.898916666667,1908
"307","Kurnool",282.826416666667,1908
"308","Kurukshetra",227.2305,1908
"309","Kushinagar",368.520583333333,1908
"310","Ladakh (Leh)",502.895083333333,1908
"311","Lahul and Spiti",612.573083333334,1908
"312","Lakhimpur",724.013583333333,1908
"313","Lakhimpur Kheri",344.485166666667,1908
"314","Lakhisarai",442.082583333333,1908
"315","Lalitpur",336.668833333333,1908
"316","Latur",334.800916666667,1908
"317","Lawngtlai",950.479166666667,1908
"318","Lohardaga",606.715083333333,1908
"319","Lohit",920.044166666667,1908
"320","Lower Subansiri",728.57825,1908
"321","Lucknow",329.777,1908
"322","Ludhiana",196.088333333333,1908
"323","Lunglei",889.721083333333,1908
"324","Madhepura",413.993833333333,1908
"325","Madhubani",411.287,1908
"326","Madurai",556.659333333334,1908
"327","Maharajganj",390.806833333333,1908
"328","Mahasamund",506.636666666667,1908
"329","Mahbubnagar",324.034333333333,1908
"330","Mahe",0,1908
"331","Mahendragarh",230.50675,1908
"332","Mahesana",199.347083333333,1908
"333","Mahoba",373.484583333333,1908
"334","Mainpuri",289.329,1908
"335","Malappuram",354.030666666667,1908
"336","Maldah",551.84025,1908
"337","Malkangiri",509.74575,1908
"338","Mamit",858.73425,1908
"339","Mandi",417.524333333333,1908
"340","Mandla",511.3775,1908
"341","Mandsaur",318.510083333333,1908
"342","Mandya",638.64275,1908
"343","Mansa",189.4995,1908
"344","Mathura",287.808416666667,1908
"345","Mau",380.519333333333,1908
"346","Mayurbhanj",582.023583333333,1908
"347","Medak",386.851416666667,1908
"348","Meerut",279.1075,1908
"349","Mirzapur",458.535333333333,1908
"350","Moga",190.685333333333,1908
"351","Mokokchung",701.235833333333,1908
"352","Mon",757.640333333333,1908
"353","Moradabad",294.8465,1908
"354","Morena",310.353666666667,1908
"355","Muktsar",190.20925,1908
"356","Mumbai",0,1908
"357","Munger",444.526083333333,1908
"358","Murshidabad",564.890833333333,1908
"359","Muzaffarnagar",258.8665,1908
"360","Muzaffarpur",402.258083333333,1908
"361","Mysore",809.63625,1908
"362","Nabarangpur",592.999333333333,1908
"363","Nadia",573.344583333333,1908
"364","Nagaon",832.985416666667,1908
"365","Nagapattinam",376.321166666667,1908
"366","Nagaur",184.622583333333,1908
"367","Nagpur",431.406083333333,1908
"368","Naini Tal",319.418833333333,1908
"369","Nalanda",445.88175,1908
"370","Nalbari",765.892416666667,1908
"371","Nalgonda",326.713166666667,1908
"372","Namakkal",402.387166666667,1908
"373","Nanded",367.009583333333,1908
"374","Nandurbar",331.985916666667,1908
"375","Narmada",352.077583333333,1908
"376","Narsinghpur",440.8495,1908
"377","Nashik",451.1955,1908
"378","Navsari",311.627583333333,1908
"379","Nawada",484.949916666667,1908
"380","Nawan Shehar",230.05,1908
"381","Nayagarh",477.749666666667,1908
"382","Neemuch",295.32375,1908
"383","Nellore",360.315416666667,1908
"384","Nicobar Islands",0,1908
"385","Nilgiris",831.081583333333,1908
"386","Nizamabad",386.892166666667,1908
"387","North 24 Parganas",568.274083333333,1908
"388","North Cachar Hills",1002.63366666667,1908
"389","North Goa",148.428333333334,1908
"390","North Sikkim",814.8375,1908
"391","North Tripura",852.062666666667,1908
"392","Nuapada",550.011333333333,1908
"393","Osmanabad",301.085083333333,1908
"394","Pakur",559.002666666667,1908
"395","Palakkad",617.807,1908
"396","Palamu",568.587666666667,1908
"397","Pali",207.265333333333,1908
"398","Panchkula",264.32575,1908
"399","Panch Mahals",300.75025,1908
"400","Panipat",220.66725,1908
"401","Panna",416.185833333333,1908
"402","Parbhani",326.929916666667,1908
"403","Pashchim Champaran",381.727,1908
"404","Pashchim Singhbhum",574.72,1908
"405","Patan",152.087083333333,1908
"406","Patiala",221.781333333333,1908
"407","Patna",434.355333333333,1908
"408","Pattanamtitta",353.380583333333,1908
"409","Pauri Garhwal",349.596,1908
"410","Perambalur",365.575,1908
"411","Phek",786.007666666667,1908
"412","Pilibhit",330.18875,1908
"413","Pithoragarh",671.170083333333,1908
"414","Porbandar",20.4085,1908
"415","Prakasam",324.186833333333,1908
"416","Pratapgarh",375.186333333333,1908
"417","Puducherry",343.289333333333,1908
"418","Pudukkottai",339.887916666667,1908
"419","Pulwama",613.194583333333,1908
"420","Punch",711.644583333333,1908
"421","Pune",597.985,1908
"422","Purba Champaran",377.921666666667,1908
"423","Purba Singhbhum",583.114583333333,1908
"424","Puri",423.968833333333,1908
"425","Purnia",474.061833333333,1908
"426","Puruliya",570.05525,1908
"427","Rae Bareli",349.894583333333,1908
"428","Raichur",291.739166666667,1908
"429","Raigarh",401.103125,1908
"430","Raipur",512.514833333333,1908
"431","Raisen",401.645416666666,1908
"432","Rajauri",641.297833333333,1908
"433","Rajgarh",336.938166666667,1908
"434","Rajkot",250.15075,1908
"435","Raj Nandgaon",517.563833333333,1908
"436","Rajsamand",264.831,1908
"437","Ramanathapuram",419.857833333333,1908
"438","Rampur",292.391583333333,1908
"439","Ranchi",592.966416666667,1908
"440","Rangareddi",366.606,1908
"441","Ratlam",319.429083333333,1908
"442","Ratnagiri",260.174416666667,1908
"443","Rayagada",513.32025,1908
"444","Rewa",453.271333333333,1908
"445","Rewari",240.109416666667,1908
"446","Rohtak",218.741166666667,1908
"447","Rohtas",454.967916666667,1908
"448","Rudra Prayag",568.9025,1908
"449","Rupnagar",244.68975,1908
"450","Sabar Kantha",254.406333333333,1908
"451","Sagar",365.307833333333,1908
"452","Saharanpur",248.723,1908
"453","Saharsa",406.034916666667,1908
"454","Sahibganj",546.525833333333,1908
"455","Saiha",966.599833333334,1908
"456","Salem",377.886083333333,1908
"457","Samastipur",414.062583333333,1908
"458","Sambalpur",513.115166666667,1908
"459","Sangli",520.465,1908
"460","Sangrur",195.534166666667,1908
"461","Sant Kabir Nagar",358.677916666667,1908
"462","Sant Ravi Das Nagar",439.201416666667,1908
"463","Saran",398.81525,1908
"464","Satara",610.292,1908
"465","Satna",448.165416666667,1908
"466","Sawai Madhopur",262.457416666667,1908
"467","Sehore",346.651083333333,1908
"468","Senapati",853.389916666667,1908
"469","Seoni",465.894,1908
"470","Shahdol",540.611833333333,1908
"471","Shahjahanpur",314.826666666667,1908
"472","Shajapur",346.474916666667,1908
"473","Sheikhpura",445.2215,1908
"474","Sheohar",395.30675,1908
"475","Sheopur",294.106333333333,1908
"476","Shimla",473.322916666667,1908
"477","Shimoga",720.027833333333,1908
"478","Shivpuri",341.540916666667,1908
"479","Shravasti",379.288583333333,1908
"480","Sibsagar",751.1595,1908
"481","Siddharth Nagar",384.748416666667,1908
"482","Sidhi",509.241166666667,1908
"483","Sikar",209.148666666667,1908
"484","Sindhudurg",98.7642500000001,1908
"485","Sirmaur",310.726083333333,1908
"486","Sirohi",208.283166666667,1908
"487","Sirsa",182.49925,1908
"488","Sitamarhi",398.043333333333,1908
"489","Sitapur",340.95775,1908
"490","Sivaganga",352.224416666667,1908
"491","Siwan",357.855583333333,1908
"492","Solan",289.772666666667,1908
"493","Solapur",327.993333333333,1908
"494","Sonbhadra",509.421666666667,1908
"495","Sonepat",225.217833333333,1908
"496","Sonepur",493.567,1908
"497","Sonitpur",621.66575,1908
"498","South 24 Parganas",444.97625,1908
"499","South Goa",0,1908
"500","South Sikkim",642.559333333333,1908
"501","South Tripura",801.744583333333,1908
"502","Srikakulam",388.070666666667,1908
"503","Srinagar",603.3855,1908
"504","Sultanpur",356.324166666667,1908
"505","Sundargarh",538.46325,1908
"506","Supaul",409.368666666667,1908
"507","Surat",332.901666666667,1908
"508","Surendranagar",206.939916666667,1908
"509","Surguja",539.46775,1908
"510","Tamenglong",947.7395,1908
"511","Tawang",713.87375,1908
"512","Tehri Garhwal",453.269,1908
"513","Thane",417.232583333333,1908
"514","Thanjavur",353.304833333333,1908
"515","The Dangs",444.420666666667,1908
"516","Theni",827.095583333333,1908
"517","Thiruvallur",384.580916666666,1908
"518","Thiruvananthapuram",275.32425,1908
"519","Thiruvarur",418.43625,1908
"520","Thoothukudi",421.871333333333,1908
"521","Thoubal",863.40675,1908
"522","Thrissur",85.3909166666667,1908
"523","Tikamgarh",349.904666666667,1908
"524","Tinsukia",886.556416666667,1908
"525","Tirap",852.325666666667,1908
"526","Tiruchchirappalli",389.3575,1908
"527","Tirunelveli Kattabo",545.639166666667,1908
"528","Tiruvannamalai",381.876333333333,1908
"529","Tonk",252.647333333333,1908
"530","Tuensang",775.82175,1908
"531","Tumkur",479.967083333334,1908
"532","Udaipur",272.297166666667,1908
"533","Udhampur",510.355833333333,1908
"534","Udham Singh Nagar",309.971916666667,1908
"535","Udupi",137.376166666667,1908
"536","Ujjain",338.825083333333,1908
"537","Ukhrul",821.090833333333,1908
"538","Umaria",500.6525,1908
"539","Una",259.959916666667,1908
"540","Unnao",306.8805,1908
"541","Upper Dibang Valley",951.63875,1908
"542","Upper Subansiri",779.148666666667,1908
"543","Uttar Dinajpur",552.22175,1908
"544","Uttar Kannand",330.72675,1908
"545","Uttarkashi",587.429666666667,1908
"546","Vadodara",318.586083333333,1908
"547","Vaishali",418.889083333333,1908
"548","Valsad",363.175416666667,1908
"549","Varanasi",436.213916666667,1908
"550","Vellore",378.495166666667,1908
"551","Vidisha",360.789083333333,1908
"552","Villupuram",366.6455,1908
"553","Virudhunagar",566.24675,1908
"554","Vishakhapatnam",478.969083333333,1908
"555","Vizianagaram",479.645,1908
"556","Warangal",346.323833333333,1908
"557","Wardha",392.0685,1908
"558","Washim",355.516916666667,1908
"559","Wayanad",668.824583333333,1908
"560","West Garo Hills",684.6265,1908
"561","West Godavari",393.682833333333,1908
"562","West Imphal",968.183333333333,1908
"563","West Kameng",667.472333333333,1908
"564","West Khasi Hills",809.25375,1908
"565","West Nimar",306.835416666667,1908
"566","West Siang",863.725833333333,1908
"567","West Sikkim",657.591333333333,1908
"568","West Tripura",779.233416666667,1908
"569","Wokha",681.91475,1908
"570","Yamuna Nagar",239.69875,1908
"571","Yanam",445.991666666667,1908
"572","Yavatmal",377.381416666667,1908
"573","Zunheboto",741.1965,1908
