"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1961,5777.72,5328.661,1961,3996.49575,0
"2","Agra","Uttar Pradesh",1961,4457.96,3971.018,1961,2978.2635,0
"3","Ahmadabad","Gujarat",1961,2819.21,2611.098,1961,1958.3235,0
"4","Ahmednagar","Maharashtra",1961,5726.27,5380.633,1961,4035.47475,0
"5","Aizawl","Mizoram",1961,10010.67,10380.452,1961,7785.339,0
"6","Ajmer","Rajasthan",1961,3490.79,3205.698,1961,2404.2735,0
"7","Akola","Maharashtra",1961,5501.27,4816.629,1961,3612.47175,0
"8","Alappuzha","Kerala",1961,1.56,1.438,1961,1.0785,0
"9","Aligarh","Uttar Pradesh",1961,4279.6,3708.769,1961,2781.57675,0
"10","Allahabad","Uttar Pradesh",1961,5721.25,5171.958,1961,3878.9685,0
"11","Almora","Uttaranchal",1961,5220.85,4753.894,1961,3565.4205,0
"12","Alwar","Rajasthan",1961,3989,3555.374,1961,2666.5305,0
"13","Ambala","Haryana",1961,3287.39,2972.252,1961,2229.189,0
"14","Ambedkar Nagar","Uttar Pradesh",1961,4756.72,4334.656,1961,3250.992,0
"15","Amravati","Maharashtra",1961,5437.62,4760.317,1961,3570.23775,0
"16","Amreli","Gujarat",1961,3416.93,2924.355,1961,2193.26625,0
"17","Amritsar","Punjab",1961,4666.54,4024.908,1961,3018.681,0
"18","Anand","Gujarat",1961,3347.78,3299.543,1961,2474.65725,0
"19","Anantapur","Andhra Pradesh",1961,4353.04,4392.505,1961,3294.37875,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1961,7158.45,7316.862,1961,5487.6465,0
"21","Andaman Islands","Andaman and Nicobar",1961,1199,1058.673,1961,794.00475,0
"22","Angul","Orissa",1961,6674.47,6262.423,1961,4696.81725,0
"23","Araria","Bihar",1961,4945.11,4974.376,1961,3730.782,0
"24","Ariyalur","Tamil Nadu",1961,4367.75,4605.483,1961,3454.11225,0
"25","Auraiya","Uttar Pradesh",1961,4306.38,3891.496,1961,2918.622,0
"26","Aurangabad (Bihar)","Bihar",1961,5987.25,5359.233,1961,4019.42475,0
"27","Aurangabad (Maharashtra)","Maharashtra",1961,4827.65,4282.31,1961,3211.7325,0
"28","Azamgarh","Uttar Pradesh",1961,5062.88,4560.317,1961,3420.23775,0
"29","Badaun","Uttar Pradesh",1961,4377.57,3913.745,1961,2935.30875,0
"30","Bagalkot","Karnataka",1961,6710.31,6336.225,1961,4752.16875,0
"31","Bagdam","Jammu and Kashmir",1961,8100.49,8075.601,1961,6056.70075,0
"32","Bageshwar","Uttaranchal",1961,6783.3,6323.822,1961,4742.8665,0
"33","Baghpat","Uttar Pradesh",1961,3748.33,3232.128,1961,2424.096,0
"34","Bahraich","Uttar Pradesh",1961,4878.81,4550.078,1961,3412.5585,0
"35","Balaghat","Madhya Pradesh",1961,7091.2,6054.106,1961,4540.5795,0
"36","Baleshwar","Orissa",1961,7102.99,6787.32,1961,5090.49,0
"37","Ballia","Uttar Pradesh",1961,4818.69,4396.043,1961,3297.03225,0
"38","Balrampur","Uttar Pradesh",1961,4978.69,4624.891,1961,3468.66825,0
"39","Banas Kantha","Gujarat",1961,2143.4,1790.262,1961,1342.6965,0
"40","Banda","Uttar Pradesh",1961,5901.63,5186.09,1961,3889.5675,0
"41","Bangalore Rural","Karnataka",1961,5184.75,5002.188,1961,3751.641,0
"42","Bangalore Urban","Karnataka",1961,5115.62,4974.076,1961,3730.557,0
"43","Banka","Bihar",1961,6127.23,5762.374,1961,4321.7805,0
"44","Bankura","West Bengal",1961,7152.12,6760.597,1961,5070.44775,0
"45","Banswara","Rajasthan",1961,4109.5,3830.946,1961,2873.2095,0
"46","Bara Banki","Uttar Pradesh",1961,4736.15,4375.617,1961,3281.71275,0
"47","Baragarh","Orissa",1961,6449.84,6180.359,1961,4635.26925,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1961,8139.65,8304.934,1961,6228.7005,0
"49","Baran","Rajasthan",1961,4567.49,4219.296,1961,3164.472,0
"50","Barddhaman","West Bengal",1961,6839.58,6517.755,1961,4888.31625,0
