"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1915,5498.49,4939.979,1915,3704.98425,0
"2","Agra","Uttar Pradesh",1915,3602.2,3673.729,1915,2755.29675,0
"3","Ahmadabad","Gujarat",1915,1890.33,2464.658,1915,1848.4935,0
"4","Ahmednagar","Maharashtra",1915,6375.33,5020.174,1915,3765.1305,0
"5","Aizawl","Mizoram",1915,10938.03,10537.495,1915,7903.12125,0
"6","Ajmer","Rajasthan",1915,2303.3,2832.726,1915,2124.5445,0
"7","Akola","Maharashtra",1915,5042.5,4512.636,1915,3384.477,0
"8","Alappuzha","Kerala",1915,1.48,1.409,1915,1.05675,0
"9","Aligarh","Uttar Pradesh",1915,3402.97,3505.433,1915,2629.07475,0
"10","Allahabad","Uttar Pradesh",1915,5833.34,5268.708,1915,3951.531,0
"11","Almora","Uttaranchal",1915,5050.05,4776.035,1915,3582.02625,0
"12","Alwar","Rajasthan",1915,2946.77,3268.719,1915,2451.53925,0
"13","Ambala","Haryana",1915,2753.73,2823.378,1915,2117.5335,0
"14","Ambedkar Nagar","Uttar Pradesh",1915,4846.33,4447.843,1915,3335.88225,0
"15","Amravati","Maharashtra",1915,4960.24,4563.133,1915,3422.34975,0
"16","Amreli","Gujarat",1915,2483.4,2680.886,1915,2010.6645,0
"17","Amritsar","Punjab",1915,2993.56,3736.27,1915,2802.2025,0
"18","Anand","Gujarat",1915,2697.15,3231.458,1915,2423.5935,0
"19","Anantapur","Andhra Pradesh",1915,4245.71,4175.301,1915,3131.47575,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1915,5643.75,6721.128,1915,5040.846,0
"21","Andaman Islands","Andaman and Nicobar",1915,1030.74,988.382,1915,741.2865,0
"22","Angul","Orissa",1915,6976.43,6368.629,1915,4776.47175,0
"23","Araria","Bihar",1915,5719.17,5539.756,1915,4154.817,0
"24","Ariyalur","Tamil Nadu",1915,4257.26,4440.92,1915,3330.69,0
"25","Auraiya","Uttar Pradesh",1915,3801.81,3638.922,1915,2729.1915,0
"26","Aurangabad (Bihar)","Bihar",1915,5430.19,5650.496,1915,4237.872,0
"27","Aurangabad (Maharashtra)","Maharashtra",1915,4808.38,3964.996,1915,2973.747,0
"28","Azamgarh","Uttar Pradesh",1915,5020.53,4684.314,1915,3513.2355,0
"29","Badaun","Uttar Pradesh",1915,3612.82,3705.769,1915,2779.32675,0
"30","Bagalkot","Karnataka",1915,6156.27,5741.315,1915,4305.98625,0
"31","Bagdam","Jammu and Kashmir",1915,5974.46,7480.208,1915,5610.156,0
"32","Bageshwar","Uttaranchal",1915,6958.61,6606.388,1915,4954.791,0
"33","Baghpat","Uttar Pradesh",1915,2878.06,2973.056,1915,2229.792,0
"34","Bahraich","Uttar Pradesh",1915,4865.09,4613.336,1915,3460.002,0
"35","Balaghat","Madhya Pradesh",1915,6392.06,6100.768,1915,4575.576,0
"36","Baleshwar","Orissa",1915,7466.91,6992.525,1915,5244.39375,0
"37","Ballia","Uttar Pradesh",1915,4613.89,4575.371,1915,3431.52825,0
"38","Balrampur","Uttar Pradesh",1915,5146.1,4776.504,1915,3582.378,0
"39","Banas Kantha","Gujarat",1915,1205.65,1767.628,1915,1325.721,1
"40","Banda","Uttar Pradesh",1915,5417.48,5070.317,1915,3802.73775,0
"41","Bangalore Rural","Karnataka",1915,4770.19,4787.246,1915,3590.4345,0
"42","Bangalore Urban","Karnataka",1915,4752.67,4791.681,1915,3593.76075,0
"43","Banka","Bihar",1915,6265.39,6285.412,1915,4714.059,0
"44","Bankura","West Bengal",1915,7261.26,7178.737,1915,5384.05275,0
"45","Banswara","Rajasthan",1915,3170.6,3531.72,1915,2648.79,0
"46","Bara Banki","Uttar Pradesh",1915,4704.04,4406.175,1915,3304.63125,0
"47","Baragarh","Orissa",1915,6599.19,6231.704,1915,4673.778,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1915,6191.98,7702.995,1915,5777.24625,0
"49","Baran","Rajasthan",1915,3883.44,3806.061,1915,2854.54575,0
"50","Barddhaman","West Bengal",1915,6957.58,6943.226,1915,5207.4195,0
"51","Bareilly","Uttar Pradesh",1915,3752.58,3732.815,1915,2799.61125,0
"52","Barmer","Rajasthan",1915,1127.13,1659.97,1915,1244.9775,1
"53","Barpeta","Assam",1915,10173.61,9285.716,1915,6964.287,0
"54","Barwani","Madhya Pradesh",1915,3747.2,3740.559,1915,2805.41925,0
"55","Bastar","Chhattisgarh",1915,7809.87,7021.656,1915,5266.242,0
"56","Basti","Uttar Pradesh",1915,4645.11,4263.411,1915,3197.55825,0
"57","Bathinda","Punjab",1915,1923.58,2204.604,1915,1653.453,0
"58","Begusarai","Bihar",1915,5254.25,5255.618,1915,3941.7135,0
"59","Belgaum","Karnataka",1915,8111.76,7654.563,1915,5740.92225,0
"60","Bellary","Karnataka",1915,4915.07,4813.935,1915,3610.45125,0
"61","Betul","Madhya Pradesh",1915,5421.58,5066.145,1915,3799.60875,0
"62","Bhabua","Bihar",1915,5606.41,5577.408,1915,4183.056,0
"63","Bhadrak","Orissa",1915,7362.54,6821.123,1915,5115.84225,0
"64","Bhagalpur","Bihar",1915,5804.3,5776.282,1915,4332.2115,0
"65","Bhandara","Maharashtra",1915,6027.6,5722.037,1915,4291.52775,0
"66","Bharatpur","Rajasthan",1915,3363.91,3576.045,1915,2682.03375,0
"67","Bharuch","Gujarat",1915,3632.22,4219.307,1915,3164.48025,0
"68","Bhavnagar","Gujarat",1915,3110.73,3143.301,1915,2357.47575,0
"69","Bhilwara","Rajasthan",1915,2705.97,3135.214,1915,2351.4105,0
"70","Bhind","Madhya Pradesh",1915,3979.19,3901.857,1915,2926.39275,0
"71","Bhiwani","Haryana",1915,2254.94,2601.821,1915,1951.36575,0
"72","Bhojpur","Bihar",1915,4997.4,5079.42,1915,3809.565,0
"73","Bhopal","Madhya Pradesh",1915,4597.05,4309.574,1915,3232.1805,0
"74","Bid","Maharashtra",1915,4619.02,3660.467,1915,2745.35025,0
"75","Bidar","Karnataka",1915,5300.25,4406.168,1915,3304.626,0
"76","Bijapur","Karnataka",1915,4810.58,4340.469,1915,3255.35175,0
"77","Bijnor","Uttar Pradesh",1915,3586.28,3527.273,1915,2645.45475,0
"78","Bikaner","Rajasthan",1915,1455.11,1877.781,1915,1408.33575,0
"79","Bilaspur","Chhattisgarh",1915,3317.5,3414.212,1915,2560.659,0
"80","Birbhum","West Bengal",1915,6856.31,6918.838,1915,5189.1285,0
"81","Bishnupur","Manipur",1915,10993.29,10484.7,1915,7863.525,0
"82","Bokaro","Jharkhand",1915,6844.69,7086.858,1915,5315.1435,0
"83","Bolangir","Orissa",1915,6762.12,6221.734,1915,4666.3005,0
"84","Boudh","Orissa",1915,6824.98,6231.766,1915,4673.8245,0
"85","Bulandshahr","Uttar Pradesh",1915,3402.99,3477.909,1915,2608.43175,0
"86","Buldana","Maharashtra",1915,4971.67,4366.128,1915,3274.596,0
"87","Bundi","Rajasthan",1915,3223.51,3397.69,1915,2548.2675,0
"88","Buxar","Bihar",1915,4973.93,5004.681,1915,3753.51075,0
"89","Cachar","Assam",1915,12381.4,11594.799,1915,8696.09925,0
"90","Chamba","Himachal Pradesh",1915,5319.23,5491.84,1915,4118.88,0
"91","Chamoli","Uttaranchal",1915,7480.29,7157.555,1915,5368.16625,0
"92","Champawat","Uttaranchal",1915,4698.34,4449.562,1915,3337.1715,0
"93","Champhai","Mizoram",1915,10781.29,10438.977,1915,7829.23275,0
"94","Chamrajnagar","Karnataka",1915,7344,7059.817,1915,5294.86275,0
"95","Chandauli","Uttar Pradesh",1915,5721.06,5528.469,1915,4146.35175,0
"96","Chandel","Manipur",1915,10949.34,10585.611,1915,7939.20825,0
"97","Chandigarh","Chandigarh",1915,2770,2863.1,1915,2147.325,0
"98","Chandrapur","Maharashtra",1915,5456.67,5060.808,1915,3795.606,0
"99","Changlang","Arunachal Pradesh",1915,11783.31,11096.761,1915,8322.57075,0
"100","Chatra","Jharkhand",1915,6236.3,6686.49,1915,5014.8675,0
"101","Chennai","Tamil Nadu",1915,5171.32,4736.03,1915,3552.0225,0
"102","Chhatarpur","Madhya Pradesh",1915,5281.49,4837.691,1915,3628.26825,0
"103","Chhindwara","Madhya Pradesh",1915,5978.12,5592.19,1915,4194.1425,0
"104","Chikmagalur","Karnataka",1915,9550.49,9410.747,1915,7058.06025,0
"105","Chitradurga","Karnataka",1915,5795.67,5770.164,1915,4327.623,0
