"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1930,4897.04,5283.874,1930,3962.9055,0
"2","Agra","Uttar Pradesh",1930,3918.16,3824.427,1930,2868.32025,0
"3","Ahmadabad","Gujarat",1930,2284.57,2561.105,1930,1920.82875,0
"4","Ahmednagar","Maharashtra",1930,5490.09,5490.198,1930,4117.6485,0
"5","Aizawl","Mizoram",1930,10365.66,10389.554,1930,7792.1655,0
"6","Ajmer","Rajasthan",1930,2763.13,3217.281,1930,2412.96075,0
"7","Akola","Maharashtra",1930,4529.78,4846.202,1930,3634.6515,0
"8","Alappuzha","Kerala",1930,1.58,1.397,1930,1.04775,0
"9","Aligarh","Uttar Pradesh",1930,3671.72,3539.395,1930,2654.54625,0
"10","Allahabad","Uttar Pradesh",1930,5441.51,5342.435,1930,4006.82625,0
"11","Almora","Uttaranchal",1930,4610.81,4701.696,1930,3526.272,0
"12","Alwar","Rajasthan",1930,3438.92,3442.944,1930,2582.208,0
"13","Ambala","Haryana",1930,2782.24,2799.507,1930,2099.63025,0
"14","Ambedkar Nagar","Uttar Pradesh",1930,4475.25,4593.593,1930,3445.19475,0
"15","Amravati","Maharashtra",1930,4545.85,4862.709,1930,3647.03175,0
"16","Amreli","Gujarat",1930,2504.14,2819.986,1930,2114.9895,0
"17","Amritsar","Punjab",1930,3346.3,3600.777,1930,2700.58275,0
"18","Anand","Gujarat",1930,2918.2,3275.649,1930,2456.73675,0
"19","Anantapur","Andhra Pradesh",1930,4978.3,4277.511,1930,3208.13325,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1930,6495.28,6599.686,1930,4949.7645,0
"21","Andaman Islands","Andaman and Nicobar",1930,1060.59,1023.226,1930,767.4195,0
"22","Angul","Orissa",1930,6840.25,6441.895,1930,4831.42125,0
"23","Araria","Bihar",1930,4990.18,5424.214,1930,4068.1605,0
"24","Ariyalur","Tamil Nadu",1930,5022.45,4511.36,1930,3383.52,0
"25","Auraiya","Uttar Pradesh",1930,4125.37,3794.353,1930,2845.76475,0
"26","Aurangabad (Bihar)","Bihar",1930,5070.63,5783.874,1930,4337.9055,0
"27","Aurangabad (Maharashtra)","Maharashtra",1930,4162.34,4287.335,1930,3215.50125,0
"28","Azamgarh","Uttar Pradesh",1930,4633.22,4869.925,1930,3652.44375,0
"29","Badaun","Uttar Pradesh",1930,3985.92,3754.559,1930,2815.91925,0
"30","Bagalkot","Karnataka",1930,5668.9,6018.958,1930,4514.2185,0
"31","Bagdam","Jammu and Kashmir",1930,7681.01,7556.816,1930,5667.612,0
"32","Bageshwar","Uttaranchal",1930,6320.93,6439.056,1930,4829.292,0
"33","Baghpat","Uttar Pradesh",1930,3187.87,2978.866,1930,2234.1495,0
"34","Bahraich","Uttar Pradesh",1930,4574.28,4653.727,1930,3490.29525,0
"35","Balaghat","Madhya Pradesh",1930,5784.78,6486.588,1930,4864.941,0
"36","Baleshwar","Orissa",1930,7157.14,6981.806,1930,5236.3545,0
"37","Ballia","Uttar Pradesh",1930,4225.62,4778.019,1930,3583.51425,0
"38","Balrampur","Uttar Pradesh",1930,4623.96,4819.456,1930,3614.592,0
"39","Banas Kantha","Gujarat",1930,1590.28,1901.745,1930,1426.30875,0
"40","Banda","Uttar Pradesh",1930,5458.17,5282.307,1930,3961.73025,0
"41","Bangalore Rural","Karnataka",1930,5695.71,4848.539,1930,3636.40425,0
"42","Bangalore Urban","Karnataka",1930,5685.3,4808.596,1930,3606.447,0
"43","Banka","Bihar",1930,5751.5,6234.584,1930,4675.938,0
"44","Bankura","West Bengal",1930,6976.07,7153.34,1930,5365.005,0
"45","Banswara","Rajasthan",1930,3623.12,3897.85,1930,2923.3875,0
"46","Bara Banki","Uttar Pradesh",1930,4566.79,4489.162,1930,3366.8715,0
"47","Baragarh","Orissa",1930,6376.16,6389.672,1930,4792.254,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1930,8587.09,7969.949,1930,5977.46175,0
"49","Baran","Rajasthan",1930,3825.72,4079.183,1930,3059.38725,0
"50","Barddhaman","West Bengal",1930,6728.4,6882.837,1930,5162.12775,0
"51","Bareilly","Uttar Pradesh",1930,3934.95,3786.797,1930,2840.09775,0
"52","Barmer","Rajasthan",1930,1543.32,1822.168,1930,1366.626,0
"53","Barpeta","Assam",1930,8975.43,8955.165,1930,6716.37375,0
"54","Barwani","Madhya Pradesh",1930,3947.93,3972.073,1930,2979.05475,0
"55","Bastar","Chhattisgarh",1930,6870.34,7419.848,1930,5564.886,0
"56","Basti","Uttar Pradesh",1930,4216.74,4361.819,1930,3271.36425,0
"57","Bathinda","Punjab",1930,2012.81,2168.068,1930,1626.051,0
"58","Begusarai","Bihar",1930,4760.16,5314.36,1930,3985.77,0
"59","Belgaum","Karnataka",1930,7339.66,8111.836,1930,6083.877,0
"60","Bellary","Karnataka",1930,5080.07,5041.858,1930,3781.3935,0
"61","Betul","Madhya Pradesh",1930,5015.14,5388.002,1930,4041.0015,0
"62","Bhabua","Bihar",1930,5119.27,5715.041,1930,4286.28075,0
"63","Bhadrak","Orissa",1930,7115.21,6806.329,1930,5104.74675,0
"64","Bhagalpur","Bihar",1930,5211.5,5686.548,1930,4264.911,0
"65","Bhandara","Maharashtra",1930,5416.39,6061.617,1930,4546.21275,0
"66","Bharatpur","Rajasthan",1930,3784.51,3731.861,1930,2798.89575,0
"67","Bharuch","Gujarat",1930,3968.27,4300.319,1930,3225.23925,0
"68","Bhavnagar","Gujarat",1930,2776.69,3225.365,1930,2419.02375,0
"69","Bhilwara","Rajasthan",1930,3135.41,3585.049,1930,2688.78675,0
"70","Bhind","Madhya Pradesh",1930,4313.51,4068.849,1930,3051.63675,0
"71","Bhiwani","Haryana",1930,2723.69,2669.432,1930,2002.074,0
"72","Bhojpur","Bihar",1930,4622.05,5270.506,1930,3952.8795,0
"73","Bhopal","Madhya Pradesh",1930,4283.02,4667.757,1930,3500.81775,0
"74","Bid","Maharashtra",1930,3590.64,3925.47,1930,2944.1025,0
"75","Bidar","Karnataka",1930,4103.62,4656.961,1930,3492.72075,0
"76","Bijapur","Karnataka",1930,4259.99,4544.899,1930,3408.67425,0
"77","Bijnor","Uttar Pradesh",1930,3508.15,3507.658,1930,2630.7435,0
"78","Bikaner","Rajasthan",1930,1821.95,1853.491,1930,1390.11825,0
"79","Bilaspur","Chhattisgarh",1930,3112.51,3357.625,1930,2518.21875,0
"80","Birbhum","West Bengal",1930,6550.9,6844.336,1930,5133.252,0
"81","Bishnupur","Manipur",1930,10384.68,10274.783,1930,7706.08725,0
"82","Bokaro","Jharkhand",1930,6703.56,7128.953,1930,5346.71475,0
"83","Bolangir","Orissa",1930,6471.39,6430.788,1930,4823.091,0
"84","Boudh","Orissa",1930,6731.82,6345.169,1930,4758.87675,0
"85","Bulandshahr","Uttar Pradesh",1930,3643.49,3467.769,1930,2600.82675,0
"86","Buldana","Maharashtra",1930,4354.3,4678.58,1930,3508.935,0
"87","Bundi","Rajasthan",1930,3419.88,3728.152,1930,2796.114,0
"88","Buxar","Bihar",1930,4578.29,5194.573,1930,3895.92975,0
"89","Cachar","Assam",1930,11105.74,11209.601,1930,8407.20075,0
"90","Chamba","Himachal Pradesh",1930,4965.03,5405.665,1930,4054.24875,0
"91","Chamoli","Uttaranchal",1930,6774.8,6936.035,1930,5202.02625,0
"92","Champawat","Uttaranchal",1930,4332.01,4418.537,1930,3313.90275,0
"93","Champhai","Mizoram",1930,10501.22,10357.57,1930,7768.1775,0
"94","Chamrajnagar","Karnataka",1930,7742.45,6975.547,1930,5231.66025,0
"95","Chandauli","Uttar Pradesh",1930,5334.7,5674.763,1930,4256.07225,0
"96","Chandel","Manipur",1930,10716.41,10458.516,1930,7843.887,0
"97","Chandigarh","Chandigarh",1930,2746,2815.4,1930,2111.55,0
"98","Chandrapur","Maharashtra",1930,4970.96,5476.572,1930,4107.429,0
"99","Changlang","Arunachal Pradesh",1930,11444.99,11364.319,1930,8523.23925,0
"100","Chatra","Jharkhand",1930,6020.48,6774.096,1930,5080.572,0
"101","Chennai","Tamil Nadu",1930,5439.31,4581.873,1930,3436.40475,0
"102","Chhatarpur","Madhya Pradesh",1930,5138.82,5201.639,1930,3901.22925,0
"103","Chhindwara","Madhya Pradesh",1930,5205.73,5856.033,1930,4392.02475,0
"104","Chikmagalur","Karnataka",1930,9469.42,9750.388,1930,7312.791,0
"105","Chitradurga","Karnataka",1930,6195,6046.507,1930,4534.88025,0
"106","Chitrakoot","Uttar Pradesh",1930,5767.13,5637.046,1930,4227.7845,0
"107","Chittaurgarh","Rajasthan",1930,3491.87,3898.152,1930,2923.614,0
"108","Chittoor","Andhra Pradesh",1930,5937.97,4707.275,1930,3530.45625,0
"109","Churachandpur","Manipur",1930,10223.59,10132.18,1930,7599.135,0
"110","Churu","Rajasthan",1930,2159.95,2228.736,1930,1671.552,0
"111","Coimbatore","Tamil Nadu",1930,10000.11,9009.027,1930,6756.77025,0
"112","Cuddalore","Tamil Nadu",1930,5058.5,4415.335,1930,3311.50125,0
"113","Cuddapah","Andhra Pradesh",1930,5436.72,4369.894,1930,3277.4205,0
"114","Cuttack","Orissa",1930,6473.37,6049.792,1930,4537.344,0
"115","Dadra and Nagar Haveli","Dadra and Nagar Haveli",1930,5634.85,5774.636,1930,4330.977,0
"116","Dahod","Gujarat",1930,3691.16,3933.19,1930,2949.8925,0
"117","Dakshin Dinajpur","West Bengal",1930,6321.92,6648.035,1930,4986.02625,0
"118","Dakshin Kannad","Karnataka",1930,2755.94,2792.854,1930,2094.6405,0
"119","Daman","Daman and Diu",1930,0,0,1930,0,0
"120","Damoh","Madhya Pradesh",1930,5241.48,5526.671,1930,4145.00325,0
"121","Dantewada","Chhattisgarh",1930,6015.42,6371.064,1930,4778.298,0
"122","Darbhanga","Bihar",1930,4609.13,5121.995,1930,3841.49625,0
"123","Darjiling","West Bengal",1930,6985.54,7456.975,1930,5592.73125,0
"124","Darrang","Assam",1930,9125.5,9010.805,1930,6758.10375,0
"125","Datia","Madhya Pradesh",1930,4399.93,4342.188,1930,3256.641,0
"126","Dausa","Rajasthan",1930,3206.25,3300.746,1930,2475.5595,0
"127","Davanagere","Karnataka",1930,7903.12,8354.904,1930,6266.178,0
"128","Dehra Dun","Uttaranchal",1930,3666.91,3840.845,1930,2880.63375,0
"129","Delhi","Delhi",1930,3303.35,3079.549,1930,2309.66175,0
"130","Deogarh","Orissa",1930,6551.5,6368.809,1930,4776.60675,0
"131","Deoghar","Jharkhand",1930,6335.77,6821.576,1930,5116.182,0
"132","Deoria","Uttar Pradesh",1930,4040.27,4590.455,1930,3442.84125,0
"133","Dewas","Madhya Pradesh",1930,4169.01,4522.779,1930,3392.08425,0
"134","Dhalai","Tripura",1930,9288.97,9604.582,1930,7203.4365,0
"135","Dhamtari","Chhattisgarh",1930,6328.22,7031.927,1930,5273.94525,0
"136","Dhanbad","Jharkhand",1930,6643.64,6974.806,1930,5231.1045,0
"137","Dhar","Madhya Pradesh",1930,4266.26,4364.486,1930,3273.3645,0
"138","Dharmapuri","Tamil Nadu",1930,5444.07,4536.641,1930,3402.48075,0
"139","Dharwad","Karnataka",1930,8660.48,9421.811,1930,7066.35825,0
"140","Dhaulpur","Rajasthan",1930,3884.35,3893.13,1930,2919.8475,0
"141","Dhemaji","Assam",1930,10451.94,10483.073,1930,7862.30475,0
"142","Dhenkanal","Orissa",1930,6598.1,6217.896,1930,4663.422,0
"143","Dhuburi","Assam",1930,8168.18,8329.323,1930,6246.99225,0
"144","Dhule","Maharashtra",1930,4194.31,4170.563,1930,3127.92225,0
"145","Dibrugarh","Assam",1930,9959.63,10020.073,1930,7515.05475,0
"146","Dindigul","Tamil Nadu",1930,8181.55,7371.572,1930,5528.679,0
"147","Dindori","Madhya Pradesh",1930,6414.92,6875.731,1930,5156.79825,0
"148","Doda","Jammu and Kashmir",1930,5732.13,6011.404,1930,4508.553,0
"149","Dumka","Jharkhand",1930,6412.75,6792.031,1930,5094.02325,0
"150","Dungarpur","Rajasthan",1930,3321.47,3666.36,1930,2749.77,0
"151","Durg","Chhattisgarh",1930,5742.43,6435.983,1930,4826.98725,0
"152","East","Sikkim",1930,7745.68,8143.271,1930,6107.45325,0
"153","East Garo Hills","Meghalaya",1930,8474.89,8734.064,1930,6550.548,0
"154","East Godavari","Andhra Pradesh",1930,5820.72,5585.429,1930,4189.07175,0
"155","East Imphal","Manipur",1930,10255.47,10202.072,1930,7651.554,0
"156","East Kameng","Arunachal Pradesh",1930,8259.14,8162.231,1930,6121.67325,0
"157","East Khasi Hills","Meghalaya",1930,10412.03,10578.345,1930,7933.75875,0
"158","East Midnapore","West Bengal",1930,7217.66,7198.902,1930,5399.1765,0
"159","East Nimar","Madhya Pradesh",1930,4482.44,4621.876,1930,3466.407,0
"160","East Siang","Arunachal Pradesh",1930,11605.26,11624.698,1930,8718.5235,0
"161","Ernakulam","Kerala",1930,3745.73,3232.01,1930,2424.0075,0
"162","Erode","Tamil Nadu",1930,7373.21,6469.878,1930,4852.4085,0
"163","Etah","Uttar Pradesh",1930,4014.91,3757.509,1930,2818.13175,0
"164","Etawah","Uttar Pradesh",1930,4102.54,3780.508,1930,2835.381,0
"165","Faizabad","Uttar Pradesh",1930,4365.79,4403.662,1930,3302.7465,0
"166","Faridabad","Haryana",1930,3568.53,3416.745,1930,2562.55875,0
"167","Faridkot","Punjab",1930,2047.46,2230.838,1930,1673.1285,0
"168","Farrukhabad","Uttar Pradesh",1930,4050.28,3742.442,1930,2806.8315,0
"169","Fatehabad","Haryana",1930,2246.37,2339.381,1930,1754.53575,0
"170","Fatehgarh Sahib","Punjab",1930,2433.15,2440.721,1930,1830.54075,0
"171","Fatehpur","Uttar Pradesh",1930,4987.62,4750.814,1930,3563.1105,0
"172","Firozabad","Uttar Pradesh",1930,3931.49,3752.213,1930,2814.15975,0
"173","Firozpur","Punjab",1930,2249.17,2399.425,1930,1799.56875,0
"174","Gadag","Karnataka",1930,6970.4,7471.013,1930,5603.25975,0
"175","Gajapati","Orissa",1930,6151.43,5531.37,1930,4148.5275,0
"176","Gandhinagar","Gujarat",1930,2645,2938,1930,2203.5,0
"177","Ganganagar","Rajasthan",1930,2116.15,2122.774,1930,1592.0805,0
"178","Ganjam","Orissa",1930,6584.37,5946.576,1930,4459.932,0
"179","Garhchiroli","Maharashtra",1930,5736.6,6205.952,1930,4654.464,0
"180","Garhwa","Jharkhand",1930,5687.01,6444.714,1930,4833.5355,0
"181","Gautam Buddha Nagar","Uttar Pradesh",1930,3531.74,3409.275,1930,2556.95625,0
"182","Gaya","Bihar",1930,5355.13,6056.223,1930,4542.16725,0
"183","Ghaziabad","Uttar Pradesh",1930,3566.68,3350.464,1930,2512.848,0
"184","Ghazipur","Uttar Pradesh",1930,4615.05,5076.503,1930,3807.37725,0
"185","Giridih","Jharkhand",1930,5965.56,6533.405,1930,4900.05375,0
"186","Goalpara","Assam",1930,8636.05,8768.642,1930,6576.4815,0
"187","Godda","Jharkhand",1930,5866.39,6298.506,1930,4723.8795,0
"188","Golaghat","Assam",1930,7851.32,7876.041,1930,5907.03075,0
"189","Gonda","Uttar Pradesh",1930,4523.18,4591.138,1930,3443.3535,0
"190","Gondiya","Maharashtra",1930,5733,6479.296,1930,4859.472,0
"191","Gopalganj","Bihar",1930,3985.09,4526.868,1930,3395.151,0
"192","Gorakhpur","Uttar Pradesh",1930,4287.7,4652.196,1930,3489.147,0
"193","Greater Bombay","Maharashtra",1930,0,0,1930,0,0
"194","Gulbarga","Karnataka",1930,3842.77,4033.876,1930,3025.407,0
"195","Gumla","Jharkhand",1930,6662.15,7056.555,1930,5292.41625,0
"196","Guna","Madhya Pradesh",1930,4212.96,4524.106,1930,3393.0795,0
"197","Guntur","Andhra Pradesh",1930,4697.15,4254.688,1930,3191.016,0
"198","Gurdaspur","Punjab",1930,3714.82,3941.176,1930,2955.882,0
"199","Gurgaon","Haryana",1930,3497.59,3350.222,1930,2512.6665,0
"200","Gwalior","Madhya Pradesh",1930,4299.81,4313.554,1930,3235.1655,0
"201","Hailakandi","Assam",1930,10712.98,10842.894,1930,8132.1705,0
"202","Hamirpur","Himachal Pradesh",1930,3498.25,4277.3805,1930,3208.035375,0
"203","Hamirpur","Uttar Pradesh",1930,4948.04,4277.3805,1930,3208.035375,0
"204","Hanumangarh","Rajasthan",1930,2153.65,2212.202,1930,1659.1515,0
"205","Haora","West Bengal",1930,6685.02,6741.268,1930,5055.951,0
"206","Harda","Madhya Pradesh",1930,4582.78,4887.982,1930,3665.9865,0
"207","Hardoi","Uttar Pradesh",1930,4179.39,3938.431,1930,2953.82325,0
"208","Haridwar","Uttaranchal",1930,3258.42,3307.445,1930,2480.58375,0
"209","Hassan","Karnataka",1930,10002.96,9936.963,1930,7452.72225,0
"210","Hathras","Uttar Pradesh",1930,3691.94,3606.295,1930,2704.72125,0
"211","Haveri","Karnataka",1930,8874.66,9627.499,1930,7220.62425,0
"212","Hazaribag","Jharkhand",1930,6478.42,7126.166,1930,5344.6245,0
"213","Hingoli","Maharashtra",1930,3983.17,4639.708,1930,3479.781,0
"214","Hisar","Haryana",1930,2511.67,2510.183,1930,1882.63725,0
"215","Hoshangabad","Madhya Pradesh",1930,5094.49,5519.219,1930,4139.41425,0
"216","Hoshiarpur","Punjab",1930,2747.82,2904.174,1930,2178.1305,0
"217","Hugli","West Bengal",1930,6883.92,6930.46,1930,5197.845,0
"218","Hyderabad","Andhra Pradesh",1930,4535.13,4837.825,1930,3628.36875,0
"219","Idukki","Kerala",1930,10386.58,9347.661,1930,7010.74575,0
"220","Indore","Madhya Pradesh",1930,4076.37,4350.141,1930,3262.60575,0
"221","Jabalpur","Madhya Pradesh",1930,5799.34,6200.386,1930,4650.2895,0
"222","Jagatsinghpur","Orissa",1930,6485.19,6075.649,1930,4556.73675,0
"223","Jaintia Hills","Meghalaya",1930,10948.71,11121.053,1930,8340.78975,0
"224","Jaipur","Rajasthan",1930,2971.03,3189.908,1930,2392.431,0
"225","Jaisalmer","Rajasthan",1930,1332.04,1579.21,1930,1184.4075,0
"226","Jajpur","Orissa",1930,7010.48,6671.186,1930,5003.3895,0
"227","Jalandhar","Punjab",1930,2416.35,2507.962,1930,1880.9715,0
"228","Jalaun","Uttar Pradesh",1930,4537.03,4277.856,1930,3208.392,0
