"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1988,5786.51,5288.916,1988,3966.687,0
"2","Agra","Uttar Pradesh",1988,3740.12,3745.633,1988,2809.22475,0
"3","Ahmadabad","Gujarat",1988,2700.75,2295.635,1988,1721.72625,0
"4","Ahmednagar","Maharashtra",1988,5661.91,5034.511,1988,3775.88325,0
"5","Aizawl","Mizoram",1988,11449.7,10373.547,1988,7780.16025,0
"6","Ajmer","Rajasthan",1988,3170.19,2860.713,1988,2145.53475,0
"7","Akola","Maharashtra",1988,4936.49,4378.035,1988,3283.52625,0
"8","Alappuzha","Kerala",1988,1.44,1.353,1988,1.01475,0
"9","Aligarh","Uttar Pradesh",1988,3747.33,3571.334,1988,2678.5005,0
"10","Allahabad","Uttar Pradesh",1988,5006.61,4800.407,1988,3600.30525,0
"11","Almora","Uttaranchal",1988,5163.41,4436.963,1988,3327.72225,0
"12","Alwar","Rajasthan",1988,3625.1,3456.33,1988,2592.2475,0
"13","Ambala","Haryana",1988,3588.02,2999.107,1988,2249.33025,0
"14","Ambedkar Nagar","Uttar Pradesh",1988,4337.72,4093.37,1988,3070.0275,0
"15","Amravati","Maharashtra",1988,4851.42,4445.881,1988,3334.41075,0
"16","Amreli","Gujarat",1988,2954.83,2454.644,1988,1840.983,0
"17","Amritsar","Punjab",1988,4803.3,4294.329,1988,3220.74675,0
"18","Anand","Gujarat",1988,3493.07,3014.062,1988,2260.5465,0
"19","Anantapur","Andhra Pradesh",1988,4767.61,4250.345,1988,3187.75875,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1988,8568.99,7406.88,1988,5555.16,0
"21","Andaman Islands","Andaman and Nicobar",1988,1073.19,993.989,1988,745.49175,0
"22","Angul","Orissa",1988,6427.88,6531.235,1988,4898.42625,0
"23","Araria","Bihar",1988,5628.11,5517.377,1988,4138.03275,0
"24","Ariyalur","Tamil Nadu",1988,5119.63,4687.386,1988,3515.5395,0
"25","Auraiya","Uttar Pradesh",1988,3765.03,3566.363,1988,2674.77225,0
"26","Aurangabad (Bihar)","Bihar",1988,5285.29,5497.932,1988,4123.449,0
"27","Aurangabad (Maharashtra)","Maharashtra",1988,4324.39,3915.36,1988,2936.52,0
"28","Azamgarh","Uttar Pradesh",1988,4471.53,4372.025,1988,3279.01875,0
"29","Badaun","Uttar Pradesh",1988,3921.08,3662.626,1988,2746.9695,0
"30","Bagalkot","Karnataka",1988,6293.39,5848.252,1988,4386.189,0
"31","Bagdam","Jammu and Kashmir",1988,9494.66,8257.811,1988,6193.35825,0
"32","Bageshwar","Uttaranchal",1988,7012.02,5994.67,1988,4496.0025,0
"33","Baghpat","Uttar Pradesh",1988,3573.1,3152.197,1988,2364.14775,0
"34","Bahraich","Uttar Pradesh",1988,4768.33,4225.709,1988,3169.28175,0
"35","Balaghat","Madhya Pradesh",1988,5882.12,5917.717,1988,4438.28775,0
"36","Baleshwar","Orissa",1988,7410.6,7316.302,1988,5487.2265,0
"37","Ballia","Uttar Pradesh",1988,4318.75,4387.641,1988,3290.73075,0
"38","Balrampur","Uttar Pradesh",1988,4872.21,4341.129,1988,3255.84675,0
"39","Banas Kantha","Gujarat",1988,2127.27,1696.777,1988,1272.58275,0
"40","Banda","Uttar Pradesh",1988,4724.95,4683.168,1988,3512.376,0
"41","Bangalore Rural","Karnataka",1988,5424.56,4857.191,1988,3642.89325,0
"42","Bangalore Urban","Karnataka",1988,5408.19,4847.46,1988,3635.595,0
"43","Banka","Bihar",1988,6049.74,6142.629,1988,4606.97175,0
"44","Bankura","West Bengal",1988,7500.65,7251.386,1988,5438.5395,0
"45","Banswara","Rajasthan",1988,4011.45,3425.117,1988,2568.83775,0
"46","Bara Banki","Uttar Pradesh",1988,4401.92,4005.663,1988,3004.24725,0
"47","Baragarh","Orissa",1988,6289.41,6207.038,1988,4655.2785,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1988,9702.62,8551.662,1988,6413.7465,0
"49","Baran","Rajasthan",1988,3724.85,3704.235,1988,2778.17625,0
"50","Barddhaman","West Bengal",1988,7396.75,7037.432,1988,5278.074,0
"51","Bareilly","Uttar Pradesh",1988,3909.16,3584.626,1988,2688.4695,0
"52","Barmer","Rajasthan",1988,1902.63,1541.684,1988,1156.263,0
"53","Barpeta","Assam",1988,10169.27,9556.889,1988,7167.66675,0
"54","Barwani","Madhya Pradesh",1988,4201.32,3671.216,1988,2753.412,0
"55","Bastar","Chhattisgarh",1988,6927.39,7050.986,1988,5288.2395,0
"56","Basti","Uttar Pradesh",1988,4218.03,3896.706,1988,2922.5295,0
"57","Bathinda","Punjab",1988,2776.77,2416.542,1988,1812.4065,0
"58","Begusarai","Bihar",1988,5064.3,5114.642,1988,3835.9815,0
"59","Belgaum","Karnataka",1988,8392.45,7808.303,1988,5856.22725,0
"60","Bellary","Karnataka",1988,5472.39,4966.03,1988,3724.5225,0
"61","Betul","Madhya Pradesh",1988,5157.57,4830.661,1988,3622.99575,0
"62","Bhabua","Bihar",1988,5183.17,5314.83,1988,3986.1225,0
