"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1969,5043.11,4798.016,1969,3598.512,0
"2","Agra","Uttar Pradesh",1969,3726.41,3729.701,1969,2797.27575,0
"3","Ahmadabad","Gujarat",1969,1898,2226.589,1969,1669.94175,0
"4","Ahmednagar","Maharashtra",1969,5564.91,4888.262,1969,3666.1965,0
"5","Aizawl","Mizoram",1969,10902.69,10251.717,1969,7688.78775,0
"6","Ajmer","Rajasthan",1969,2677.41,3114.45,1969,2335.8375,0
"7","Akola","Maharashtra",1969,4248.47,4313.12,1969,3234.84,0
"8","Alappuzha","Kerala",1969,1.48,1.396,1969,1.047,0
"9","Aligarh","Uttar Pradesh",1969,3652.76,3541.141,1969,2655.85575,0
"10","Allahabad","Uttar Pradesh",1969,4953.53,4987.72,1969,3740.79,0
"11","Almora","Uttaranchal",1969,5083.03,4651.532,1969,3488.649,0
"12","Alwar","Rajasthan",1969,3223.27,3388.181,1969,2541.13575,0
"13","Ambala","Haryana",1969,2828.9,2855.142,1969,2141.3565,0
"14","Ambedkar Nagar","Uttar Pradesh",1969,4397.26,4294.48,1969,3220.86,0
"15","Amravati","Maharashtra",1969,4393.79,4384.845,1969,3288.63375,0
"16","Amreli","Gujarat",1969,2212.88,2486.208,1969,1864.656,0
"17","Amritsar","Punjab",1969,3913.16,3814.573,1969,2860.92975,0
"18","Anand","Gujarat",1969,2696.6,2879.563,1969,2159.67225,0
"19","Anantapur","Andhra Pradesh",1969,4395.7,4254.877,1969,3191.15775,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1969,7947.4,7073.721,1969,5305.29075,0
"21","Andaman Islands","Andaman and Nicobar",1969,1009.81,1049.985,1969,787.48875,0
"22","Angul","Orissa",1969,6248.67,6230.572,1969,4672.929,0
"23","Araria","Bihar",1969,5261.2,5241.083,1969,3930.81225,0
"24","Ariyalur","Tamil Nadu",1969,4482.43,4598.103,1969,3448.57725,0
"25","Auraiya","Uttar Pradesh",1969,3664.82,3572.192,1969,2679.144,0
"26","Aurangabad (Bihar)","Bihar",1969,5586.22,5328.391,1969,3996.29325,0
"27","Aurangabad (Maharashtra)","Maharashtra",1969,3935.44,3755.146,1969,2816.3595,0
"28","Azamgarh","Uttar Pradesh",1969,4640.69,4530.242,1969,3397.6815,0
"29","Badaun","Uttar Pradesh",1969,4029.44,3726.297,1969,2794.72275,0
"30","Bagalkot","Karnataka",1969,6219.26,5859.77,1969,4394.8275,0
"31","Bagdam","Jammu and Kashmir",1969,8775.05,7934.883,1969,5951.16225,0
"32","Bageshwar","Uttaranchal",1969,6983.39,6275.577,1969,4706.68275,0
"33","Baghpat","Uttar Pradesh",1969,3009.4,3077.405,1969,2308.05375,0
"34","Bahraich","Uttar Pradesh",1969,4708.43,4435.816,1969,3326.862,0
"35","Balaghat","Madhya Pradesh",1969,6121.89,5875.584,1969,4406.688,0
"36","Baleshwar","Orissa",1969,7001.5,7054.884,1969,5291.163,0
"37","Ballia","Uttar Pradesh",1969,4559.56,4402.921,1969,3302.19075,0
"38","Balrampur","Uttar Pradesh",1969,4788.04,4530.217,1969,3397.66275,0
"39","Banas Kantha","Gujarat",1969,1181.75,1570.696,1969,1178.022,0
"40","Banda","Uttar Pradesh",1969,4885.71,4912.865,1969,3684.64875,0
"41","Bangalore Rural","Karnataka",1969,4867.89,4783.388,1969,3587.541,0
"42","Bangalore Urban","Karnataka",1969,4831.7,4744.88,1969,3558.66,0
"43","Banka","Bihar",1969,6145.47,6058.359,1969,4543.76925,0
"44","Bankura","West Bengal",1969,7316.48,7094.728,1969,5321.046,0
"45","Banswara","Rajasthan",1969,3374.67,3546.605,1969,2659.95375,0
"46","Bara Banki","Uttar Pradesh",1969,4468.32,4258.947,1969,3194.21025,0
"47","Baragarh","Orissa",1969,6265.9,5999.313,1969,4499.48475,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1969,9268.41,8254.193,1969,6190.64475,0
"49","Baran","Rajasthan",1969,4076.62,3949.437,1969,2962.07775,0
"50","Barddhaman","West Bengal",1969,7106.83,6851.607,1969,5138.70525,0
"51","Bareilly","Uttar Pradesh",1969,4074.14,3756.609,1969,2817.45675,0
"52","Barmer","Rajasthan",1969,1024.84,1467.76,1969,1100.82,1
"53","Barpeta","Assam",1969,8969.95,9050.424,1969,6787.818,0
"54","Barwani","Madhya Pradesh",1969,3764.41,3590.55,1969,2692.9125,0
"55","Bastar","Chhattisgarh",1969,7453.03,6637.376,1969,4978.032,0
"56","Basti","Uttar Pradesh",1969,4239.62,4093.11,1969,3069.8325,0
"57","Bathinda","Punjab",1969,2066.23,2242.872,1969,1682.154,0
"58","Begusarai","Bihar",1969,5098.27,5098.698,1969,3824.0235,0
"59","Belgaum","Karnataka",1969,8308.32,7759.224,1969,5819.418,0
"60","Bellary","Karnataka",1969,5241.14,4915.631,1969,3686.72325,0
"61","Betul","Madhya Pradesh",1969,4906.05,4814.167,1969,3610.62525,0
"62","Bhabua","Bihar",1969,5378.75,5245.287,1969,3933.96525,0
"63","Bhadrak","Orissa",1969,6751.88,6887.157,1969,5165.36775,0
"64","Bhagalpur","Bihar",1969,5583.75,5516.464,1969,4137.348,0
"65","Bhandara","Maharashtra",1969,5699.21,5475.599,1969,4106.69925,0
"66","Bharatpur","Rajasthan",1969,3587.13,3679.772,1969,2759.829,0
"67","Bharuch","Gujarat",1969,3749.63,3863.524,1969,2897.643,0
"68","Bhavnagar","Gujarat",1969,2567.34,2875.022,1969,2156.2665,0
"69","Bhilwara","Rajasthan",1969,2974.23,3416.863,1969,2562.64725,0
"70","Bhind","Madhya Pradesh",1969,4039.14,3922.852,1969,2942.139,0
"71","Bhiwani","Haryana",1969,2512.99,2702.099,1969,2026.57425,0
"72","Bhojpur","Bihar",1969,5053.18,4854.542,1969,3640.9065,0
"73","Bhopal","Madhya Pradesh",1969,4572.59,4337.624,1969,3253.218,0
"74","Bid","Maharashtra",1969,3812.86,3534.122,1969,2650.5915,0
"75","Bidar","Karnataka",1969,4870.18,4355.257,1969,3266.44275,0
"76","Bijapur","Karnataka",1969,4756.12,4434.318,1969,3325.7385,0
"77","Bijnor","Uttar Pradesh",1969,3663.78,3524.304,1969,2643.228,0
"78","Bikaner","Rajasthan",1969,1465.54,1772.819,1969,1329.61425,0
