"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1919,5424.88,4957.006,1919,3717.7545,0
"2","Agra","Uttar Pradesh",1919,4057,3720.534,1919,2790.4005,0
"3","Ahmadabad","Gujarat",1919,2800.54,2395.057,1919,1796.29275,0
"4","Ahmednagar","Maharashtra",1919,5350.36,4953.214,1919,3714.9105,0
"5","Aizawl","Mizoram",1919,9877.71,10486.994,1919,7865.2455,0
"6","Ajmer","Rajasthan",1919,3070.45,2875.723,1919,2156.79225,0
"7","Akola","Maharashtra",1919,4861.79,4487.593,1919,3365.69475,0
"8","Alappuzha","Kerala",1919,1.61,1.453,1919,1.08975,0
"9","Aligarh","Uttar Pradesh",1919,3806.9,3526.775,1919,2645.08125,0
"10","Allahabad","Uttar Pradesh",1919,5806.78,5353.401,1919,4015.05075,0
"11","Almora","Uttaranchal",1919,4956.64,4860.723,1919,3645.54225,0
"12","Alwar","Rajasthan",1919,3396.72,3271.706,1919,2453.7795,0
"13","Ambala","Haryana",1919,2740.76,2845.205,1919,2133.90375,0
"14","Ambedkar Nagar","Uttar Pradesh",1919,4781.04,4562.978,1919,3422.2335,0
"15","Amravati","Maharashtra",1919,5173.87,4538.277,1919,3403.70775,0
"16","Amreli","Gujarat",1919,2624.81,2516.437,1919,1887.32775,0
"17","Amritsar","Punjab",1919,3923.04,3614.676,1919,2711.007,0
"18","Anand","Gujarat",1919,4006.77,3149.804,1919,2362.353,0
"19","Anantapur","Andhra Pradesh",1919,4661.33,4143.509,1919,3107.63175,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1919,6614.58,6671.174,1919,5003.3805,0
"21","Andaman Islands","Andaman and Nicobar",1919,929.44,1009.633,1919,757.22475,0
"22","Angul","Orissa",1919,7344.46,6376.608,1919,4782.456,0
"23","Araria","Bihar",1919,5641.76,5481.847,1919,4111.38525,0
"24","Ariyalur","Tamil Nadu",1919,4708.67,4420.784,1919,3315.588,0
"25","Auraiya","Uttar Pradesh",1919,3955.96,3731.341,1919,2798.50575,0
"26","Aurangabad (Bihar)","Bihar",1919,6431.26,5802.135,1919,4351.60125,0
"27","Aurangabad (Maharashtra)","Maharashtra",1919,4351.47,3946.786,1919,2960.0895,0
"28","Azamgarh","Uttar Pradesh",1919,5098.9,4851.13,1919,3638.3475,0
