"","District.ID","Ten.Year.Moving.Avg","Year"
"62","Bhadrak",555.856333333333,1905
"63","Bhagalpur",454.5945,1905
"64","Bhandara",478.483166666667,1905
"65","Bharatpur",290.787333333333,1905
"66","Bharuch",344.4955,1905
"67","Bhavnagar",261.52925,1905
"68","Bhilwara",267.64225,1905
"69","Bhind",318.043,1905
"70","Bhiwani",208.412833333333,1905
"71","Bhojpur",409.142583333333,1905
"72","Bhopal",356.266916666667,1905
"73","Bid",307.762583333333,1905
"74","Bidar",377.48925,1905
"75","Bijapur",364.4275,1905
"76","Bijnor",288.8625,1905
"77","Bikaner",145.5685,1905
"78","Bilaspur",284.173333333333,1905
"79","Birbhum",556.216333333333,1905
"80","Bishnupur",862.775583333333,1905
"81","Bokaro",563.685333333333,1905
"82","Bolangir",504.98425,1905
"83","Boudh",501.931416666667,1905
"84","Bulandshahr",279.61675,1905
"85","Buldana",349.2235,1905
"86","Bundi",280.893333333333,1905
"87","Buxar",402.902666666667,1905
"88","Cachar",943.089000000001,1905
"89","Chamba",462.791583333333,1905
"90","Chamoli",572.7645,1905
"91","Champawat",360.009,1905
"92","Champhai",856.141166666667,1905
"93","Chamrajnagar",615.305666666667,1905
"94","Chandauli",440.19775,1905
"95","Chandel",874.398416666667,1905
"96","Chandigarh",234.983333333334,1905
"97","Chandrapur",426.16175,1905
"98","Changlang",915.219916666667,1905
"99","Chatra",530.128666666667,1905
"100","Chennai",402.863583333333,1905
"101","Chhatarpur",391.744916666667,1905
"102","Chhindwara",443.019083333333,1905
"103","Chikmagalur",817.630583333333,1905
"104","Chitradurga",514.213333333333,1905
"105","Chitrakoot",434.42425,1905
"106","Chittaurgarh",293.43675,1905
"107","Chittoor",405.549166666667,1905
"108","Churachandpur",847.529666666667,1905
"109","Churu",175.153583333333,1905
"110","Coimbatore",800.180583333333,1905
"111","Cuddalore",370.540333333333,1905
"112","Cuddapah",358.553333333333,1905
"113","Cuttack",489.797166666667,1905
"114","Dadra and Nagar Haveli",465.455833333333,1905
"115","Dahod",305.076166666667,1905
"116","Dakshin Dinajpur",540.672166666667,1905
"117","Dakshin Kannad",234.440416666666,1905
"118","Daman",0,1905
"119","Damoh",412.525,1905
"120","Dantewada",500.892,1905
"121","Darbhanga",398.93225,1905
"122","Darjiling",616.4275,1905
"123","Darrang",741.346333333333,1905
"124","Datia",337.0905,1905
"125","Dausa",252.059166666667,1905
"126","Davanagere",696.100416666667,1905
"127","Dehra Dun",317.565333333333,1905
"128","Delhi",243.39925,1905
"129","Deogarh",506.766416666667,1905
"130","Deoghar",542.479916666667,1905
"131","Deoria",356.36175,1905
"132","Dewas",337.640833333333,1905
"133","Dhalai",790.9305,1905
"134","Dhamtari",549.35475,1905
"135","Dhanbad",556.8165,1905
"136","Dhar",327.55,1905
"137","Dharmapuri",391.9685,1905
"138","Dharwad",764.39525,1905
"139","Dhaulpur",303.994916666666,1905
"140","Dhemaji",847.104333333333,1905
"141","Dhenkanal",502.174833333333,1905
"142","Dhuburi",685.919416666667,1905
"143","Dhule",314.034,1905
"144","Dibrugarh",810.947666666667,1905
"145","Dindigul",636.144666666667,1905
"146","Dindori",528.242083333333,1905
"147","Doda",522.223333333333,1905
"148","Dumka",545.528916666667,1905
"149","Dungarpur",281.289166666667,1905
"150","Durg",503.436583333333,1905
"151","East",677.279583333333,1905
"152","East Garo Hills",717.629833333333,1905
"153","East Godavari",456.837416666667,1905
"154","East Imphal",856.03725,1905
"155","East Kameng",659.063583333333,1905
"156","East Khasi Hills",878.316833333333,1905
"157","East Midnapore",588.809416666667,1905
"158","East Nimar",340.64725,1905
"159","East Siang",943.014083333333,1905
"160","Ernakulam",270.266666666667,1905
"161","Erode",567.1935,1905
"162","Etah",298.499416666667,1905
"163","Etawah",294.662666666667,1905
"164","Faizabad",341.848083333333,1905
"165","Faridabad",269.149083333333,1905
"166","Faridkot",183.7375,1905
"167","Farrukhabad",293.223416666667,1905
"168","Fatehabad",187.856833333333,1905
"169","Fatehgarh Sahib",201.00175,1905
"170","Fatehpur",366.953833333333,1905
"171","Firozabad",298.256083333333,1905
"172","Firozpur",197.396916666667,1905
"173","Gadag",609.9965,1905
"174","Gajapati",436.902333333333,1905
"175","Gandhinagar",227.841666666667,1905
"176","Ganganagar",171.88425,1905
"177","Ganjam",474.07225,1905
"178","Garhchiroli",480.877916666667,1905
"179","Garhwa",504.998916666667,1905
"180","Gautam Buddha Nagar",271.928916666667,1905
"181","Gaya",472.057833333333,1905
"182","Ghaziabad",269.463833333333,1905
"183","Ghazipur",394.064916666667,1905
"184","Giridih",515.142,1905
"185","Goalpara",722.850166666667,1905
"186","Godda",503.16225,1905
"187","Golaghat",639.145833333333,1905
"188","Gonda",358.237916666667,1905
"189","Gondiya",509.342916666667,1905
"190","Gopalganj",352.375416666667,1905
"191","Gorakhpur",360.77475,1905
"192","Greater Bombay",0,1905
"193","Gulbarga",326.965083333333,1905
"194","Gumla",557.760416666667,1905
"195","Guna",350.023166666667,1905
"196","Guntur",347.767,1905
"197","Gurdaspur",328.299583333333,1905
"198","Gurgaon",262.177666666667,1905
"199","Gwalior",334.461666666667,1905
"200","Hailakandi",907.638333333334,1905
"201","Hamirpur",342.678625,1905
"202","Hanumangarh",176.749166666667,1905
"203","Haora",555.143,1905
"204","Harda",364.52525,1905
"205","Hardoi",307.923666666667,1905
"206","Haridwar",270.97475,1905
"207","Hassan",852.268916666667,1905
"208","Hathras",286.9635,1905
"209","Haveri",786.909666666667,1905
"210","Hazaribag",559.9925,1905
"211","Hingoli",364.9315,1905
"212","Hisar",200.25175,1905
"213","Hoshangabad",418.020583333333,1905
"214","Hoshiarpur",241.8765,1905
"215","Hugli",571.472416666667,1905
"216","Hyderabad",400.095583333333,1905
"217","Idukki",796.49575,1905
"218","Indore",322.515,1905
"219","Jabalpur",461.40375,1905
"220","Jagatsinghpur",494.679583333333,1905
"221","Jaintia Hills",929.844583333334,1905
"222","Jaipur",240.226333333333,1905
"223","Jaisalmer",113.09725,1905
"224","Jajpur",543.77075,1905
"225","Jalandhar",207.928666666667,1905
"226","Jalaun",330.241916666667,1905
"227","Jalgaon",304.562166666667,1905
"228","Jalna",321.484666666667,1905
"229","Jalor",157.228,1905
"230","Jalpaiguri",688.578333333333,1905
"231","Jammu",508.032083333333,1905
"232","Jamnagar",181.543333333333,1905
"233","Jamui",479.462666666667,1905
"234","Janjgir-Champa",499.293333333333,1905
"235","Jashpur",525.146333333333,1905
"236","Jaunpur",381.503833333333,1905
"237","Jehanabad",429.898166666667,1905
"238","Jhabua",325.089916666667,1905
"239","Jhajjar",218.313,1905
"240","Jhalawar",330.425333333333,1905
"241","Jhansi",350.31825,1905
"242","Jharsuguda",509.4215,1905
"243","Jhunjhunun",202.173583333333,1905
"244","Jind",207.32025,1905
"245","Jodhpur",149.775583333333,1905
"246","Jorhat",655.843083333333,1905
"247","Junagadh",80.911125,1905
"248","Jyotiba Phule Nagar",286.763833333333,1905
"249","Kachchh",134.04225,1905
"250","Kaithal",206.861833333333,1905
"251","Kalahandi",541.857166666667,1905
"252","Kamrup",817.41,1905
"253","Kancheepuram",389.805916666667,1905
"254","Kandhamal",494.635833333333,1905
"255","Kangra",366.726333333333,1905
"256","Kanker",549.694833333333,1905
"257","Kannauj",288.48125,1905
"258","Kanniyakumari",37.9189166666667,1905
"259","Kannur",105.204916666667,1905
"260","Kanpur",314.478666666667,1905
"261","Kanpur Dehat",309.884333333333,1905
"262","Kapurthala",219.333166666667,1905
"263","Karaikal",394.138666666666,1905
"264","Karauli",285.4325,1905
"265","Karbi Anglong",775.64675,1905
"266","Kargil",517.70325,1905
"267","Karimganj",876.945416666667,1905
"268","Karimnagar",418.449666666667,1905
"269","Karnal",214.322,1905
"270","Karur",499.21525,1905
"271","Kasaragod",0,1905
"272","Kathua",391.259083333333,1905
"273","Katihar",488.82725,1905
"274","Katni",459.526416666667,1905
"275","Kaushambi",404.99375,1905
"276","Kavaratti",0.192083333333333,1905
"277","Kawardha",514.002083333333,1905
"278","Kendrapara",544.44225,1905
"279","Keonjhar",528.257,1905
"280","Khagaria",407.896333333333,1905
"281","Khammam",395.935,1905
"282","Kheda",258.492333333333,1905
"283","Khordha",466.25825,1905
"284","Kinnaur",603.082416666667,1905
"285","Kishanganj",515.011333333333,1905
"286","Kochbihar",657.059666666667,1905
"287","Kodagu",657.964416666667,1905
"288","Koderma",506.367083333333,1905
"289","Kohima",822.623166666667,1905
"290","Kokrajhar",737.597166666667,1905
"291","Kolar",404.798083333333,1905
"292","Kolasib",881.540166666667,1905
"293","Kolhapur",620.501833333333,1905
"294","Kolkata",554.940333333333,1905
"295","Kollam",236.2155,1905
"296","Koppal",429.424,1905
"297","Koraput",558.776666666667,1905
"298","Korba",506.936,1905
"299","Koriya",547.015333333333,1905
"300","Kota",299.2955,1905
"301","Kottayam",439.55875,1905
"302","Kozhikode",78.8031666666667,1905
"303","Krishna",357.998916666667,1905
"304","Kullu",557.909083333333,1905
"305","Kupwara (Muzaffarabad)",635.015666666667,1905
"306","Kurnool",300.504583333333,1905
"307","Kurukshetra",218.157916666666,1905
"308","Kushinagar",360.038916666667,1905
"309","Ladakh (Leh)",484.194666666667,1905
"310","Lahul and Spiti",586.737583333333,1905
"311","Lakhimpur",708.7915,1905
"312","Lakhimpur Kheri",341.157833333333,1905
"313","Lakhisarai",428.493166666667,1905
"314","Lalitpur",345.857333333333,1905
"315","Latur",361.01525,1905
"316","Lawngtlai",941.734166666667,1905
"317","Lohardaga",580.645583333333,1905
"318","Lohit",909.825583333333,1905
"319","Lower Subansiri",713.895083333333,1905
"320","Lucknow",330.3555,1905
"321","Ludhiana",187.005666666667,1905
"322","Lunglei",877.824083333334,1905
"323","Madhepura",401.693916666667,1905
"324","Madhubani",399.655666666667,1905
"325","Madurai",582.65025,1905
"326","Maharajganj",381.279416666667,1905
"327","Mahasamund",501.75325,1905
"328","Mahbubnagar",343.432416666667,1905
"329","Mahe",0,1905
"330","Mahendragarh",226.703666666667,1905
"331","Mahesana",193.37025,1905
"332","Mahoba",380.2145,1905
"333","Mainpuri",290.130583333333,1905
"334","Malappuram",361.50275,1905
"335","Maldah",536.640583333333,1905
"336","Malkangiri",521.033416666667,1905
"337","Mamit",843.468416666667,1905
"338","Mandi",403.077666666667,1905
"339","Mandla",504.738666666667,1905
"340","Mandsaur",323.108916666667,1905
"341","Mandya",655.4575,1905
"342","Mansa",180.603416666667,1905
"343","Mathura",285.483666666667,1905
"344","Mau",375.180833333333,1905
"345","Mayurbhanj",577.835083333333,1905
"346","Medak",407.265083333333,1905
"347","Meerut",271.568083333334,1905
"348","Mirzapur",448.580083333333,1905
"349","Moga",179.6385,1905
"350","Mokokchung",691.0495,1905
"351","Mon",747.631833333333,1905
"352","Moradabad",290.245166666667,1905
"353","Morena",315.526416666667,1905
"354","Muktsar",179.071916666667,1905
"355","Mumbai",0,1905
"356","Munger",431.241333333333,1905
"357","Murshidabad",552.369416666667,1905
"358","Muzaffarnagar",251.39975,1905
"359","Muzaffarpur",392.111166666667,1905
"360","Mysore",822.3995,1905
"361","Nabarangpur",596.203416666667,1905
"362","Nadia",564.512333333333,1905
"363","Nagaon",811.07975,1905
"364","Nagapattinam",385.7205,1905
"365","Nagaur",185.073666666667,1905
"366","Nagpur",429.209833333333,1905
"367","Naini Tal",316.590666666667,1905
"368","Nalanda",432.42475,1905
"369","Nalbari",748.614666666667,1905
"370","Nalgonda",347.362916666667,1905
"371","Namakkal",418.625083333333,1905
"372","Nanded",388.00025,1905
"373","Nandurbar",336.765166666667,1905
"374","Narmada",354.59225,1905
"375","Narsinghpur",439.783416666667,1905
"376","Nashik",462.496583333333,1905
"377","Navsari",311.038833333333,1905
"378","Nawada",466.671666666667,1905
"379","Nawan Shehar",221.263333333333,1905
"380","Nayagarh",481.407333333333,1905
"381","Neemuch",299.096583333333,1905
"382","Nellore",387.709333333333,1905
"383","Nicobar Islands",0,1905
"384","Nilgiris",847.971166666666,1905
"385","Nizamabad",406.415833333333,1905
"386","North 24 Parganas",562.253666666667,1905
"387","North Cachar Hills",983.928333333333,1905
"388","North Goa",153.24675,1905
"389","North Sikkim",803.485083333333,1905
"390","North Tripura",835.509583333333,1905
"391","Nuapada",548.724666666667,1905
"392","Osmanabad",323.041416666667,1905
"393","Pakur",543.886083333333,1905
"394","Palakkad",634.349666666667,1905
"395","Palamu",544.229416666667,1905
"396","Pali",209.4655,1905
"397","Panchkula",253.392166666666,1905
"398","Panch Mahals",299.624,1905
"399","Panipat",213.332083333333,1905
"400","Panna",420.219833333333,1905
"401","Parbhani",348.001,1905
"402","Pashchim Champaran",371.468416666667,1905
"403","Pashchim Singhbhum",560.91825,1905
"404","Patan",148.556,1905
"405","Patiala",211.84825,1905
"406","Patna",421.83525,1905
"407","Pattanamtitta",367.836583333333,1905
"408","Pauri Garhwal",343.974416666667,1905
"409","Perambalur",379.862,1905
"410","Phek",777.003333333334,1905
"411","Pilibhit",328.04025,1905
"412","Pithoragarh",659.533416666667,1905
"413","Porbandar",20.203,1905
"414","Prakasam",347.208833333333,1905
"415","Pratapgarh",374.733916666667,1905
"416","Puducherry",354.876583333333,1905
"417","Pudukkottai",353.80525,1905
"418","Pulwama",614.4485,1905
"419","Punch",721.812,1905
"420","Pune",618.12625,1905
"421","Purba Champaran",367.894166666667,1905
"422","Purba Singhbhum",576.584,1905
"423","Puri",427.269583333333,1905
"424","Purnia",459.228833333333,1905
"425","Puruliya",557.92,1905
"426","Rae Bareli",351.914333333333,1905
"427","Raichur",310.573916666667,1905
"428","Raigarh",401.227708333333,1905
"429","Raipur",509.025333333333,1905
"430","Raisen",405.567916666667,1905
"431","Rajauri",642.27075,1905
"432","Rajgarh",343.688666666667,1905
"433","Rajkot",242.197833333333,1905
"434","Raj Nandgaon",517.502166666667,1905
"435","Rajsamand",270.58475,1905
"436","Ramanathapuram",441.313583333333,1905
"437","Rampur",289.403083333333,1905
"438","Ranchi",571.934583333333,1905
"439","Rangareddi",387.304583333333,1905
"440","Ratlam",324.433,1905
"441","Ratnagiri",265.74025,1905
"442","Rayagada",522.696416666667,1905
"443","Rewa",447.423916666667,1905
"444","Rewari",235.334083333333,1905
"445","Rohtak",212.326333333333,1905
"446","Rohtas",440.0805,1905
"447","Rudra Prayag",558.964666666667,1905
"448","Rupnagar",234.998083333333,1905
"449","Sabar Kantha",247.13775,1905
"450","Sagar",372.299416666667,1905
"451","Saharanpur",240.898666666667,1905
"452","Saharsa",394.187333333333,1905
"453","Sahibganj",530.349166666667,1905
"454","Saiha",957.845833333334,1905
"455","Salem",392.079,1905
"456","Samastipur",402.766083333333,1905
"457","Sambalpur",506.548333333333,1905
"458","Sangli",536.237,1905
"459","Sangrur",185.420833333333,1905
"460","Sant Kabir Nagar",353.305,1905
"461","Sant Ravi Das Nagar",430.065166666667,1905
"462","Saran",389.084333333333,1905
"463","Satara",627.926416666667,1905
"464","Satna",446.761833333333,1905
"465","Sawai Madhopur",264.58175,1905
"466","Sehore",352.94025,1905
"467","Senapati",841.62225,1905
"468","Seoni",459.571083333333,1905
"469","Shahdol",532.0955,1905
"470","Shahjahanpur",313.1875,1905
"471","Shajapur",353.380333333333,1905
"472","Sheikhpura",431.369333333333,1905
"473","Sheohar",384.944,1905
"474","Sheopur",298.578583333333,1905
"475","Shimla",457.960083333333,1905
"476","Shimoga",738.0735,1905
"477","Shivpuri",348.7045,1905
"478","Shravasti",374.378,1905
"479","Sibsagar",739.807,1905
"480","Siddharth Nagar",377.2555,1905
"481","Sidhi",498.20425,1905
"482","Sikar",207.891416666667,1905
"483","Sindhudurg",101.16575,1905
"484","Sirmaur",298.28925,1905
"485","Sirohi",206.306833333333,1905
"486","Sirsa",175.9795,1905
"487","Sitamarhi",387.664666666667,1905
"488","Sitapur",338.714666666667,1905
"489","Sivaganga",369.348666666667,1905
"490","Siwan",351.058833333333,1905
"491","Solan",278.73725,1905
"492","Solapur",347.70175,1905
"493","Sonbhadra",494.34325,1905
"494","Sonepat",217.974833333333,1905
"495","Sonepur",490.586833333333,1905
"496","Sonitpur",603.921916666666,1905
"497","South 24 Parganas",442.22675,1905
"498","South Goa",0,1905
"499","South Sikkim",631.550333333333,1905
"500","South Tripura",788.90675,1905
"501","Srikakulam",400.256,1905
"502","Srinagar",611.948333333333,1905
"503","Sultanpur",355.624666666667,1905
"504","Sundargarh",527.536333333333,1905
"505","Supaul",396.952333333333,1905
"506","Surat",333.00075,1905
"507","Surendranagar",199.768333333333,1905
"508","Surguja",523.567083333333,1905
"509","Tamenglong",933.847166666667,1905
"510","Tawang",700.255583333333,1905
"511","Tehri Garhwal",442.998583333333,1905
"512","Thane",424.081583333333,1905
"513","Thanjavur",366.580333333333,1905
"514","The Dangs",448.60475,1905
"515","Theni",863.285666666666,1905
"516","Thiruvallur",410.163583333333,1905
"517","Thiruvananthapuram",286.2465,1905
"518","Thiruvarur",429.542666666667,1905
"519","Thoothukudi",437.6495,1905
"520","Thoubal",852.395833333333,1905
"521","Thrissur",88.6855,1905
"522","Tikamgarh",358.716916666667,1905
"523","Tinsukia",874.961083333333,1905
"524","Tirap",841.741583333333,1905
"525","Tiruchchirappalli",406.64725,1905
"526","Tirunelveli Kattabo",566.79525,1905
"527","Tiruvannamalai",400.406,1905
"528","Tonk",255.524333333333,1905
"529","Tuensang",767.416,1905
"530","Tumkur",495.249916666667,1905
"531","Udaipur",273.3375,1905
"532","Udhampur",504.372,1905
"533","Udham Singh Nagar",306.773666666667,1905
"534","Udupi",142.01375,1905
"535","Ujjain",345.648833333333,1905
"536","Ukhrul",811.463,1905
"537","Umaria",494.530333333333,1905
"538","Una",250.388583333333,1905
"539","Unnao",308.458666666667,1905
"540","Upper Dibang Valley",941.1395,1905
"541","Upper Subansiri",767.469416666667,1905
"542","Uttar Dinajpur",537.53425,1905
"543","Uttar Kannand",342.215,1905
"544","Uttarkashi",572.723833333333,1905
"545","Vadodara",319.909666666667,1905
"546","Vaishali",408.06225,1905
"547","Valsad",363.24625,1905
"548","Varanasi",427.5325,1905
"549","Vellore",397.7995,1905
"550","Vidisha",368.70075,1905
"551","Villupuram",381.576916666667,1905
"552","Virudhunagar",589.444916666667,1905
"553","Vishakhapatnam",494.621,1905
"554","Vizianagaram",494.118,1905
"555","Warangal",360.923333333333,1905
"556","Wardha",393.000583333333,1905
"557","Washim",370.151166666667,1905
"558","Wayanad",680.12875,1905
"559","West Garo Hills",668.376166666667,1905
"560","West Godavari",413.357333333333,1905
"561","West Imphal",954.866666666666,1905
"562","West Kameng",650.836166666667,1905
"563","West Khasi Hills",790.752333333333,1905
"564","West Nimar",313.897,1905
"565","West Siang",853.273166666667,1905
"566","West Sikkim",646.529666666667,1905
"567","West Tripura",765.678666666667,1905
"568","Wokha",670.722833333333,1905
"569","Yamuna Nagar",231.631,1905
"570","Yanam",466.483333333333,1905
"571","Yavatmal",388.099083333333,1905
"572","Zunheboto",731.937333333333,1905
