"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1977,5137.81,5304.415,1977,3978.31125,0
"2","Agra","Uttar Pradesh",1977,4363.09,3918.001,1977,2938.50075,0
"3","Ahmadabad","Gujarat",1977,2884.63,2619.971,1977,1964.97825,0
"4","Ahmednagar","Maharashtra",1977,4055.73,5150.288,1977,3862.716,0
"5","Aizawl","Mizoram",1977,10665.73,10108.075,1977,7581.05625,0
"6","Ajmer","Rajasthan",1977,3413.51,3431.516,1977,2573.637,0
"7","Akola","Maharashtra",1977,4595.14,4733.841,1977,3550.38075,0
"8","Alappuzha","Kerala",1977,1.48,1.383,1977,1.03725,0
"9","Aligarh","Uttar Pradesh",1977,3885.87,3684.821,1977,2763.61575,0
"10","Allahabad","Uttar Pradesh",1977,5625.2,5292.466,1977,3969.3495,0
"11","Almora","Uttaranchal",1977,4912.52,4685.254,1977,3513.9405,0
"12","Alwar","Rajasthan",1977,3813.47,3629.697,1977,2722.27275,0
"13","Ambala","Haryana",1977,3159.04,3136.428,1977,2352.321,0
"14","Ambedkar Nagar","Uttar Pradesh",1977,4377.42,4527.66,1977,3395.745,0
"15","Amravati","Maharashtra",1977,4740.91,4757.8,1977,3568.35,0
"16","Amreli","Gujarat",1977,2689.96,2738.071,1977,2053.55325,0
"17","Amritsar","Punjab",1977,4351.95,4429.609,1977,3322.20675,0
"18","Anand","Gujarat",1977,3314.6,3289.668,1977,2467.251,0
"19","Anantapur","Andhra Pradesh",1977,4703.05,4360.822,1977,3270.6165,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1977,8110.24,7530.732,1977,5648.049,0
"21","Andaman Islands","Andaman and Nicobar",1977,933.67,996.297,1977,747.22275,0
"22","Angul","Orissa",1977,6850.49,6346.984,1977,4760.238,0
"23","Araria","Bihar",1977,5263.94,5376.852,1977,4032.639,0
"24","Ariyalur","Tamil Nadu",1977,5004.22,4313.146,1977,3234.8595,0
"25","Auraiya","Uttar Pradesh",1977,4224.71,3748.76,1977,2811.57,0
"26","Aurangabad (Bihar)","Bihar",1977,6252.41,5647.503,1977,4235.62725,0
"27","Aurangabad (Maharashtra)","Maharashtra",1977,3233.32,4111.949,1977,3083.96175,0
"28","Azamgarh","Uttar Pradesh",1977,4666.07,4786.21,1977,3589.6575,0
"29","Badaun","Uttar Pradesh",1977,3967.64,3805.505,1977,2854.12875,0
"30","Bagalkot","Karnataka",1977,6493.86,6304.671,1977,4728.50325,0
"31","Bagdam","Jammu and Kashmir",1977,8878.2,8416.763,1977,6312.57225,0
"32","Bageshwar","Uttaranchal",1977,6864.66,6356.598,1977,4767.4485,0
"33","Baghpat","Uttar Pradesh",1977,3317.85,3284.553,1977,2463.41475,0
"34","Bahraich","Uttar Pradesh",1977,4604.27,4540.822,1977,3405.6165,0
"35","Balaghat","Madhya Pradesh",1977,6437.95,6115.017,1977,4586.26275,0
"36","Baleshwar","Orissa",1977,7527.51,6931.215,1977,5198.41125,0
"37","Ballia","Uttar Pradesh",1977,4718.14,4659.505,1977,3494.62875,0
"38","Balrampur","Uttar Pradesh",1977,4636.01,4725.939,1977,3544.45425,0
"39","Banas Kantha","Gujarat",1977,2369.94,1862.768,1977,1397.076,0
"40","Banda","Uttar Pradesh",1977,5875.39,5223.826,1977,3917.8695,0
"41","Bangalore Rural","Karnataka",1977,5021.09,4768.807,1977,3576.60525,0
"42","Bangalore Urban","Karnataka",1977,5041.78,4710.32,1977,3532.74,0
"43","Banka","Bihar",1977,6995.35,6228.838,1977,4671.6285,0
"44","Bankura","West Bengal",1977,7899.67,7116.5,1977,5337.375,0
"45","Banswara","Rajasthan",1977,4257.74,3873.648,1977,2905.236,0
"46","Bara Banki","Uttar Pradesh",1977,4464.5,4405.488,1977,3304.116,0
"47","Baragarh","Orissa",1977,6640.93,6211.289,1977,4658.46675,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1977,9357.25,8625.195,1977,6468.89625,0
"49","Baran","Rajasthan",1977,4397.38,4083.097,1977,3062.32275,0
"50","Barddhaman","West Bengal",1977,7521.17,6909.401,1977,5182.05075,0
"51","Bareilly","Uttar Pradesh",1977,3919.41,3763.556,1977,2822.667,0
"52","Barmer","Rajasthan",1977,2193.84,1791.235,1977,1343.42625,0
"53","Barpeta","Assam",1977,10706.61,9159.637,1977,6869.72775,0
"54","Barwani","Madhya Pradesh",1977,3643.39,3908.913,1977,2931.68475,0
"55","Bastar","Chhattisgarh",1977,7118.33,7041.637,1977,5281.22775,0
"56","Basti","Uttar Pradesh",1977,4147.89,4301.316,1977,3225.987,0
"57","Bathinda","Punjab",1977,2821.37,2639.829,1977,1979.87175,0
"58","Begusarai","Bihar",1977,5559.57,5225.054,1977,3918.7905,0
"59","Belgaum","Karnataka",1977,8659.72,8375.864,1977,6281.898,0
"60","Bellary","Karnataka",1977,5853.3,5259.964,1977,3944.973,0
"61","Betul","Madhya Pradesh",1977,5323.19,5154.862,1977,3866.1465,0
"62","Bhabua","Bihar",1977,5961.2,5567.176,1977,4175.382,0
"63","Bhadrak","Orissa",1977,7234.81,6735.613,1977,5051.70975,0
"64","Bhagalpur","Bihar",1977,6018.03,5675.802,1977,4256.8515,0
"65","Bhandara","Maharashtra",1977,5977.16,5767.773,1977,4325.82975,0
"66","Bharatpur","Rajasthan",1977,4167.65,3867.966,1977,2900.9745,0
"67","Bharuch","Gujarat",1977,3827.74,4240.636,1977,3180.477,0
"68","Bhavnagar","Gujarat",1977,3015.79,3171.53,1977,2378.6475,0
"69","Bhilwara","Rajasthan",1977,3832.47,3712.411,1977,2784.30825,0
"70","Bhind","Madhya Pradesh",1977,4721.84,4110.493,1977,3082.86975,0
"71","Bhiwani","Haryana",1977,3224,3035.091,1977,2276.31825,0
"72","Bhojpur","Bihar",1977,5421.42,5122.949,1977,3842.21175,0
"73","Bhopal","Madhya Pradesh",1977,4935.59,4577.987,1977,3433.49025,0
"74","Bid","Maharashtra",1977,3491.9,3850.711,1977,2888.03325,0
"75","Bidar","Karnataka",1977,4616.65,4683.924,1977,3512.943,0
"76","Bijapur","Karnataka",1977,4703.97,4701.137,1977,3525.85275,0
"77","Bijnor","Uttar Pradesh",1977,3669.55,3644.015,1977,2733.01125,0
"78","Bikaner","Rajasthan",1977,2141.65,2102.526,1977,1576.8945,0
"79","Bilaspur","Chhattisgarh",1977,3640.35,3747.897,1977,2810.92275,0
"80","Birbhum","West Bengal",1977,7589.33,6872.103,1977,5154.07725,0
"81","Bishnupur","Manipur",1977,10784.45,10195.85,1977,7646.8875,0
