"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1962,5852.92,5248.607,1962,3936.45525,0
"2","Agra","Uttar Pradesh",1962,3777.7,4003.096,1962,3002.322,0
"3","Ahmadabad","Gujarat",1962,2304.21,2637.865,1962,1978.39875,0
"4","Ahmednagar","Maharashtra",1962,5369.65,5317.37,1962,3988.0275,0
"5","Aizawl","Mizoram",1962,9505.49,10313.448,1962,7735.086,0
"6","Ajmer","Rajasthan",1962,3068.46,3270.644,1962,2452.983,0
"7","Akola","Maharashtra",1962,5220.33,4788.992,1962,3591.744,0
"8","Alappuzha","Kerala",1962,1.55,1.424,1962,1.068,0
"9","Aligarh","Uttar Pradesh",1962,3504.02,3742.302,1962,2806.7265,0
"10","Allahabad","Uttar Pradesh",1962,5529.36,5227.312,1962,3920.484,0
"11","Almora","Uttaranchal",1962,4737.42,4723.923,1962,3542.94225,0
"12","Alwar","Rajasthan",1962,3263.36,3609.894,1962,2707.4205,0
"13","Ambala","Haryana",1962,2670.27,2955.562,1962,2216.6715,0
"14","Ambedkar Nagar","Uttar Pradesh",1962,4623.94,4378.125,1962,3283.59375,0
"15","Amravati","Maharashtra",1962,5080.38,4737.467,1962,3553.10025,0
"16","Amreli","Gujarat",1962,2706.08,2924.687,1962,2193.51525,0
"17","Amritsar","Punjab",1962,3780.9,3980.167,1962,2985.12525,0
"18","Anand","Gujarat",1962,2955.12,3307.168,1962,2480.376,0
"19","Anantapur","Andhra Pradesh",1962,4878.91,4377.908,1962,3283.431,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1962,5757.42,7071.376,1962,5303.532,0
"21","Andaman Islands","Andaman and Nicobar",1962,1059.16,1075.581,1962,806.68575,0
"22","Angul","Orissa",1962,6409.42,6320.909,1962,4740.68175,0
"23","Araria","Bihar",1962,5145.39,4982.401,1962,3736.80075,0
"24","Ariyalur","Tamil Nadu",1962,4340.58,4661.91,1962,3496.4325,0
"25","Auraiya","Uttar Pradesh",1962,3826.47,3903.859,1962,2927.89425,0
"26","Aurangabad (Bihar)","Bihar",1962,5480.63,5402.107,1962,4051.58025,0
"27","Aurangabad (Maharashtra)","Maharashtra",1962,4552.62,4252.236,1962,3189.177,0
"28","Azamgarh","Uttar Pradesh",1962,4868.37,4606.069,1962,3454.55175,0
"29","Badaun","Uttar Pradesh",1962,3897.74,3946.685,1962,2960.01375,0
"30","Bagalkot","Karnataka",1962,6619,6292.919,1962,4719.68925,0
"31","Bagdam","Jammu and Kashmir",1962,6196.93,7846.841,1962,5885.13075,0
"32","Bageshwar","Uttaranchal",1962,6234.31,6247.238,1962,4685.4285,0
"33","Baghpat","Uttar Pradesh",1962,2888.01,3253.639,1962,2440.22925,0
"34","Bahraich","Uttar Pradesh",1962,4730.97,4575.57,1962,3431.6775,0
"35","Balaghat","Madhya Pradesh",1962,6459.88,6075.419,1962,4556.56425,0
"36","Baleshwar","Orissa",1962,6462.38,6894.54,1962,5170.905,0
"37","Ballia","Uttar Pradesh",1962,4646.59,4418.44,1962,3313.83,0
"38","Balrampur","Uttar Pradesh",1962,4870.64,4648.4,1962,3486.3,0
"39","Banas Kantha","Gujarat",1962,1540.72,1829.468,1962,1372.101,0
"40","Banda","Uttar Pradesh",1962,5478.58,5201.779,1962,3901.33425,0
"41","Bangalore Rural","Karnataka",1962,5415.89,4954.839,1962,3716.12925,0
"42","Bangalore Urban","Karnataka",1962,5435.33,4929.276,1962,3696.957,0
"43","Banka","Bihar",1962,5558.46,5811.878,1962,4358.9085,0
"44","Bankura","West Bengal",1962,6438.61,6852.026,1962,5139.0195,0
"45","Banswara","Rajasthan",1962,3571.02,3850.027,1962,2887.52025,0
"46","Bara Banki","Uttar Pradesh",1962,4621.75,4425.36,1962,3319.02,0
"47","Baragarh","Orissa",1962,6222.73,6190.789,1962,4643.09175,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1962,6268.57,8089.79,1962,6067.3425,0
"49","Baran","Rajasthan",1962,4120.75,4226.19,1962,3169.6425,0
"50","Barddhaman","West Bengal",1962,6063.5,6579.177,1962,4934.38275,0
"51","Bareilly","Uttar Pradesh",1962,3957.77,3950.164,1962,2962.623,0
"52","Barmer","Rajasthan",1962,1615.33,1745.545,1962,1309.15875,0
"53","Barpeta","Assam",1962,8391.93,9024.863,1962,6768.64725,0
"54","Barwani","Madhya Pradesh",1962,3926.91,4044.769,1962,3033.57675,0
"55","Bastar","Chhattisgarh",1962,7753.89,7084.074,1962,5313.0555,0
"56","Basti","Uttar Pradesh",1962,4400.14,4184.148,1962,3138.111,0
"57","Bathinda","Punjab",1962,2298.78,2292.295,1962,1719.22125,0
"58","Begusarai","Bihar",1962,4871.54,4894.161,1962,3670.62075,0
"59","Belgaum","Karnataka",1962,8303.99,8379.436,1962,6284.577,0
"60","Bellary","Karnataka",1962,5600.45,5130.131,1962,3847.59825,0
"61","Betul","Madhya Pradesh",1962,5584.88,5177.226,1962,3882.9195,0
"62","Bhabua","Bihar",1962,5458.85,5398.898,1962,4049.1735,0
"63","Bhadrak","Orissa",1962,6463.36,6788.75,1962,5091.5625,0
"64","Bhagalpur","Bihar",1962,5088.9,5267.715,1962,3950.78625,0
"65","Bhandara","Maharashtra",1962,6072.47,5765.375,1962,4324.03125,0
"66","Bharatpur","Rajasthan",1962,3456.3,3894.098,1962,2920.5735,0
"67","Bharuch","Gujarat",1962,3888.84,4334.601,1962,3250.95075,0
"68","Bhavnagar","Gujarat",1962,2994.2,3337.879,1962,2503.40925,0
"69","Bhilwara","Rajasthan",1962,3354.54,3563.082,1962,2672.3115,0
"70","Bhind","Madhya Pradesh",1962,4077.5,4213.968,1962,3160.476,0
"71","Bhiwani","Haryana",1962,2480.13,2830.61,1962,2122.9575,0
"72","Bhojpur","Bihar",1962,5042.45,4847.294,1962,3635.4705,0
"73","Bhopal","Madhya Pradesh",1962,4637.39,4641.322,1962,3480.9915,0
"74","Bid","Maharashtra",1962,4342.34,4002.102,1962,3001.5765,0
"75","Bidar","Karnataka",1962,5497.87,4849.847,1962,3637.38525,0
"76","Bijapur","Karnataka",1962,5249.67,4781.627,1962,3586.22025,0
"77","Bijnor","Uttar Pradesh",1962,3593.55,3681.978,1962,2761.4835,0
"78","Bikaner","Rajasthan",1962,1899.9,1852.967,1962,1389.72525,0
"79","Bilaspur","Chhattisgarh",1962,3232.09,3469.221,1962,2601.91575,0
"80","Birbhum","West Bengal",1962,6039.07,6479.706,1962,4859.7795,0
"81","Bishnupur","Manipur",1962,9394.33,10348.032,1962,7761.024,0
"82","Bokaro","Jharkhand",1962,6506.21,6742.242,1962,5056.6815,0
"83","Bolangir","Orissa",1962,6291.49,6187.089,1962,4640.31675,0
"84","Boudh","Orissa",1962,6433.06,6194.556,1962,4645.917,0
"85","Bulandshahr","Uttar Pradesh",1962,3504.01,3725.683,1962,2794.26225,0
"86","Buldana","Maharashtra",1962,5118.52,4725.966,1962,3544.4745,0
"87","Bundi","Rajasthan",1962,3648.07,3804.739,1962,2853.55425,0
"88","Buxar","Bihar",1962,4985.29,4812.662,1962,3609.4965,0
"89","Cachar","Assam",1962,10157.7,11350.515,1962,8512.88625,0
"90","Chamba","Himachal Pradesh",1962,4944.53,5602.384,1962,4201.788,0
"91","Chamoli","Uttaranchal",1962,6423.43,6649.083,1962,4986.81225,0
"92","Champawat","Uttaranchal",1962,4553.01,4432.275,1962,3324.20625,0
"93","Champhai","Mizoram",1962,9524.18,10256.425,1962,7692.31875,0
"94","Chamrajnagar","Karnataka",1962,7584.25,7235.494,1962,5426.6205,0
"95","Chandauli","Uttar Pradesh",1962,5504.67,5403.452,1962,4052.589,0
"96","Chandel","Manipur",1962,9493.12,10467.039,1962,7850.27925,0
"97","Chandigarh","Chandigarh",1962,2754,2966.8,1962,2225.1,0
"98","Chandrapur","Maharashtra",1962,5732.99,5297.342,1962,3973.0065,0
"99","Changlang","Arunachal Pradesh",1962,10710.88,10780.515,1962,8085.38625,0
"100","Chatra","Jharkhand",1962,6267.78,6400.554,1962,4800.4155,0
"101","Chennai","Tamil Nadu",1962,5315.7,5001.729,1962,3751.29675,0
"102","Chhatarpur","Madhya Pradesh",1962,5413.14,5100.32,1962,3825.24,0
"103","Chhindwara","Madhya Pradesh",1962,5984.22,5630.169,1962,4222.62675,0
"104","Chikmagalur","Karnataka",1962,10132.95,9984.029,1962,7488.02175,0
"105","Chitradurga","Karnataka",1962,6482.21,6171.224,1962,4628.418,0
"106","Chitrakoot","Uttar Pradesh",1962,5962.9,5549.781,1962,4162.33575,0
"107","Chittaurgarh","Rajasthan",1962,3566.12,3821.317,1962,2865.98775,0
"108","Chittoor","Andhra Pradesh",1962,5772.98,5112.055,1962,3834.04125,0
"109","Churachandpur","Manipur",1962,9324.18,10200.018,1962,7650.0135,0
"110","Churu","Rajasthan",1962,2207.92,2325.601,1962,1744.20075,0
"111","Coimbatore","Tamil Nadu",1962,9699.46,9528.399,1962,7146.29925,0
"112","Cuddalore","Tamil Nadu",1962,4432.54,4633.697,1962,3475.27275,0
"113","Cuddapah","Andhra Pradesh",1962,5342.01,4610.334,1962,3457.7505,0
"114","Cuttack","Orissa",1962,6012.68,6058.016,1962,4543.512,0
"115","Dadra and Nagar Haveli","Dadra and Nagar Haveli",1962,5327.76,5680.953,1962,4260.71475,0
"116","Dahod","Gujarat",1962,3659.97,3961.108,1962,2970.831,0
"117","Dakshin Dinajpur","West Bengal",1962,5999.05,6216.834,1962,4662.6255,0
"118","Dakshin Kannad","Karnataka",1962,2952.45,2912.989,1962,2184.74175,0
"119","Daman","Daman and Diu",1962,0,0,1962,0,0
"120","Damoh","Madhya Pradesh",1962,5797.85,5360.88,1962,4020.66,0
"121","Dantewada","Chhattisgarh",1962,7134.88,6224.97,1962,4668.7275,0
"122","Darbhanga","Bihar",1962,4813.33,4612.922,1962,3459.6915,0
"123","Darjiling","West Bengal",1962,7536.58,6951.612,1962,5213.709,0
"124","Darrang","Assam",1962,8404.84,9038.474,1962,6778.8555,0
"125","Datia","Madhya Pradesh",1962,4395.24,4474.564,1962,3355.923,0
"126","Dausa","Rajasthan",1962,3206.66,3408.329,1962,2556.24675,0
"127","Davanagere","Karnataka",1962,8774.88,8468.554,1962,6351.4155,0
"128","Dehra Dun","Uttaranchal",1962,3692.97,3916.533,1962,2937.39975,0
"129","Delhi","Delhi",1962,2958.28,3350.514,1962,2512.8855,0
"130","Deogarh","Orissa",1962,6240.54,6223.521,1962,4667.64075,0
"131","Deoghar","Jharkhand",1962,6092.51,6383.851,1962,4787.88825,0
"132","Deoria","Uttar Pradesh",1962,4563.8,4281.745,1962,3211.30875,0
"133","Dewas","Madhya Pradesh",1962,4463.45,4406.198,1962,3304.6485,0
"134","Dhalai","Tripura",1962,8753.42,9566.817,1962,7175.11275,0
"135","Dhamtari","Chhattisgarh",1962,7032.59,6623.301,1962,4967.47575,0
"136","Dhanbad","Jharkhand",1962,6307.84,6603.262,1962,4952.4465,0
"137","Dhar","Madhya Pradesh",1962,4246.53,4392.643,1962,3294.48225,0
"138","Dharmapuri","Tamil Nadu",1962,5272.8,4737.1,1962,3552.825,0
"139","Dharwad","Karnataka",1962,9868.12,9693.156,1962,7269.867,0
"140","Dhaulpur","Rajasthan",1962,3909.84,4122.671,1962,3092.00325,0
"141","Dhemaji","Assam",1962,10235.69,10017.814,1962,7513.3605,0
"142","Dhenkanal","Orissa",1962,6044.65,6137.705,1962,4603.27875,0
"143","Dhuburi","Assam",1962,7741.54,8141.431,1962,6106.07325,0
"144","Dhule","Maharashtra",1962,4187.32,4235.783,1962,3176.83725,0
"145","Dibrugarh","Assam",1962,9690.05,9590.725,1962,7193.04375,0
"146","Dindigul","Tamil Nadu",1962,7728.79,7614.216,1962,5710.662,0
"147","Dindori","Madhya Pradesh",1962,6835.09,6452.455,1962,4839.34125,0
"148","Doda","Jammu and Kashmir",1962,5391.57,6394.839,1962,4796.12925,0
"149","Dumka","Jharkhand",1962,6039.75,6376.794,1962,4782.5955,0
"150","Dungarpur","Rajasthan",1962,3260.6,3628.401,1962,2721.30075,0
"151","Durg","Chhattisgarh",1962,6365.13,5999.835,1962,4499.87625,0
"152","East","Sikkim",1962,8479.34,7695.659,1962,5771.74425,0
"153","East Garo Hills","Meghalaya",1962,7982.29,8678.217,1962,6508.66275,0
"154","East Godavari","Andhra Pradesh",1962,6593.36,5736.219,1962,4302.16425,0
"155","East Imphal","Manipur",1962,9281.01,10236.483,1962,7677.36225,0
"156","East Kameng","Arunachal Pradesh",1962,8046.76,7944.613,1962,5958.45975,0
"157","East Khasi Hills","Meghalaya",1962,9501.19,10687.344,1962,8015.508,0
"158","East Midnapore","West Bengal",1962,6467.26,7008.596,1962,5256.447,0
"159","East Nimar","Madhya Pradesh",1962,4680.74,4474.802,1962,3356.1015,0
"160","East Siang","Arunachal Pradesh",1962,11345.58,11031.542,1962,8273.6565,0
"161","Ernakulam","Kerala",1962,3622.37,3336.519,1962,2502.38925,0
"162","Erode","Tamil Nadu",1962,6971.25,6726.155,1962,5044.61625,0
"163","Etah","Uttar Pradesh",1962,3840.24,3921.672,1962,2941.254,0
"164","Etawah","Uttar Pradesh",1962,3775.02,3906.532,1962,2929.899,0
"165","Faizabad","Uttar Pradesh",1962,4489.2,4273.173,1962,3204.87975,0
"166","Faridabad","Haryana",1962,3313.31,3709.533,1962,2782.14975,0
"167","Faridkot","Punjab",1962,2456.02,2427.318,1962,1820.4885,0
"168","Farrukhabad","Uttar Pradesh",1962,3807.81,3890.674,1962,2918.0055,0
"169","Fatehabad","Haryana",1962,2259.45,2455.038,1962,1841.2785,0
"170","Fatehgarh Sahib","Punjab",1962,2454.67,2579.983,1962,1934.98725,0
"171","Fatehpur","Uttar Pradesh",1962,4965.45,4716.079,1962,3537.05925,0
"172","Firozabad","Uttar Pradesh",1962,3729.14,3902.832,1962,2927.124,0
"173","Firozpur","Punjab",1962,2640.54,2612.344,1962,1959.258,0
"174","Gadag","Karnataka",1962,8046.24,7689.952,1962,5767.464,0
"175","Gajapati","Orissa",1962,5978.75,5450.128,1962,4087.596,0
"176","Gandhinagar","Gujarat",1962,2523,2958.4,1962,2218.8,0
"177","Ganganagar","Rajasthan",1962,2328.97,2225.695,1962,1669.27125,0
"178","Ganjam","Orissa",1962,6312.01,5855.596,1962,4391.697,0
"179","Garhchiroli","Maharashtra",1962,6475.18,5920.478,1962,4440.3585,0
"180","Garhwa","Jharkhand",1962,6090.26,6217.718,1962,4663.2885,0
"181","Gautam Buddha Nagar","Uttar Pradesh",1962,3359.33,3680.813,1962,2760.60975,0
"182","Gaya","Bihar",1962,5669.02,5657.008,1962,4242.756,0
"183","Ghaziabad","Uttar Pradesh",1962,3358,3643.247,1962,2732.43525,0
"184","Ghazipur","Uttar Pradesh",1962,4951.77,4755.277,1962,3566.45775,0
