"","District.ID","State.ID","Year.x","Annual.Rainfall","Ten.Year.MA.AR","Year.y","Ten.Year.MA.AR.75","Drought"
"1","Adilabad","Andhra Pradesh",1974,4820.79,5066.591,1974,3799.94325,0
"2","Agra","Uttar Pradesh",1974,2977.61,3875.074,1974,2906.3055,0
"3","Ahmadabad","Gujarat",1974,1537,2531.171,1974,1898.37825,1
"4","Ahmednagar","Maharashtra",1974,5574.64,4938.212,1974,3703.659,0
"5","Aizawl","Mizoram",1974,11965.39,9910.278,1974,7432.7085,0
"6","Ajmer","Rajasthan",1974,2945.99,3467.796,1974,2600.847,0
"7","Akola","Maharashtra",1974,3979.17,4585.443,1974,3439.08225,0
"8","Alappuzha","Kerala",1974,1.4,1.404,1974,1.053,0
"9","Aligarh","Uttar Pradesh",1974,2699.55,3660.923,1974,2745.69225,1
"10","Allahabad","Uttar Pradesh",1974,4328.02,5213.006,1974,3909.7545,0
"11","Almora","Uttaranchal",1974,3790.94,4700.067,1974,3525.05025,0
"12","Alwar","Rajasthan",1974,2958.99,3592.49,1974,2694.3675,0
"13","Ambala","Haryana",1974,2660,3045.616,1974,2284.212,0
"14","Ambedkar Nagar","Uttar Pradesh",1974,4013.22,4434.479,1974,3325.85925,0
"15","Amravati","Maharashtra",1974,3940.9,4641.521,1974,3481.14075,0
"16","Amreli","Gujarat",1974,1724.95,2701.329,1974,2025.99675,1
"17","Amritsar","Punjab",1974,3355.03,4122.41,1974,3091.8075,0
"18","Anand","Gujarat",1974,2018.88,3191.495,1974,2393.62125,1
"19","Anantapur","Andhra Pradesh",1974,4106.44,4339.616,1974,3254.712,0
"20","Anantnag (Kashmir South)","Jammu and Kashmir",1974,8177.42,7129.291,1974,5346.96825,0
"21","Andaman Islands","Andaman and Nicobar",1974,997.34,1013.879,1974,760.40925,0
"22","Angul","Orissa",1974,5880.69,6405.787,1974,4804.34025,0
"23","Araria","Bihar",1974,5778.61,5473.503,1974,4105.12725,0
"24","Ariyalur","Tamil Nadu",1974,3631.63,4508.881,1974,3381.66075,0
"25","Auraiya","Uttar Pradesh",1974,2570.85,3679.004,1974,2759.253,1
"26","Aurangabad (Bihar)","Bihar",1974,5101.69,5723.054,1974,4292.2905,0
"27","Aurangabad (Maharashtra)","Maharashtra",1974,4025.33,3920.55,1974,2940.4125,0
"28","Azamgarh","Uttar Pradesh",1974,4341.07,4709.487,1974,3532.11525,0
"29","Badaun","Uttar Pradesh",1974,2905.84,3771.996,1974,2828.997,0
"30","Bagalkot","Karnataka",1974,6840.36,6076.711,1974,4557.53325,0
"31","Bagdam","Jammu and Kashmir",1974,8844.52,7968.888,1974,5976.666,0
"32","Bageshwar","Uttaranchal",1974,5179.41,6401.23,1974,4800.9225,0
"33","Baghpat","Uttar Pradesh",1974,2633.85,3234.553,1974,2425.91475,0
"34","Bahraich","Uttar Pradesh",1974,3829.6,4475.939,1974,3356.95425,0
"35","Balaghat","Madhya Pradesh",1974,5431.9,6114.968,1974,4586.226,0
"36","Baleshwar","Orissa",1974,6796.57,7094.006,1974,5320.5045,0
"37","Ballia","Uttar Pradesh",1974,4436.81,4651.59,1974,3488.6925,0
"38","Balrampur","Uttar Pradesh",1974,4075.79,4638.985,1974,3479.23875,0
"39","Banas Kantha","Gujarat",1974,1003.27,1839.012,1974,1379.259,1
"40","Banda","Uttar Pradesh",1974,4157.14,5168.052,1974,3876.039,0
"41","Bangalore Rural","Karnataka",1974,4308.98,4868.407,1974,3651.30525,0
"42","Bangalore Urban","Karnataka",1974,4256.56,4833.24,1974,3624.93,0
"43","Banka","Bihar",1974,6127.99,6405.37,1974,4804.0275,0
"44","Bankura","West Bengal",1974,6819.74,7291.916,1974,5468.937,0
"45","Banswara","Rajasthan",1974,3162.88,3881.342,1974,2911.0065,0
"46","Bara Banki","Uttar Pradesh",1974,3675.67,4316.808,1974,3237.606,0
"47","Baragarh","Orissa",1974,5627.58,6238.408,1974,4678.806,0
"48","Baramula (Kashmir North)","Jammu and Kashmir",1974,9198.39,8183.057,1974,6137.29275,0
"49","Baran","Rajasthan",1974,3797.97,4095.037,1974,3071.27775,0
"50","Barddhaman","West Bengal",1974,6797.07,7056.248,1974,5292.186,0
"51","Bareilly","Uttar Pradesh",1974,2941.12,3742.432,1974,2806.824,0
"52","Barmer","Rajasthan",1974,983.36,1804.558,1974,1353.4185,1
"53","Barpeta","Assam",1974,9580.33,9127.906,1974,6845.9295,0
"54","Barwani","Madhya Pradesh",1974,3029.47,3854.412,1974,2890.809,0
"55","Bastar","Chhattisgarh",1974,6270.39,6981.789,1974,5236.34175,0
"56","Basti","Uttar Pradesh",1974,3778.08,4206.255,1974,3154.69125,0
"57","Bathinda","Punjab",1974,2199.72,2479.917,1974,1859.93775,0
"58","Begusarai","Bihar",1974,5273.1,5374.367,1974,4030.77525,0
"59","Belgaum","Karnataka",1974,8879.56,8097.422,1974,6073.0665,0
"60","Bellary","Karnataka",1974,5339.96,5119.341,1974,3839.50575,0
"61","Betul","Madhya Pradesh",1974,4397.83,5094.048,1974,3820.536,0
"62","Bhabua","Bihar",1974,4928.63,5601.222,1974,4200.9165,0
"63","Bhadrak","Orissa",1974,6753.58,6868.369,1974,5151.27675,0
"64","Bhagalpur","Bihar",1974,5752.49,5842.158,1974,4381.6185,0
"65","Bhandara","Maharashtra",1974,5119.5,5721.236,1974,4290.927,0
"66","Bharatpur","Rajasthan",1974,3060.7,3839.595,1974,2879.69625,0
"67","Bharuch","Gujarat",1974,2783.53,4169.427,1974,3127.07025,1
"68","Bhavnagar","Gujarat",1974,2089.42,3120.261,1974,2340.19575,1
"69","Bhilwara","Rajasthan",1974,3285.76,3777.343,1974,2833.00725,0
"70","Bhind","Madhya Pradesh",1974,3045.87,4054.687,1974,3041.01525,0
"71","Bhiwani","Haryana",1974,2664.66,2946.28,1974,2209.71,0
"72","Bhojpur","Bihar",1974,4891,5176.61,1974,3882.4575,0
"73","Bhopal","Madhya Pradesh",1974,4245.04,4563.864,1974,3422.898,0
"74","Bid","Maharashtra",1974,4037.41,3641.929,1974,2731.44675,0
"75","Bidar","Karnataka",1974,4578.93,4486.5,1974,3364.875,0
"76","Bijapur","Karnataka",1974,5217.13,4553.697,1974,3415.27275,0
"77","Bijnor","Uttar Pradesh",1974,2924.76,3614.476,1974,2710.857,0
"78","Bikaner","Rajasthan",1974,1664.31,2041.659,1974,1531.24425,0
"79","Bilaspur","Chhattisgarh",1974,3167.27,3608.45,1974,2706.3375,0
"80","Birbhum","West Bengal",1974,6717.1,7040.372,1974,5280.279,0
"81","Bishnupur","Manipur",1974,11655.84,10011.593,1974,7508.69475,0
"82","Bokaro","Jharkhand",1974,6394.04,7168.149,1974,5376.11175,0
"83","Bolangir","Orissa",1974,5578.16,6174.132,1974,4630.599,0
"84","Boudh","Orissa",1974,5626.14,6237.601,1974,4678.20075,0
"85","Bulandshahr","Uttar Pradesh",1974,2767.49,3644.722,1974,2733.5415,0
"86","Buldana","Maharashtra",1974,4041.63,4396.384,1974,3297.288,0
"87","Bundi","Rajasthan",1974,3616.35,3874.491,1974,2905.86825,0
"88","Buxar","Bihar",1974,4723.84,5072.308,1974,3804.231,0
"89","Cachar","Assam",1974,12769.03,10959.915,1974,8219.93625,0
"90","Chamba","Himachal Pradesh",1974,5877.98,5777.314,1974,4332.9855,0
"91","Chamoli","Uttaranchal",1974,5698.36,6905.654,1974,5179.2405,0
"92","Champawat","Uttaranchal",1974,3471.91,4357.61,1974,3268.2075,0
"93","Champhai","Mizoram",1974,11935.24,9916.689,1974,7437.51675,0
"94","Chamrajnagar","Karnataka",1974,6416.17,6934.86,1974,5201.145,0
"95","Chandauli","Uttar Pradesh",1974,4838.89,5537.337,1974,4153.00275,0
"96","Chandel","Manipur",1974,11890.94,10143.904,1974,7607.928,0
"97","Chandigarh","Chandigarh",1974,2666,3067.4,1974,2300.55,0
"98","Chandrapur","Maharashtra",1974,4828.85,5212.971,1974,3909.72825,0
"99","Changlang","Arunachal Pradesh",1974,11586.96,10993.884,1974,8245.413,0
"100","Chatra","Jharkhand",1974,5973.18,6817.204,1974,5112.903,0
"101","Chennai","Tamil Nadu",1974,4002.22,4881.081,1974,3660.81075,0
"102","Chhatarpur","Madhya Pradesh",1974,4417.31,5075.741,1974,3806.80575,0
"103","Chhindwara","Madhya Pradesh",1974,4860.8,5533.696,1974,4150.272,0
"104","Chikmagalur","Karnataka",1974,9881.3,9920.597,1974,7440.44775,0
"105","Chitradurga","Karnataka",1974,6013.86,6135.324,1974,4601.493,0
"106","Chitrakoot","Uttar Pradesh",1974,4467.13,5560.291,1974,4170.21825,0
"107","Chittaurgarh","Rajasthan",1974,3507.75,3977.453,1974,2983.08975,0
"108","Chittoor","Andhra Pradesh",1974,4094.22,4938.538,1974,3703.9035,0
"109","Churachandpur","Manipur",1974,11656.97,9811.631,1974,7358.72325,0
"110","Churu","Rajasthan",1974,2147.01,2485.064,1974,1863.798,0
"111","Coimbatore","Tamil Nadu",1974,8899.78,9130.472,1974,6847.854,0
"112","Cuddalore","Tamil Nadu",1974,3568.57,4474.122,1974,3355.5915,0
"113","Cuddapah","Andhra Pradesh",1974,3915.07,4507.689,1974,3380.76675,0
