"","Year","Day","Daily.Rainfall.Kausani","Month","Date"
"64","1995",2,"0","03",1995-03-02
"65","1995",3,"0","03",1995-03-03
"66","1995",4,"0","03",1995-03-04
"67","1995",5,"0","03",1995-03-05
"68","1995",6,"0","03",1995-03-06
"69","1995",7,"0","03",1995-03-07
"70","1995",8,"1.2","03",1995-03-08
"71","1995",9,"0","03",1995-03-09
"72","1995",10,"0","03",1995-03-10
"73","1995",11,"2.4","03",1995-03-11
"74","1995",12,"3.2","03",1995-03-12
"75","1995",13,"0","03",1995-03-13
"76","1995",14,"0","03",1995-03-14
"77","1995",15,"0","03",1995-03-15
"78","1995",16,"0","03",1995-03-16
"79","1995",17,"0","03",1995-03-17
"80","1995",18,"0","03",1995-03-18
"81","1995",19,"0","03",1995-03-19
"82","1995",20,"0","03",1995-03-20
"83","1995",21,"0","03",1995-03-21
"84","1995",22,"0","03",1995-03-22
"85","1995",23,"0","03",1995-03-23
"86","1995",24,"0","03",1995-03-24
"87","1995",25,"0.6","03",1995-03-25
"88","1995",26,"4.4","03",1995-03-26
"89","1995",27,"0","03",1995-03-27
"90","1995",28,"11.0","03",1995-03-28
"91","1995",29,"8.4","03",1995-03-29
"92","1995",30,"0","03",1995-03-30
"93","1995",31,"0","03",1995-03-31
"94","1995",1,"0","04",1995-04-01
"95","1995",2,"0","04",1995-04-02
"96","1995",3,"0","04",1995-04-03
"97","1995",4,"0","04",1995-04-04
"98","1995",5,"0","04",1995-04-05
"99","1995",6,"0","04",1995-04-06
"100","1995",7,"0","04",1995-04-07
"101","1995",8,"0","04",1995-04-08
"102","1995",9,"0","04",1995-04-09
"103","1995",10,"2.8","04",1995-04-10
"104","1995",11,"6.4","04",1995-04-11
"105","1995",12,"2.6","04",1995-04-12
"106","1995",13,"0","04",1995-04-13
"107","1995",14,"0","04",1995-04-14
"108","1995",15,"0.4","04",1995-04-15
"109","1995",16,"1.2","04",1995-04-16
"110","1995",17,"0","04",1995-04-17
"111","1995",18,"0","04",1995-04-18
"112","1995",19,"0","04",1995-04-19
"113","1995",20,"0","04",1995-04-20
"114","1995",21,"0","04",1995-04-21
"115","1995",22,"1.4","04",1995-04-22
"116","1995",23,"0","04",1995-04-23
"117","1995",24,"0","04",1995-04-24
"118","1995",25,"0","04",1995-04-25
"119","1995",26,"0","04",1995-04-26
"120","1995",27,"0","04",1995-04-27
"121","1995",28,"0","04",1995-04-28
"122","1995",29,"0","04",1995-04-29
"123","1995",30,"0","04",1995-04-30
"125","1995",1,"0","05",1995-05-01
"126","1995",2,"0","05",1995-05-02
"127","1995",3,"0","05",1995-05-03
"128","1995",4,"0","05",1995-05-04
"129","1995",5,"0","05",1995-05-05
"130","1995",6,"0","05",1995-05-06
"131","1995",7,"0","05",1995-05-07
"132","1995",8,"0.8","05",1995-05-08
"133","1995",9,"0","05",1995-05-09
"134","1995",10,"0","05",1995-05-10
"135","1995",11,"0","05",1995-05-11
"136","1995",12,"0","05",1995-05-12
"137","1995",13,"7.0","05",1995-05-13
"138","1995",14,"0","05",1995-05-14
"139","1995",15,"0","05",1995-05-15
"140","1995",16,"0","05",1995-05-16
"141","1995",17,"0","05",1995-05-17
"142","1995",18,"0","05",1995-05-18
"143","1995",19,"0","05",1995-05-19
"144","1995",20,"0","05",1995-05-20
"145","1995",21,"0","05",1995-05-21
"146","1995",22,"1.2","05",1995-05-22
"147","1995",23,"0","05",1995-05-23
"148","1995",24,"0","05",1995-05-24
"149","1995",25,"0","05",1995-05-25
"150","1995",26,"0","05",1995-05-26
"151","1995",27,"0","05",1995-05-27
"152","1995",28,"0","05",1995-05-28
"153","1995",29,"0","05",1995-05-29
"154","1995",30,"0","05",1995-05-30
"155","1995",31,"0","05",1995-05-31
"156","1995",1,"0","06",1995-06-01
"157","1995",2,"0","06",1995-06-02
"158","1995",3,"0","06",1995-06-03
"159","1995",4,"0","06",1995-06-04
"160","1995",5,"0","06",1995-06-05
"161","1995",6,"0","06",1995-06-06
"162","1995",7,"0","06",1995-06-07
"163","1995",8,"0","06",1995-06-08
"164","1995",9,"0","06",1995-06-09
"165","1995",10,"0","06",1995-06-10
"166","1995",11,"0","06",1995-06-11
"167","1995",12,"16.8","06",1995-06-12
"168","1995",13,"5.8","06",1995-06-13
"169","1995",14,"0.6","06",1995-06-14
"170","1995",15,"0","06",1995-06-15
"171","1995",16,"0","06",1995-06-16
"172","1995",17,"17.2","06",1995-06-17
"173","1995",18,"19.8","06",1995-06-18
"174","1995",19,"4.8","06",1995-06-19
"175","1995",20,"0.4","06",1995-06-20
"176","1995",21,"2.2","06",1995-06-21
"177","1995",22,"4.4","06",1995-06-22
"178","1995",23,"0","06",1995-06-23
"179","1995",24,"0","06",1995-06-24
"180","1995",25,"0","06",1995-06-25
"181","1995",26,"0","06",1995-06-26
"182","1995",27,"12.6","06",1995-06-27
"183","1995",28,"0","06",1995-06-28
"184","1995",29,"0","06",1995-06-29
"185","1995",30,"0","06",1995-06-30
"187","1995",1,"0.4","07",1995-07-01
"188","1995",2,"6.0","07",1995-07-02
"189","1995",3,"36.0","07",1995-07-03
"190","1995",4,"21.6","07",1995-07-04
"191","1995",5,"8.0","07",1995-07-05
"192","1995",6,"1.6","07",1995-07-06
"193","1995",7,"9.6","07",1995-07-07
"194","1995",8,"6.2","07",1995-07-08
"195","1995",9,"2.6","07",1995-07-09
"196","1995",10,"21.4","07",1995-07-10
"197","1995",11,"40.0","07",1995-07-11
"198","1995",12,"1","07",1995-07-12
"199","1995",13,"20.0","07",1995-07-13
"200","1995",14,"6.0","07",1995-07-14
"201","1995",15,"0","07",1995-07-15
"202","1995",16,"0","07",1995-07-16
"203","1995",17,"18.4","07",1995-07-17
"204","1995",18,"0","07",1995-07-18
"205","1995",19,"6.0","07",1995-07-19
"206","1995",20,"36.2","07",1995-07-20
"207","1995",21,"39.0","07",1995-07-21
"208","1995",22,"9.0","07",1995-07-22
"209","1995",23,"1.2","07",1995-07-23
"210","1995",24,"0","07",1995-07-24
"211","1995",25,"0","07",1995-07-25
"212","1995",26,"0","07",1995-07-26
"213","1995",27,"1.0","07",1995-07-27
"214","1995",28,"13.6","07",1995-07-28
"215","1995",29,"0","07",1995-07-29
"216","1995",30,"0","07",1995-07-30
"217","1995",31,"3.6","07",1995-07-31
"218","1995",1,"51.0","08",1995-08-01
"219","1995",2,"23.8","08",1995-08-02
"220","1995",3,"1.2","08",1995-08-03
"221","1995",4,"0","08",1995-08-04
"222","1995",5,"0","08",1995-08-05
"223","1995",6,"2.4","08",1995-08-06
"224","1995",7,"4.4","08",1995-08-07
"225","1995",8,"7.4","08",1995-08-08
"226","1995",9,"5.4","08",1995-08-09
"227","1995",10,"0","08",1995-08-10
"228","1995",11,"1.6","08",1995-08-11
"229","1995",12,"0","08",1995-08-12
"230","1995",13,"55.0","08",1995-08-13
"231","1995",14,"9.0","08",1995-08-14
"232","1995",15,"0","08",1995-08-15
"233","1995",16,"6.0","08",1995-08-16
"234","1995",17,"16.0","08",1995-08-17
"235","1995",18,"0","08",1995-08-18
"236","1995",19,"9.2","08",1995-08-19
"237","1995",20,"4.6","08",1995-08-20
"238","1995",21,"0.6","08",1995-08-21
"239","1995",22,"19.4","08",1995-08-22
"240","1995",23,"0","08",1995-08-23
"241","1995",24,"0","08",1995-08-24
"242","1995",25,"1.6","08",1995-08-25
"243","1995",26,"11.6","08",1995-08-26
"244","1995",27,"2.8","08",1995-08-27
"245","1995",28,"11","08",1995-08-28
"246","1995",29,"27.2","08",1995-08-29
"247","1995",30,"37.4","08",1995-08-30
"248","1995",31,"0.2","08",1995-08-31
"249","1995",1,"1.6","09",1995-09-01
"250","1995",2,"0.6","09",1995-09-02
"251","1995",3,"52.4","09",1995-09-03
"252","1995",4,"108.2","09",1995-09-04
"253","1995",5,"30.4","09",1995-09-05
"254","1995",6,"18.0","09",1995-09-06
"255","1995",7,"5.0","09",1995-09-07
"256","1995",8,"10.4","09",1995-09-08
"257","1995",9,"0","09",1995-09-09
"258","1995",10,"0","09",1995-09-10
"259","1995",11,"8.2","09",1995-09-11
"260","1995",12,"0.2","09",1995-09-12
"261","1995",13,"2.2","09",1995-09-13
"262","1995",14,"2.2","09",1995-09-14
"263","1995",15,"0.4","09",1995-09-15
"264","1995",16,"0","09",1995-09-16
"265","1995",17,"0","09",1995-09-17
"266","1995",18,"0","09",1995-09-18
"267","1995",19,"0","09",1995-09-19
"268","1995",20,"0","09",1995-09-20
"269","1995",21,"0","09",1995-09-21
"270","1995",22,"0","09",1995-09-22
"271","1995",23,"0.2","09",1995-09-23
"272","1995",24,"0.6","09",1995-09-24
"273","1995",25,"5.2","09",1995-09-25
"274","1995",26,"0","09",1995-09-26
"275","1995",27,"0.2","09",1995-09-27
"276","1995",28,"6.4","09",1995-09-28
"277","1995",29,"0.8","09",1995-09-29
"278","1995",30,"0","09",1995-09-30
"280","1995",1,"0","10",1995-10-01
"281","1995",2,"0","10",1995-10-02
"282","1995",3,"0","10",1995-10-03
"283","1995",4,"0","10",1995-10-04
"284","1995",5,"0","10",1995-10-05
"285","1995",6,"0","10",1995-10-06
"286","1995",7,"0","10",1995-10-07
"287","1995",8,"0","10",1995-10-08
"288","1995",9,"0","10",1995-10-09
"289","1995",10,"0","10",1995-10-10
"290","1995",11,"0","10",1995-10-11
"291","1995",12,"0","10",1995-10-12
"292","1995",13,"0","10",1995-10-13
"293","1995",14,"0","10",1995-10-14
"294","1995",15,"0","10",1995-10-15
"295","1995",16,"2.2","10",1995-10-16
"296","1995",17,"0","10",1995-10-17
"297","1995",18,"0","10",1995-10-18
"298","1995",19,"0","10",1995-10-19
"299","1995",20,"0","10",1995-10-20
"300","1995",21,"0","10",1995-10-21
"301","1995",22,"0","10",1995-10-22
"302","1995",23,"0","10",1995-10-23
"303","1995",24,"0","10",1995-10-24
"304","1995",25,"0","10",1995-10-25
"305","1995",26,"0","10",1995-10-26
"306","1995",27,"0","10",1995-10-27
"307","1995",28,"0","10",1995-10-28
"308","1995",29,"0","10",1995-10-29
"309","1995",30,"0","10",1995-10-30
"310","1995",31,"0","10",1995-10-31
"311","1995",1,"0","11",1995-11-01
"312","1995",2,"0","11",1995-11-02
"313","1995",3,"0","11",1995-11-03
"314","1995",4,"0","11",1995-11-04
"315","1995",5,"0","11",1995-11-05
"316","1995",6,"0","11",1995-11-06
"317","1995",7,"0","11",1995-11-07
"318","1995",8,"0","11",1995-11-08
"319","1995",9,"0","11",1995-11-09
"320","1995",10,"0","11",1995-11-10
"321","1995",11,"0","11",1995-11-11
"322","1995",12,"0","11",1995-11-12
"323","1995",13,"0","11",1995-11-13
"324","1995",14,"0","11",1995-11-14
"325","1995",15,"0","11",1995-11-15
"326","1995",16,"0","11",1995-11-16
"327","1995",17,"0","11",1995-11-17
"328","1995",18,"0","11",1995-11-18
"329","1995",19,"0","11",1995-11-19
"330","1995",20,"0","11",1995-11-20
"331","1995",21,"0","11",1995-11-21
"332","1995",22,"0","11",1995-11-22
"333","1995",23,"0","11",1995-11-23
"334","1995",24,"0","11",1995-11-24
"335","1995",25,"0","11",1995-11-25
"336","1995",26,"0","11",1995-11-26
"337","1995",27,"0","11",1995-11-27
"338","1995",28,"0","11",1995-11-28
"339","1995",29,"0","11",1995-11-29
"340","1995",30,"0","11",1995-11-30
"342","1995",1,"0","12",1995-12-01
"343","1995",2,"0","12",1995-12-02
"344","1995",3,"0","12",1995-12-03
"345","1995",4,"0","12",1995-12-04
"346","1995",5,"0","12",1995-12-05
"347","1995",6,"0","12",1995-12-06
"348","1995",7,"0","12",1995-12-07
"349","1995",8,"0","12",1995-12-08
"350","1995",9,"0","12",1995-12-09
"351","1995",10,"0","12",1995-12-10
"352","1995",11,"0","12",1995-12-11
"353","1995",12,"0","12",1995-12-12
"354","1995",13,"0","12",1995-12-13
"355","1995",14,"0","12",1995-12-14
"356","1995",15,"0","12",1995-12-15
"357","1995",16,"0","12",1995-12-16
"358","1995",17,"0","12",1995-12-17
"359","1995",18,"0","12",1995-12-18
"360","1995",19,"0","12",1995-12-19
"361","1995",20,"0.6","12",1995-12-20
"362","1995",21,"0.6","12",1995-12-21
"363","1995",22,"13.2","12",1995-12-22
"364","1995",23,"0","12",1995-12-23
"365","1995",24,"0","12",1995-12-24
"366","1995",25,"0","12",1995-12-25
"367","1995",26,"0","12",1995-12-26
"368","1995",27,"0","12",1995-12-27
"369","1995",28,"0","12",1995-12-28
"370","1995",29,"0","12",1995-12-29
"371","1995",30,"0","12",1995-12-30
"372","1995",31,"0","12",1995-12-31
