"","Year","Day","Daily.Rainfall.Kausani","Month","Date"
"227","1997",10,"6.0","08",1997-08-10
"228","1997",11,"13.0","08",1997-08-11
"229","1997",12,"11.2","08",1997-08-12
"230","1997",13,"2.0","08",1997-08-13
"231","1997",14,"0","08",1997-08-14
"232","1997",15,"0","08",1997-08-15
"233","1997",16,"0","08",1997-08-16
"234","1997",17,"0","08",1997-08-17
"235","1997",18,"21.6","08",1997-08-18
"236","1997",19,"0","08",1997-08-19
"237","1997",20,"3.6","08",1997-08-20
"238","1997",21,"7.6","08",1997-08-21
"239","1997",22,"0","08",1997-08-22
"240","1997",23,"21.6","08",1997-08-23
"241","1997",24,"1.2","08",1997-08-24
"242","1997",25,"0.8","08",1997-08-25
"243","1997",26,"2.4","08",1997-08-26
"244","1997",27,"0","08",1997-08-27
"245","1997",28,"0.6","08",1997-08-28
"246","1997",29,"0","08",1997-08-29
"247","1997",30,"5.2","08",1997-08-30
"248","1997",31,"0.8","08",1997-08-31
"249","1997",1,"0","09",1997-09-01
"250","1997",2,"1.0","09",1997-09-02
"251","1997",3,"0","09",1997-09-03
"252","1997",4,"0","09",1997-09-04
"253","1997",5,"0","09",1997-09-05
"254","1997",6,"9.6","09",1997-09-06
"255","1997",7,"52.2","09",1997-09-07
"256","1997",8,"0","09",1997-09-08
"257","1997",9,"8.6","09",1997-09-09
"258","1997",10,"0","09",1997-09-10
"259","1997",11,"21.6","09",1997-09-11
"260","1997",12,"8.0","09",1997-09-12
"261","1997",13,"0","09",1997-09-13
"262","1997",14,"0","09",1997-09-14
"263","1997",15,"0","09",1997-09-15
"264","1997",16,"6.8","09",1997-09-16
"265","1997",17,"0.6","09",1997-09-17
"266","1997",18,"0","09",1997-09-18
"267","1997",19,"3.0","09",1997-09-19
"268","1997",20,"6.8","09",1997-09-20
"269","1997",21,"7.0","09",1997-09-21
"270","1997",22,"0","09",1997-09-22
"271","1997",23,"0","09",1997-09-23
"272","1997",24,"5.2","09",1997-09-24
"273","1997",25,"0","09",1997-09-25
"274","1997",26,"0","09",1997-09-26
"275","1997",27,"0","09",1997-09-27
"276","1997",28,"0","09",1997-09-28
"277","1997",29,"0","09",1997-09-29
"278","1997",30,"1.8","09",1997-09-30
"280","1997",1,"1.4","10",1997-10-01
"281","1997",2,"6.6","10",1997-10-02
"282","1997",3,"8.4","10",1997-10-03
"283","1997",4,"0","10",1997-10-04
"284","1997",5,"1.2","10",1997-10-05
"285","1997",6,"6.0","10",1997-10-06
"286","1997",7,"0.2","10",1997-10-07
"287","1997",8,"1.0","10",1997-10-08
"288","1997",9,"0","10",1997-10-09
"289","1997",10,"3.4","10",1997-10-10
"290","1997",11,"0","10",1997-10-11
"291","1997",12,"0","10",1997-10-12
"292","1997",13,"0","10",1997-10-13
"293","1997",14,"0","10",1997-10-14
"294","1997",15,"0.8","10",1997-10-15
"295","1997",16,"0","10",1997-10-16
"296","1997",17,"0","10",1997-10-17
"297","1997",18,"0","10",1997-10-18
"298","1997",19,"0","10",1997-10-19
"299","1997",20,"0","10",1997-10-20
"300","1997",21,"0.2","10",1997-10-21
"301","1997",22,"0","10",1997-10-22
"302","1997",23,"8.0","10",1997-10-23
"303","1997",24,"0","10",1997-10-24
"304","1997",25,"0","10",1997-10-25
"305","1997",26,"0","10",1997-10-26
"306","1997",27,"3.0","10",1997-10-27
"307","1997",28,"0.4","10",1997-10-28
"308","1997",29,"2.2","10",1997-10-29
"309","1997",30,"0","10",1997-10-30
"310","1997",31,"0","10",1997-10-31
"311","1997",1,"0","11",1997-11-01
"312","1997",2,"0","11",1997-11-02
"313","1997",3,"0","11",1997-11-03
"314","1997",4,"0","11",1997-11-04
"315","1997",5,"0","11",1997-11-05
"316","1997",6,"0","11",1997-11-06
"317","1997",7,"0","11",1997-11-07
"318","1997",8,"0","11",1997-11-08
"319","1997",9,"11.6","11",1997-11-09
"320","1997",10,"0.6","11",1997-11-10
"321","1997",11,"0","11",1997-11-11
"322","1997",12,"0","11",1997-11-12
"323","1997",13,"0","11",1997-11-13
"324","1997",14,"0","11",1997-11-14
"325","1997",15,"0","11",1997-11-15
"326","1997",16,"0","11",1997-11-16
"327","1997",17,"0","11",1997-11-17
"328","1997",18,"0","11",1997-11-18
"329","1997",19,"0.8","11",1997-11-19
"330","1997",20,"0","11",1997-11-20
"331","1997",21,"0","11",1997-11-21
"332","1997",22,"0","11",1997-11-22
"333","1997",23,"0","11",1997-11-23
"334","1997",24,"1.2","11",1997-11-24
"335","1997",25,"22.0","11",1997-11-25
"336","1997",26,"4.0","11",1997-11-26
"337","1997",27,"0","11",1997-11-27
"338","1997",28,"0","11",1997-11-28
"339","1997",29,"0","11",1997-11-29
"340","1997",30,"17.0","11",1997-11-30
"342","1997",1,"0","12",1997-12-01
"343","1997",2,"0","12",1997-12-02
"344","1997",3,"0","12",1997-12-03
"345","1997",4,"0","12",1997-12-04
"346","1997",5,"0","12",1997-12-05
"347","1997",6,"0","12",1997-12-06
"348","1997",7,"0","12",1997-12-07
"349","1997",8,"0.2","12",1997-12-08
"350","1997",9,"45.4","12",1997-12-09
"351","1997",10,"0","12",1997-12-10
"352","1997",11,"0","12",1997-12-11
"353","1997",12,"0","12",1997-12-12
"354","1997",13,"6.8","12",1997-12-13
"355","1997",14,"0","12",1997-12-14
"356","1997",15,"0","12",1997-12-15
"357","1997",16,"0","12",1997-12-16
"358","1997",17,"0","12",1997-12-17
"359","1997",18,"0","12",1997-12-18
"360","1997",19,"0","12",1997-12-19
"361","1997",20,"0","12",1997-12-20
"362","1997",21,"0","12",1997-12-21
"363","1997",22,"0","12",1997-12-22
"364","1997",23,"0","12",1997-12-23
"365","1997",24,"0","12",1997-12-24
"366","1997",25,"0","12",1997-12-25
"367","1997",26,"0","12",1997-12-26
"368","1997",27,"0","12",1997-12-27
"369","1997",28,"0","12",1997-12-28
"370","1997",29,"10.4","12",1997-12-29
"371","1997",30,"2.6","12",1997-12-30
"372","1997",31,"0","12",1997-12-31
