"","Year","Day","Daily.Rainfall.Kausani","Month","Date"
"49","1991",18,"0","02",1991-02-18
"50","1991",19,"0","02",1991-02-19
"51","1991",20,"0","02",1991-02-20
"52","1991",21,"0","02",1991-02-21
"53","1991",22,"0","02",1991-02-22
"54","1991",23,"0","02",1991-02-23
"55","1991",24,"0.6","02",1991-02-24
"56","1991",25,"11.6","02",1991-02-25
"57","1991",26,"22.8","02",1991-02-26
"58","1991",27,"0","02",1991-02-27
"59","1991",28,"3.6","02",1991-02-28
"63","1991",1,"0","03",1991-03-01
"64","1991",2,"0","03",1991-03-02
"65","1991",3,"1.0","03",1991-03-03
"66","1991",4,"18.2","03",1991-03-04
"67","1991",5,"0","03",1991-03-05
"68","1991",6,"0","03",1991-03-06
"69","1991",7,"0","03",1991-03-07
"70","1991",8,"4.0","03",1991-03-08
"71","1991",9,"0","03",1991-03-09
"72","1991",10,"0","03",1991-03-10
"73","1991",11,"0","03",1991-03-11
"74","1991",12,"0","03",1991-03-12
"75","1991",13,"18.6","03",1991-03-13
"76","1991",14,"4.2","03",1991-03-14
"77","1991",15,"0","03",1991-03-15
"78","1991",16,"0","03",1991-03-16
"79","1991",17,"0","03",1991-03-17
"80","1991",18,"0","03",1991-03-18
"81","1991",19,"0","03",1991-03-19
"82","1991",20,"0","03",1991-03-20
"83","1991",21,"0","03",1991-03-21
"84","1991",22,"12.0","03",1991-03-22
"85","1991",23,"3.2","03",1991-03-23
"86","1991",24,"2.4","03",1991-03-24
"87","1991",25,"0","03",1991-03-25
"88","1991",26,"0","03",1991-03-26
"89","1991",27,"0","03",1991-03-27
"90","1991",28,"0","03",1991-03-28
"91","1991",29,"0","03",1991-03-29
"92","1991",30,"0","03",1991-03-30
"93","1991",31,"0","03",1991-03-31
"94","1991",1,"0","04",1991-04-01
"95","1991",2,"0.6","04",1991-04-02
"96","1991",3,"0","04",1991-04-03
"97","1991",4,"0","04",1991-04-04
"98","1991",5,"0","04",1991-04-05
"99","1991",6,"0","04",1991-04-06
"100","1991",7,"0","04",1991-04-07
"101","1991",8,"8.2","04",1991-04-08
"102","1991",9,"7.6","04",1991-04-09
"103","1991",10,"0","04",1991-04-10
"104","1991",11,"0","04",1991-04-11
"105","1991",12,"0","04",1991-04-12
"106","1991",13,"10.0","04",1991-04-13
"107","1991",14,"1.2","04",1991-04-14
"108","1991",15,"0","04",1991-04-15
"109","1991",16,"0","04",1991-04-16
"110","1991",17,"0","04",1991-04-17
"111","1991",18,"0","04",1991-04-18
"112","1991",19,"0","04",1991-04-19
"113","1991",20,"0","04",1991-04-20
"114","1991",21,"0","04",1991-04-21
"115","1991",22,"0","04",1991-04-22
"116","1991",23,"0","04",1991-04-23
"117","1991",24,"0.6","04",1991-04-24
"118","1991",25,"0","04",1991-04-25
"119","1991",26,"0","04",1991-04-26
"120","1991",27,"0","04",1991-04-27
"121","1991",28,"0","04",1991-04-28
"122","1991",29,"0","04",1991-04-29
"123","1991",30,"0","04",1991-04-30
"125","1991",1,"3.6","05",1991-05-01
"126","1991",2,"3.6","05",1991-05-02
"127","1991",3,"0","05",1991-05-03
"128","1991",4,"0","05",1991-05-04
"129","1991",5,"0","05",1991-05-05
"130","1991",6,"0","05",1991-05-06
"131","1991",7,"0","05",1991-05-07
"132","1991",8,"0","05",1991-05-08
"133","1991",9,"4.6","05",1991-05-09
"134","1991",10,"0","05",1991-05-10
"135","1991",11,"0","05",1991-05-11
"136","1991",12,"0","05",1991-05-12
"137","1991",13,"0","05",1991-05-13
"138","1991",14,"0","05",1991-05-14
"139","1991",15,"0","05",1991-05-15
"140","1991",16,"0","05",1991-05-16
"141","1991",17,"0","05",1991-05-17
"142","1991",18,"0","05",1991-05-18
"143","1991",19,"11.2","05",1991-05-19
"144","1991",20,"1.0","05",1991-05-20
"145","1991",21,"0","05",1991-05-21
"146","1991",22,"2.4","05",1991-05-22
"147","1991",23,"0","05",1991-05-23
"148","1991",24,"0","05",1991-05-24
"149","1991",25,"23.0","05",1991-05-25
"150","1991",26,"0","05",1991-05-26
"151","1991",27,"0","05",1991-05-27
"152","1991",28,"0","05",1991-05-28
"153","1991",29,"2.4","05",1991-05-29
"154","1991",30,"0.6","05",1991-05-30
"155","1991",31,"8.2","05",1991-05-31
"156","1991",1,"0","06",1991-06-01
"157","1991",2,"17.8","06",1991-06-02
"158","1991",3,"0","06",1991-06-03
"159","1991",4,"20.8","06",1991-06-04
"160","1991",5,"0","06",1991-06-05
"161","1991",6,"0.6","06",1991-06-06
"162","1991",7,"45.4","06",1991-06-07
"163","1991",8,"0","06",1991-06-08
"164","1991",9,"6.2","06",1991-06-09
"165","1991",10,"29.0","06",1991-06-10
"166","1991",11,"8.8","06",1991-06-11
"167","1991",12,"3.4","06",1991-06-12
"168","1991",13,"1.2","06",1991-06-13
"169","1991",14,"0","06",1991-06-14
"170","1991",15,"0","06",1991-06-15
"171","1991",16,"7.0","06",1991-06-16
"172","1991",17,"7.2","06",1991-06-17
"173","1991",18,"0","06",1991-06-18
"174","1991",19,"0.6","06",1991-06-19
"175","1991",20,"0","06",1991-06-20
"176","1991",21,"0","06",1991-06-21
"177","1991",22,"0","06",1991-06-22
"178","1991",23,"0","06",1991-06-23
"179","1991",24,"0","06",1991-06-24
"180","1991",25,"0","06",1991-06-25
"181","1991",26,"0","06",1991-06-26
"182","1991",27,"0","06",1991-06-27
"183","1991",28,"0","06",1991-06-28
"184","1991",29,"0","06",1991-06-29
"185","1991",30,"0","06",1991-06-30
"187","1991",1,"6.0","07",1991-07-01
"188","1991",2,"0","07",1991-07-02
"189","1991",3,"6.4","07",1991-07-03
"190","1991",4,"27.2","07",1991-07-04
"191","1991",5,"0.8","07",1991-07-05
"192","1991",6,"4.8","07",1991-07-06
"193","1991",7,"0","07",1991-07-07
"194","1991",8,"0","07",1991-07-08
"195","1991",9,"0","07",1991-07-09
"196","1991",10,"6.2","07",1991-07-10
"197","1991",11,"11.2","07",1991-07-11
"198","1991",12,"4.6","07",1991-07-12
"199","1991",13,"2.4","07",1991-07-13
"200","1991",14,"1.6","07",1991-07-14
"201","1991",15,"28.4","07",1991-07-15
"202","1991",16,"1.2","07",1991-07-16
"203","1991",17,"0.2","07",1991-07-17
"204","1991",18,"1.2","07",1991-07-18
"205","1991",19,"1.8","07",1991-07-19
"206","1991",20,"4.4","07",1991-07-20
"207","1991",21,"8.0","07",1991-07-21
"208","1991",22,"3.6","07",1991-07-22
"209","1991",23,"0","07",1991-07-23
"210","1991",24,"2.6","07",1991-07-24
"211","1991",25,"9.6","07",1991-07-25
"212","1991",26,"0","07",1991-07-26
"213","1991",27,"0","07",1991-07-27
"214","1991",28,"0","07",1991-07-28
"215","1991",29,"0.2","07",1991-07-29
"216","1991",30,"7.2","07",1991-07-30
"217","1991",31,"1.6","07",1991-07-31
"218","1991",1,"8.4","08",1991-08-01
"219","1991",2,"2.0","08",1991-08-02
"220","1991",3,"16.6","08",1991-08-03
"221","1991",4,"16.8","08",1991-08-04
"222","1991",5,"10.6","08",1991-08-05
"223","1991",6,"2.4","08",1991-08-06
"224","1991",7,"4.8","08",1991-08-07
"225","1991",8,"19.0","08",1991-08-08
"226","1991",9,"11.8","08",1991-08-09
"227","1991",10,"4.2","08",1991-08-10
"228","1991",11,"0","08",1991-08-11
"229","1991",12,"0","08",1991-08-12
"230","1991",13,"0","08",1991-08-13
"231","1991",14,"0.4","08",1991-08-14
"232","1991",15,"55.0","08",1991-08-15
"233","1991",16,"64.2","08",1991-08-16
"234","1991",17,"19.6","08",1991-08-17
"235","1991",18,"2.0","08",1991-08-18
"236","1991",19,"0","08",1991-08-19
"237","1991",20,"17.0","08",1991-08-20
"238","1991",21,"0","08",1991-08-21
"239","1991",22,"0","08",1991-08-22
"240","1991",23,"2.6","08",1991-08-23
"241","1991",24,"29.8","08",1991-08-24
"242","1991",25,"9.6","08",1991-08-25
"243","1991",26,"21.4","08",1991-08-26
"244","1991",27,"4.2","08",1991-08-27
"245","1991",28,"4.8","08",1991-08-28
"246","1991",29,"11.4","08",1991-08-29
"247","1991",30,"0","08",1991-08-30
"248","1991",31,"2.4","08",1991-08-31
"249","1991",1,"7.2","09",1991-09-01
"250","1991",2,"0","09",1991-09-02
"251","1991",3,"0","09",1991-09-03
"252","1991",4,"8.8","09",1991-09-04
"253","1991",5,"13.8","09",1991-09-05
"254","1991",6,"0.4","09",1991-09-06
"255","1991",7,"0","09",1991-09-07
"256","1991",8,"0","09",1991-09-08
"257","1991",9,"3.8","09",1991-09-09
"258","1991",10,"8.0","09",1991-09-10
"259","1991",11,"0.6","09",1991-09-11
"260","1991",12,"5.4","09",1991-09-12
"261","1991",13,"16.4","09",1991-09-13
"262","1991",14,"12.6","09",1991-09-14
"263","1991",15,"2.2","09",1991-09-15
"264","1991",16,"0","09",1991-09-16
"265","1991",17,"0","09",1991-09-17
"266","1991",18,"0","09",1991-09-18
"267","1991",19,"0","09",1991-09-19
"268","1991",20,"0","09",1991-09-20
"269","1991",21,"0","09",1991-09-21
"270","1991",22,"0","09",1991-09-22
"271","1991",23,"0","09",1991-09-23
"272","1991",24,"0","09",1991-09-24
"273","1991",25,"0","09",1991-09-25
"274","1991",26,"0","09",1991-09-26
"275","1991",27,"0","09",1991-09-27
"276","1991",28,"0","09",1991-09-28
"277","1991",29,"0","09",1991-09-29
"278","1991",30,"0","09",1991-09-30
"280","1991",1,"0","10",1991-10-01
"281","1991",2,"0","10",1991-10-02
"282","1991",3,"0","10",1991-10-03
"283","1991",4,"0","10",1991-10-04
"284","1991",5,"0","10",1991-10-05
"285","1991",6,"0","10",1991-10-06
"286","1991",7,"0","10",1991-10-07
"287","1991",8,"0","10",1991-10-08
"288","1991",9,"0","10",1991-10-09
"289","1991",10,"0","10",1991-10-10
"290","1991",11,"0","10",1991-10-11
"291","1991",12,"0","10",1991-10-12
"292","1991",13,"0","10",1991-10-13
"293","1991",14,"0","10",1991-10-14
"294","1991",15,"0","10",1991-10-15
"295","1991",16,"0","10",1991-10-16
"296","1991",17,"0","10",1991-10-17
"297","1991",18,"0","10",1991-10-18
"298","1991",19,"0","10",1991-10-19
"299","1991",20,"0","10",1991-10-20
"300","1991",21,"0","10",1991-10-21
"301","1991",22,"0","10",1991-10-22
"302","1991",23,"0","10",1991-10-23
"303","1991",24,"0","10",1991-10-24
"304","1991",25,"0","10",1991-10-25
"305","1991",26,"0","10",1991-10-26
"306","1991",27,"0","10",1991-10-27
"307","1991",28,"0","10",1991-10-28
"308","1991",29,"0","10",1991-10-29
"309","1991",30,"0","10",1991-10-30
"310","1991",31,"0","10",1991-10-31
"311","1991",1,"0","11",1991-11-01
"312","1991",2,"0","11",1991-11-02
"313","1991",3,"0","11",1991-11-03
"314","1991",4,"0","11",1991-11-04
"315","1991",5,"0","11",1991-11-05
"316","1991",6,"0","11",1991-11-06
"317","1991",7,"0","11",1991-11-07
"318","1991",8,"0","11",1991-11-08
"319","1991",9,"5.8","11",1991-11-09
"320","1991",10,"0.4","11",1991-11-10
"321","1991",11,"7.2","11",1991-11-11
"322","1991",12,"0","11",1991-11-12
"323","1991",13,"0","11",1991-11-13
"324","1991",14,"0","11",1991-11-14
"325","1991",15,"0","11",1991-11-15
"326","1991",16,"0","11",1991-11-16
"327","1991",17,"0","11",1991-11-17
"328","1991",18,"0","11",1991-11-18
"329","1991",19,"0","11",1991-11-19
"330","1991",20,"0","11",1991-11-20
"331","1991",21,"0","11",1991-11-21
"332","1991",22,"0","11",1991-11-22
"333","1991",23,"0","11",1991-11-23
"334","1991",24,"0","11",1991-11-24
"335","1991",25,"0","11",1991-11-25
"336","1991",26,"0","11",1991-11-26
"337","1991",27,"0","11",1991-11-27
"338","1991",28,"0","11",1991-11-28
"339","1991",29,"0","11",1991-11-29
"340","1991",30,"0","11",1991-11-30
"342","1991",1,"0","12",1991-12-01
"343","1991",2,"0","12",1991-12-02
"344","1991",3,"0","12",1991-12-03
"345","1991",4,"0","12",1991-12-04
"346","1991",5,"0","12",1991-12-05
"347","1991",6,"0","12",1991-12-06
"348","1991",7,"0","12",1991-12-07
"349","1991",8,"0","12",1991-12-08
"350","1991",9,"0","12",1991-12-09
"351","1991",10,"0","12",1991-12-10
"352","1991",11,"0","12",1991-12-11
"353","1991",12,"0","12",1991-12-12
"354","1991",13,"0","12",1991-12-13
"355","1991",14,"0","12",1991-12-14
"356","1991",15,"0","12",1991-12-15
"357","1991",16,"0","12",1991-12-16
"358","1991",17,"0","12",1991-12-17
"359","1991",18,"0","12",1991-12-18
"360","1991",19,"0","12",1991-12-19
"361","1991",20,"0","12",1991-12-20
"362","1991",21,"6.0","12",1991-12-21
"363","1991",22,"0.2","12",1991-12-22
"364","1991",23,"3.4","12",1991-12-23
"365","1991",24,"47.4","12",1991-12-24
"366","1991",25,"0","12",1991-12-25
"367","1991",26,"0","12",1991-12-26
"368","1991",27,"0","12",1991-12-27
"369","1991",28,"0.2","12",1991-12-28
"370","1991",29,"0","12",1991-12-29
"371","1991",30,"0","12",1991-12-30
"372","1991",31,"0","12",1991-12-31
